DATE,XUDLGPD
27 Nov 2003,395.45
28 Nov 2003,398.35
01 Dec 2003,400.25
02 Dec 2003,401.35
03 Dec 2003,401.8
04 Dec 2003,402.25
05 Dec 2003,402.4
08 Dec 2003,406.15
09 Dec 2003,407.75
10 Dec 2003,410
11 Dec 2003,404.1
12 Dec 2003,407.1
15 Dec 2003,407.5
16 Dec 2003,408
17 Dec 2003,408.25
18 Dec 2003,407.5
19 Dec 2003,409.75
22 Dec 2003,410.45
23 Dec 2003,409.25
24 Dec 2003,412
29 Dec 2003,412
30 Dec 2003,416.25
31 Dec 2003,417.25
02 Jan 2004,415.25
05 Jan 2004,420.6
06 Jan 2004,424.4
07 Jan 2004,421.75
08 Jan 2004,421
09 Jan 2004,423.35
12 Jan 2004,425.25
13 Jan 2004,425.5
14 Jan 2004,419.5
15 Jan 2004,412.5
16 Jan 2004,408.4
19 Jan 2004,406.6
20 Jan 2004,409.25
21 Jan 2004,407.6
22 Jan 2004,409.25
23 Jan 2004,409
26 Jan 2004,408.2
27 Jan 2004,405.7
28 Jan 2004,411
29 Jan 2004,405.7
30 Jan 2004,399.75
02 Feb 2004,398.35
03 Feb 2004,401.45
04 Feb 2004,399.25
05 Feb 2004,399.55
06 Feb 2004,404.25
09 Feb 2004,405.95
10 Feb 2004,408.55
11 Feb 2004,405.75
12 Feb 2004,411.6
13 Feb 2004,416
16 Feb 2004,411.7
17 Feb 2004,414.5
18 Feb 2004,414.5
19 Feb 2004,409.8
20 Feb 2004,405.25
23 Feb 2004,399.5
24 Feb 2004,402.25
25 Feb 2004,400.25
26 Feb 2004,393.25
27 Feb 2004,395.85
01 Mar 2004,400
02 Mar 2004,395.75
03 Mar 2004,390.5
04 Mar 2004,392
05 Mar 2004,399.25
08 Mar 2004,399.85
09 Mar 2004,401.5
10 Mar 2004,400.25
11 Mar 2004,398.45
12 Mar 2004,398
15 Mar 2004,398.1
16 Mar 2004,402.5
17 Mar 2004,402.75
18 Mar 2004,410.75
19 Mar 2004,412
22 Mar 2004,417.65
23 Mar 2004,416.25
24 Mar 2004,415.25
25 Mar 2004,416.1
26 Mar 2004,421.5
29 Mar 2004,421.25
30 Mar 2004,420
31 Mar 2004,423.7
01 Apr 2004,427.25
02 Apr 2004,419
05 Apr 2004,417.7
06 Apr 2004,418.5
07 Apr 2004,419
08 Apr 2004,419.5
13 Apr 2004,407.9
14 Apr 2004,397.75
15 Apr 2004,389.25
16 Apr 2004,400.85
19 Apr 2004,403.1
20 Apr 2004,396.85
21 Apr 2004,392.75
22 Apr 2004,392.3
23 Apr 2004,394.5
26 Apr 2004,397
27 Apr 2004,396.25
28 Apr 2004,392.25
29 Apr 2004,386
30 Apr 2004,388.5
04 May 2004,391.25
05 May 2004,392.55
06 May 2004,387.5
07 May 2004,380.8
10 May 2004,375
11 May 2004,375.25
12 May 2004,382.2
13 May 2004,375.15
14 May 2004,376.5
17 May 2004,382.95
18 May 2004,377.7
19 May 2004,380.75
20 May 2004,379.5
21 May 2004,385.3
24 May 2004,384
25 May 2004,388.9
26 May 2004,389.65
27 May 2004,393.6
28 May 2004,393.25
01 Jun 2004,397.2
02 Jun 2004,394.85
03 Jun 2004,390.35
04 Jun 2004,388.3
07 Jun 2004,393.6
08 Jun 2004,392.35
09 Jun 2004,386.85
10 Jun 2004,384.95
11 Jun 2004,384.85
14 Jun 2004,385.1
15 Jun 2004,386.5
16 Jun 2004,385.25
17 Jun 2004,386.1
18 Jun 2004,395.1
21 Jun 2004,395.25
22 Jun 2004,395.75
23 Jun 2004,393.9
24 Jun 2004,400
25 Jun 2004,401.5
28 Jun 2004,404.25
29 Jun 2004,394.4
30 Jun 2004,395.8
01 Jul 2004,394.8
02 Jul 2004,397.75
05 Jul 2004,398.25
06 Jul 2004,394.5
07 Jul 2004,399.65
08 Jul 2004,405.35
09 Jul 2004,406.5
12 Jul 2004,406.35
13 Jul 2004,400.9
14 Jul 2004,403.8
15 Jul 2004,403.15
16 Jul 2004,406.3
19 Jul 2004,406.35
20 Jul 2004,400
21 Jul 2004,398.5
22 Jul 2004,397.75
23 Jul 2004,391.5
26 Jul 2004,390.75
27 Jul 2004,389.85
28 Jul 2004,387.3
29 Jul 2004,387.3
30 Jul 2004,391.4
02 Aug 2004,391.5
03 Aug 2004,390.95
04 Aug 2004,391.5
05 Aug 2004,390.85
06 Aug 2004,399
09 Aug 2004,399
10 Aug 2004,399.5
11 Aug 2004,393.85
12 Aug 2004,394.15
13 Aug 2004,396.75
16 Aug 2004,401.65
17 Aug 2004,401.3
18 Aug 2004,402.45
19 Aug 2004,406.5
20 Aug 2004,410.55
23 Aug 2004,410.6
24 Aug 2004,406.2
25 Aug 2004,406
26 Aug 2004,406.05
27 Aug 2004,405.1
31 Aug 2004,407.25
01 Sep 2004,407.65
02 Sep 2004,406.1
03 Sep 2004,401.15
06 Sep 2004,401.6
07 Sep 2004,398.1
08 Sep 2004,396.3
09 Sep 2004,398.7
10 Sep 2004,401.35
13 Sep 2004,399.3
14 Sep 2004,405.25
15 Sep 2004,404.45
16 Sep 2004,403.4
17 Sep 2004,405.7
20 Sep 2004,404.3
21 Sep 2004,408.5
22 Sep 2004,405.35
23 Sep 2004,411.5
24 Sep 2004,407.85
27 Sep 2004,409.2
28 Sep 2004,411.7
29 Sep 2004,412.95
30 Sep 2004,415.65
01 Oct 2004,418.1
04 Oct 2004,412.55
05 Oct 2004,415.4
06 Oct 2004,418.45
07 Oct 2004,418.1
08 Oct 2004,421.75
11 Oct 2004,421.7
12 Oct 2004,414.7
13 Oct 2004,411.25
14 Oct 2004,415.35
15 Oct 2004,420.4
18 Oct 2004,419.1
19 Oct 2004,419.35
20 Oct 2004,423.6
21 Oct 2004,422.5
22 Oct 2004,422.8
25 Oct 2004,429.15
26 Oct 2004,427.5
27 Oct 2004,428.25
28 Oct 2004,424.2
29 Oct 2004,425.55
01 Nov 2004,428.85
02 Nov 2004,424.2
03 Nov 2004,423.5
04 Nov 2004,430.5
05 Nov 2004,431
08 Nov 2004,431.9
09 Nov 2004,433.65
10 Nov 2004,433.4
11 Nov 2004,433.8
12 Nov 2004,436.05
15 Nov 2004,437.6
16 Nov 2004,439.4
17 Nov 2004,443.45
18 Nov 2004,442
19 Nov 2004,445.6
22 Nov 2004,447.8
23 Nov 2004,448.15
24 Nov 2004,448.6
25 Nov 2004,451.15
26 Nov 2004,451
29 Nov 2004,451.25
30 Nov 2004,453.4
01 Dec 2004,452.85
02 Dec 2004,454.2
03 Dec 2004,448.65
06 Dec 2004,453.05
07 Dec 2004,451.8
08 Dec 2004,436.9
09 Dec 2004,437.1
10 Dec 2004,434
13 Dec 2004,435.1
14 Dec 2004,437.1
15 Dec 2004,439
16 Dec 2004,439.5
17 Dec 2004,438.9
20 Dec 2004,442.45
21 Dec 2004,440.95
22 Dec 2004,441
23 Dec 2004,441.1
24 Dec 2004,442.2
29 Dec 2004,440.25
30 Dec 2004,435.6
31 Dec 2004,438
04 Jan 2005,427.75
05 Jan 2005,426
06 Jan 2005,424.35
07 Jan 2005,422.2
10 Jan 2005,420
11 Jan 2005,421.35
12 Jan 2005,426.6
13 Jan 2005,423.6
14 Jan 2005,422.5
17 Jan 2005,422.25
18 Jan 2005,421.75
19 Jan 2005,424.95
20 Jan 2005,422.9
21 Jan 2005,423.3
24 Jan 2005,427.35
25 Jan 2005,424.5
26 Jan 2005,425.8
27 Jan 2005,424.5
28 Jan 2005,426.8
31 Jan 2005,422.15
01 Feb 2005,420.9
02 Feb 2005,421.6
03 Feb 2005,416.5
04 Feb 2005,415.9
07 Feb 2005,414.4
08 Feb 2005,411.1
09 Feb 2005,411.15
10 Feb 2005,415.5
11 Feb 2005,418.85
14 Feb 2005,424.2
15 Feb 2005,424.4
16 Feb 2005,423.1
17 Feb 2005,426.25
18 Feb 2005,427.1
21 Feb 2005,427.15
22 Feb 2005,432.85
23 Feb 2005,432.6
24 Feb 2005,433.75
25 Feb 2005,434.25
28 Feb 2005,435.45
01 Mar 2005,433.45
02 Mar 2005,431.75
03 Mar 2005,430.2
04 Mar 2005,433.45
07 Mar 2005,433
08 Mar 2005,437.25
09 Mar 2005,439.5
10 Mar 2005,440.9
11 Mar 2005,443.7
14 Mar 2005,441.95
15 Mar 2005,440.65
16 Mar 2005,443
17 Mar 2005,438.6
18 Mar 2005,437.15
21 Mar 2005,432.7
22 Mar 2005,432.15
23 Mar 2005,426.15
24 Mar 2005,425.15
29 Mar 2005,426.1
30 Mar 2005,426.45
31 Mar 2005,427.5
01 Apr 2005,427.15
04 Apr 2005,423.9
05 Apr 2005,424.6
06 Apr 2005,425.75
07 Apr 2005,428
08 Apr 2005,425.2
11 Apr 2005,429
12 Apr 2005,427.3
13 Apr 2005,427.5
14 Apr 2005,423.45
15 Apr 2005,424.6
18 Apr 2005,425.75
19 Apr 2005,427.45
20 Apr 2005,433.2
21 Apr 2005,434
22 Apr 2005,434.6
25 Apr 2005,432.9
26 Apr 2005,437
27 Apr 2005,434.35
28 Apr 2005,432.5
29 Apr 2005,435.7
03 May 2005,427.9
04 May 2005,428.8
05 May 2005,429.15
06 May 2005,425.15
09 May 2005,425.5
10 May 2005,427.4
11 May 2005,426.1
12 May 2005,424.25
13 May 2005,420
16 May 2005,419.25
17 May 2005,420
18 May 2005,419.75
19 May 2005,420.8
20 May 2005,418
23 May 2005,418
24 May 2005,418.3
25 May 2005,418.4
26 May 2005,418
27 May 2005,418.25
31 May 2005,414.45
01 Jun 2005,415.35
02 Jun 2005,420.4
03 Jun 2005,423.55
06 Jun 2005,425.85
07 Jun 2005,424.1
08 Jun 2005,424.55
09 Jun 2005,422.5
10 Jun 2005,422.55
13 Jun 2005,429.1
14 Jun 2005,426.85
15 Jun 2005,428.7
16 Jun 2005,433
17 Jun 2005,437.5
20 Jun 2005,439.35
21 Jun 2005,435.2
22 Jun 2005,437
23 Jun 2005,439.15
24 Jun 2005,440.55
27 Jun 2005,439.3
28 Jun 2005,437
29 Jun 2005,435.8
30 Jun 2005,437.1
01 Jul 2005,432.6
04 Jul 2005,427.4
05 Jul 2005,423.75
06 Jul 2005,423.5
07 Jul 2005,425.2
08 Jul 2005,424.4
11 Jul 2005,424.2
12 Jul 2005,426.25
13 Jul 2005,424.5
14 Jul 2005,424.3
15 Jul 2005,418.35
18 Jul 2005,420.9
19 Jul 2005,419.25
20 Jul 2005,422.15
21 Jul 2005,424.25
22 Jul 2005,425
25 Jul 2005,425.4
26 Jul 2005,423.25
27 Jul 2005,424
28 Jul 2005,426.4
29 Jul 2005,429
01 Aug 2005,431.65
02 Aug 2005,431
03 Aug 2005,434.6
04 Aug 2005,438.6
05 Aug 2005,438.25
08 Aug 2005,436.2
09 Aug 2005,433.3
10 Aug 2005,436.55
11 Aug 2005,440.75
12 Aug 2005,447.25
15 Aug 2005,443.5
16 Aug 2005,443
17 Aug 2005,442
18 Aug 2005,439.65
19 Aug 2005,439.65
22 Aug 2005,439.65
23 Aug 2005,439.35
24 Aug 2005,440
25 Aug 2005,438.85
26 Aug 2005,436.75
30 Aug 2005,430.65
31 Aug 2005,433.25
01 Sep 2005,439.6
02 Sep 2005,443.6
05 Sep 2005,446.05
06 Sep 2005,444.15
07 Sep 2005,445.05
08 Sep 2005,448.55
09 Sep 2005,448.25
12 Sep 2005,448.35
13 Sep 2005,445.4
14 Sep 2005,449.3
15 Sep 2005,454.8
16 Sep 2005,457.2
19 Sep 2005,464.5
20 Sep 2005,464.8
21 Sep 2005,469.1
22 Sep 2005,466.25
23 Sep 2005,462.65
26 Sep 2005,461.7
27 Sep 2005,464.1
28 Sep 2005,464
29 Sep 2005,472.4
30 Sep 2005,473.25
03 Oct 2005,466.1
04 Oct 2005,467.45
05 Oct 2005,463.5
06 Oct 2005,471.8
07 Oct 2005,472.7
10 Oct 2005,473.2
11 Oct 2005,475.5
12 Oct 2005,475.1
13 Oct 2005,469.5
14 Oct 2005,466
17 Oct 2005,474.5
18 Oct 2005,472
19 Oct 2005,465.9
20 Oct 2005,464.3
21 Oct 2005,462.85
24 Oct 2005,466.1
25 Oct 2005,472.25
26 Oct 2005,473.2
27 Oct 2005,474.4
28 Oct 2005,470.75
31 Oct 2005,470.75
01 Nov 2005,459.5
02 Nov 2005,460.8
03 Nov 2005,461.85
04 Nov 2005,460.5
07 Nov 2005,456.5
08 Nov 2005,461.6
09 Nov 2005,462.55
10 Nov 2005,467
11 Nov 2005,466.75
14 Nov 2005,467.5
15 Nov 2005,468.25
16 Nov 2005,475.75
17 Nov 2005,486.15
18 Nov 2005,485.85
21 Nov 2005,488.95
22 Nov 2005,492.6
23 Nov 2005,487.6
24 Nov 2005,493.4
25 Nov 2005,495.9
28 Nov 2005,496
29 Nov 2005,496
30 Nov 2005,495.65
01 Dec 2005,499.75
02 Dec 2005,502.5
05 Dec 2005,505.65
06 Dec 2005,504.25
07 Dec 2005,515.4
08 Dec 2005,515.7
09 Dec 2005,525.5
12 Dec 2005,536.5
13 Dec 2005,522.5
14 Dec 2005,509.5
15 Dec 2005,506.25
16 Dec 2005,507
19 Dec 2005,508.75
20 Dec 2005,502.5
21 Dec 2005,489
22 Dec 2005,500
23 Dec 2005,513
28 Dec 2005,518
29 Dec 2005,513
30 Dec 2005,513
03 Jan 2006,530
04 Jan 2006,529.5
05 Jan 2006,524.75
06 Jan 2006,535.25
09 Jan 2006,541.5
10 Jan 2006,543.5
11 Jan 2006,544.4
12 Jan 2006,542.5
13 Jan 2006,548.25
16 Jan 2006,561.75
17 Jan 2006,553.25
18 Jan 2006,545
19 Jan 2006,554.75
20 Jan 2006,567.25
23 Jan 2006,554.5
24 Jan 2006,557.25
25 Jan 2006,561.75
26 Jan 2006,556.5
27 Jan 2006,561.75
30 Jan 2006,565
31 Jan 2006,568.75
01 Feb 2006,568.25
02 Feb 2006,572.15
03 Feb 2006,569
06 Feb 2006,569.75
07 Feb 2006,558.7
08 Feb 2006,548.75
09 Feb 2006,560.25
10 Feb 2006,557
13 Feb 2006,549.3
14 Feb 2006,539.7
15 Feb 2006,540.5
16 Feb 2006,538.75
17 Feb 2006,551.7
20 Feb 2006,554.5
21 Feb 2006,554
22 Feb 2006,553
23 Feb 2006,551.2
24 Feb 2006,554.15
27 Feb 2006,553.25
28 Feb 2006,556
01 Mar 2006,564.25
02 Mar 2006,563.75
03 Mar 2006,565
06 Mar 2006,565.25
07 Mar 2006,553
08 Mar 2006,544.75
09 Mar 2006,550.1
10 Mar 2006,535
13 Mar 2006,543.5
14 Mar 2006,545.8
15 Mar 2006,556.5
16 Mar 2006,552.75
17 Mar 2006,552.75
20 Mar 2006,555.75
21 Mar 2006,547.5
22 Mar 2006,550.75
23 Mar 2006,546.5
24 Mar 2006,556.75
27 Mar 2006,565
28 Mar 2006,567.5
29 Mar 2006,565
30 Mar 2006,584
31 Mar 2006,582
03 Apr 2006,587
04 Apr 2006,588
05 Apr 2006,586.5
06 Apr 2006,592.5
07 Apr 2006,589.75
10 Apr 2006,597.25
11 Apr 2006,597.75
12 Apr 2006,597.25
13 Apr 2006,593
18 Apr 2006,614.75
19 Apr 2006,624.75
20 Apr 2006,625
21 Apr 2006,623.5
24 Apr 2006,622.5
25 Apr 2006,634.75
26 Apr 2006,635.5
27 Apr 2006,638
28 Apr 2006,644
02 May 2006,661
03 May 2006,673.6
04 May 2006,673.5
05 May 2006,678
08 May 2006,675.5
09 May 2006,691.25
10 May 2006,699.9
11 May 2006,715.5
12 May 2006,725
15 May 2006,687.5
16 May 2006,692
17 May 2006,699.5
18 May 2006,693.5
19 May 2006,651.5
22 May 2006,652.5
23 May 2006,666.75
24 May 2006,648.5
25 May 2006,642.5
26 May 2006,642.25
30 May 2006,660.5
31 May 2006,653
01 Jun 2006,625
02 Jun 2006,632.25
05 Jun 2006,641.8
06 Jun 2006,627
07 Jun 2006,617.75
08 Jun 2006,614
09 Jun 2006,616
12 Jun 2006,609.2
13 Jun 2006,586.5
14 Jun 2006,567.75
15 Jun 2006,569.6
16 Jun 2006,574
19 Jun 2006,571
20 Jun 2006,567
21 Jun 2006,574.6
22 Jun 2006,585
23 Jun 2006,579.6
26 Jun 2006,583.5
27 Jun 2006,588.75
28 Jun 2006,582.75
29 Jun 2006,589.25
30 Jun 2006,613.5
03 Jul 2006,622.95
04 Jul 2006,622
05 Jul 2006,623
06 Jul 2006,626
07 Jul 2006,631.5
10 Jul 2006,626
11 Jul 2006,630.75
12 Jul 2006,650
13 Jul 2006,649.5
14 Jul 2006,663.25
17 Jul 2006,652.5
18 Jul 2006,645.1
19 Jul 2006,641.6
20 Jul 2006,642.5
21 Jul 2006,634
24 Jul 2006,605.7
25 Jul 2006,618.75
26 Jul 2006,614.3
27 Jul 2006,639
28 Jul 2006,637.1
31 Jul 2006,632.5
01 Aug 2006,637.25
02 Aug 2006,654.4
03 Aug 2006,644.4
04 Aug 2006,652.25
07 Aug 2006,649.75
08 Aug 2006,646
09 Aug 2006,649
10 Aug 2006,644.75
11 Aug 2006,644.5
14 Aug 2006,624.6
15 Aug 2006,625.5
16 Aug 2006,629.75
17 Aug 2006,625.5
18 Aug 2006,613.9
21 Aug 2006,625
22 Aug 2006,622.75
23 Aug 2006,628.1
24 Aug 2006,623.75
25 Aug 2006,621.25
29 Aug 2006,613.4
30 Aug 2006,617.75
31 Aug 2006,623.5
01 Sep 2006,621.05
04 Sep 2006,626.75
05 Sep 2006,637.75
06 Sep 2006,635.4
07 Sep 2006,621.5
08 Sep 2006,610
11 Sep 2006,588
12 Sep 2006,590.7
13 Sep 2006,589
14 Sep 2006,584.4
15 Sep 2006,573.6
18 Sep 2006,580.5
19 Sep 2006,583.5
20 Sep 2006,580.25
21 Sep 2006,578.75
22 Sep 2006,589
25 Sep 2006,548.75
26 Sep 2006,591
27 Sep 2006,593.75
28 Sep 2006,603
29 Sep 2006,599.25
02 Oct 2006,600.6
03 Oct 2006,582.25
04 Oct 2006,573.6
05 Oct 2006,573.3
06 Oct 2006,560.75
09 Oct 2006,575.25
10 Oct 2006,571.4
11 Oct 2006,574.1
12 Oct 2006,573
13 Oct 2006,586.1
16 Oct 2006,595.1
17 Oct 2006,590
18 Oct 2006,594
19 Oct 2006,597.25
20 Oct 2006,596.6
23 Oct 2006,582.75
24 Oct 2006,575.6
25 Oct 2006,580.75
26 Oct 2006,596.25
27 Oct 2006,596.25
30 Oct 2006,608.5
31 Oct 2006,603.75
01 Nov 2006,614.1
02 Nov 2006,620.75
03 Nov 2006,622.75
06 Nov 2006,626.1
07 Nov 2006,625.75
08 Nov 2006,623.2
09 Nov 2006,625.25
10 Nov 2006,629.3
13 Nov 2006,623.5
14 Nov 2006,627
15 Nov 2006,617.75
16 Nov 2006,624.75
17 Nov 2006,620.5
20 Nov 2006,625.5
21 Nov 2006,624.5
22 Nov 2006,631.8
23 Nov 2006,630.25
24 Nov 2006,639.5
27 Nov 2006,638.75
28 Nov 2006,637
29 Nov 2006,637.5
30 Nov 2006,646.7
01 Dec 2006,648.75
04 Dec 2006,646
05 Dec 2006,645.9
06 Dec 2006,636
07 Dec 2006,627.75
08 Dec 2006,637.4
11 Dec 2006,626.75
12 Dec 2006,628
13 Dec 2006,624
14 Dec 2006,627.4
15 Dec 2006,623.75
18 Dec 2006,614
19 Dec 2006,620.5
20 Dec 2006,619.25
21 Dec 2006,620.5
22 Dec 2006,619.75
27 Dec 2006,628.5
28 Dec 2006,632
29 Dec 2006,635.7
02 Jan 2007,639.75
03 Jan 2007,642.6
04 Jan 2007,628.7
05 Jan 2007,609.5
08 Jan 2007,609.5
09 Jan 2007,609.6
10 Jan 2007,608.4
11 Jan 2007,612
12 Jan 2007,619.75
15 Jan 2007,627
16 Jan 2007,627.05
17 Jan 2007,626.5
18 Jan 2007,635
19 Jan 2007,629
22 Jan 2007,639
23 Jan 2007,642.5
24 Jan 2007,642.1
25 Jan 2007,651.75
26 Jan 2007,645.5
29 Jan 2007,644.75
30 Jan 2007,645.2
31 Jan 2007,650.5
01 Feb 2007,660.2
02 Feb 2007,645.7
05 Feb 2007,649.4
06 Feb 2007,653.25
07 Feb 2007,653.75
08 Feb 2007,656
09 Feb 2007,664.5
12 Feb 2007,664.55
13 Feb 2007,667.8
14 Feb 2007,668.25
15 Feb 2007,664.95
16 Feb 2007,665.1
19 Feb 2007,670.75
20 Feb 2007,663.9
21 Feb 2007,661.25
22 Feb 2007,676.6
23 Feb 2007,683
26 Feb 2007,685.75
27 Feb 2007,676.2
28 Feb 2007,664.2
01 Mar 2007,670.4
02 Mar 2007,651.9
05 Mar 2007,636.75
06 Mar 2007,643.75
07 Mar 2007,646.4
08 Mar 2007,654.25
09 Mar 2007,652.25
12 Mar 2007,647.75
13 Mar 2007,650.8
14 Mar 2007,643.25
15 Mar 2007,648.5
16 Mar 2007,653.2
19 Mar 2007,655
20 Mar 2007,659
21 Mar 2007,658.75
22 Mar 2007,663
23 Mar 2007,656.25
26 Mar 2007,663
27 Mar 2007,664
28 Mar 2007,666.75
29 Mar 2007,661
30 Mar 2007,661.75
02 Apr 2007,658.25
03 Apr 2007,663.75
04 Apr 2007,672.25
05 Apr 2007,673.5
10 Apr 2007,677.4
11 Apr 2007,678.2
12 Apr 2007,677.25
13 Apr 2007,681.75
16 Apr 2007,686.5
17 Apr 2007,688
18 Apr 2007,688.75
19 Apr 2007,681.9
20 Apr 2007,691.4
23 Apr 2007,688.7
24 Apr 2007,688.7
25 Apr 2007,684
26 Apr 2007,673
27 Apr 2007,677.5
30 Apr 2007,677
01 May 2007,673.6
02 May 2007,669.5
03 May 2007,674.2
04 May 2007,688.8
08 May 2007,684.25
09 May 2007,683
10 May 2007,673.5
11 May 2007,669
14 May 2007,670.2
15 May 2007,668.25
16 May 2007,667.75
17 May 2007,656.75
18 May 2007,657
21 May 2007,658
22 May 2007,662
23 May 2007,662.05
24 May 2007,659
25 May 2007,655.3
29 May 2007,660.15
30 May 2007,652.65
31 May 2007,659.1
01 Jun 2007,666.5
04 Jun 2007,671.1
05 Jun 2007,671.5
06 Jun 2007,669.7
07 Jun 2007,668.75
08 Jun 2007,655.25
11 Jun 2007,650.3
12 Jun 2007,647.25
13 Jun 2007,647.65
14 Jun 2007,653.25
15 Jun 2007,653.1
18 Jun 2007,656
19 Jun 2007,656.3
20 Jun 2007,657.7
21 Jun 2007,650.5
22 Jun 2007,652.85
25 Jun 2007,650.75
26 Jun 2007,647
27 Jun 2007,642.1
28 Jun 2007,647.25
29 Jun 2007,650.5
02 Jul 2007,654.75
03 Jul 2007,654.25
04 Jul 2007,654.15
05 Jul 2007,651
06 Jul 2007,648.75
09 Jul 2007,661.25
10 Jul 2007,661.7
11 Jul 2007,663
12 Jul 2007,667.25
13 Jul 2007,666.5
16 Jul 2007,666
17 Jul 2007,666.5
18 Jul 2007,666.75
19 Jul 2007,674.5
20 Jul 2007,681.6
23 Jul 2007,682
24 Jul 2007,684.3
25 Jul 2007,674.75
26 Jul 2007,670
27 Jul 2007,660.5
30 Jul 2007,661.5
31 Jul 2007,665.5
01 Aug 2007,665.5
02 Aug 2007,666.25
03 Aug 2007,670.5
06 Aug 2007,671.5
07 Aug 2007,668
08 Aug 2007,675.5
09 Aug 2007,662.6
10 Aug 2007,668.5
13 Aug 2007,668.75
14 Aug 2007,668.35
15 Aug 2007,667.25
16 Aug 2007,662.25
17 Aug 2007,657.5
20 Aug 2007,659.5
21 Aug 2007,657.5
22 Aug 2007,659.5
23 Aug 2007,660.75
24 Aug 2007,660.85
28 Aug 2007,666
29 Aug 2007,664.25
30 Aug 2007,666
31 Aug 2007,672
03 Sep 2007,672
04 Sep 2007,678.75
05 Sep 2007,680.25
06 Sep 2007,688.15
07 Sep 2007,701
10 Sep 2007,703.5
11 Sep 2007,704.15
12 Sep 2007,706
13 Sep 2007,704.5
14 Sep 2007,716.35
17 Sep 2007,719
18 Sep 2007,714.75
19 Sep 2007,725.15
20 Sep 2007,734.5
21 Sep 2007,737
24 Sep 2007,730
25 Sep 2007,728.5
26 Sep 2007,734.75
27 Sep 2007,731.75
28 Sep 2007,743
01 Oct 2007,742.5
02 Oct 2007,731
03 Oct 2007,730.25
04 Oct 2007,725.5
05 Oct 2007,737
08 Oct 2007,733.75
09 Oct 2007,736
10 Oct 2007,741.25
11 Oct 2007,749
12 Oct 2007,749.5
15 Oct 2007,758.85
16 Oct 2007,756.75
17 Oct 2007,762.5
18 Oct 2007,764.15
19 Oct 2007,763
22 Oct 2007,751.25
23 Oct 2007,758.25
24 Oct 2007,757.5
25 Oct 2007,767.5
26 Oct 2007,779.15
29 Oct 2007,788.5
30 Oct 2007,783.25
31 Oct 2007,789.5
01 Nov 2007,790.25
02 Nov 2007,796.5
05 Nov 2007,804.75
06 Nov 2007,822.5
07 Nov 2007,834.5
08 Nov 2007,841.1
09 Nov 2007,831.5
12 Nov 2007,803.5
13 Nov 2007,804.25
14 Nov 2007,813.5
15 Nov 2007,794
16 Nov 2007,789.75
19 Nov 2007,778.85
20 Nov 2007,795.5
21 Nov 2007,798
22 Nov 2007,803.25
23 Nov 2007,815.25
26 Nov 2007,830
27 Nov 2007,801.75
28 Nov 2007,801.75
29 Nov 2007,794.5
30 Nov 2007,783.5
03 Dec 2007,784.25
04 Dec 2007,797.5
05 Dec 2007,793
06 Dec 2007,801.5
07 Dec 2007,792.5
10 Dec 2007,809.5
11 Dec 2007,808.75
12 Dec 2007,814
13 Dec 2007,800.7
14 Dec 2007,789.5
17 Dec 2007,790.75
18 Dec 2007,804.25
19 Dec 2007,799.75
20 Dec 2007,795.25
21 Dec 2007,810.5
24 Dec 2007,810.5
27 Dec 2007,829
28 Dec 2007,833.75
31 Dec 2007,833.75
02 Jan 2008,846.75
03 Jan 2008,858.85
04 Jan 2008,855
07 Jan 2008,859.25
08 Jan 2008,873.5
09 Jan 2008,877
10 Jan 2008,884.25
11 Jan 2008,891
14 Jan 2008,902
15 Jan 2008,913
16 Jan 2008,889.75
17 Jan 2008,888.25
18 Jan 2008,882
21 Jan 2008,871.25
22 Jan 2008,875
23 Jan 2008,888.25
24 Jan 2008,909.25
25 Jan 2008,918.25
28 Jan 2008,921.75
29 Jan 2008,924.5
30 Jan 2008,919
31 Jan 2008,923.25
01 Feb 2008,914.75
04 Feb 2008,893.75
05 Feb 2008,887.5
06 Feb 2008,903
07 Feb 2008,899.75
08 Feb 2008,916.25
11 Feb 2008,918
12 Feb 2008,917
13 Feb 2008,899
14 Feb 2008,906
15 Feb 2008,912.5
18 Feb 2008,903.25
19 Feb 2008,924
20 Feb 2008,920
21 Feb 2008,945
22 Feb 2008,943
25 Feb 2008,937.75
26 Feb 2008,937
27 Feb 2008,959.5
28 Feb 2008,959.75
29 Feb 2008,971.5
03 Mar 2008,988.5
04 Mar 2008,984.75
05 Mar 2008,974.5
06 Mar 2008,976.5
07 Mar 2008,972.5
10 Mar 2008,969.25
11 Mar 2008,970
12 Mar 2008,975.5
13 Mar 2008,995
14 Mar 2008,1003.5
17 Mar 2008,1011.25
18 Mar 2008,1006.75
19 Mar 2008,958.5
20 Mar 2008,925.75
25 Mar 2008,926.75
26 Mar 2008,946.75
27 Mar 2008,946.75
28 Mar 2008,934.25
31 Mar 2008,933.5
01 Apr 2008,887.75
02 Apr 2008,890
03 Apr 2008,896.5
04 Apr 2008,905.5
07 Apr 2008,926.5
08 Apr 2008,915
09 Apr 2008,917
10 Apr 2008,928
11 Apr 2008,927.75
14 Apr 2008,926.5
15 Apr 2008,929.75
16 Apr 2008,945
17 Apr 2008,946
18 Apr 2008,908.75
21 Apr 2008,918.5
22 Apr 2008,918
23 Apr 2008,898.5
24 Apr 2008,895.5
25 Apr 2008,891.5
28 Apr 2008,890.5
29 Apr 2008,880
30 Apr 2008,871
01 May 2008,853
02 May 2008,853.5
06 May 2008,880
