Date,GLD,SPY,VFITX
2014-06-10,121.38999938964844,159.1710205078125,8.005868911743164
2014-06-11,121.41000366210938,158.61764526367188,8.012990951538086
2014-06-12,122.63999938964844,157.49465942382812,8.02723503112793
2014-06-13,122.95999908447266,157.9748077392578,8.020113945007324
2014-06-16,122.41999816894531,158.10491943359375,8.012990951538086
2014-06-17,122.27999877929688,158.54440307617188,7.991616725921631
2014-06-18,122.66999816894531,159.70814514160156,8.020113945007324
2014-06-19,126.94000244140625,159.8870849609375,8.012990951538086
2014-06-20,126.5,160.2117156982422,8.012990951538086
2014-06-23,126.8499984741211,160.16261291503906,8.005868911743164
2014-06-24,126.9800033569336,159.19786071777344,8.02723503112793
2014-06-25,126.98999786376953,159.9174041748047,8.034354209899902
2014-06-26,126.7300033569336,159.80288696289062,8.041476249694824
2014-06-27,126.66000366210938,160.11358642578125,8.048602104187012
2014-06-30,128.0399932861328,160.0318603515625,8.059300422668457
2014-07-01,127.69999694824219,161.10292053222656,8.045039176940918
2014-07-02,127.69999694824219,161.26649475097656,8.023638725280762
2014-07-03,127.16000366210938,162.05963134765625,8.009374618530273
2014-07-07,127.0199966430664,161.49545288085938,8.016507148742676
2014-07-08,127.06999969482422,160.45700073242188,8.0379056930542
2014-07-09,127.83999633789062,161.176513671875,8.0379056930542
2014-07-10,128.5399932861328,160.5387725830078,8.052162170410156
2014-07-11,128.77999877929688,160.759521484375,8.059300422668457
2014-07-14,125.72000122070312,161.5690460205078,8.045039176940918
2014-07-15,124.52999877929688,161.26649475097656,8.0379056930542
2014-07-16,124.97000122070312,161.86337280273438,8.0379056930542
2014-07-17,127.08999633789062,160.02365112304688,8.066431045532227
2014-07-18,126.12999725341797,161.6590118408203,8.052162170410156
