split_id,train_years,test_years,selected_train_cagr,selected_test_cagr,selected_test_rank,selected_test_rank_pct,is_oos_below_median,is_oos_loss
167,"2010,2011,2015,2017,2018,2021,2022,2025","2012,2013,2014,2016,2019,2020,2023,2024",0.8871339798729538,2.387604482171298,11,0.05092592592592592,False,False
168,"2011,2017,2019,2020,2021,2023,2024,2025","2010,2012,2013,2014,2015,2016,2018,2022",2.7744426541783835,0.6272491279119423,45,0.20833333333333334,False,False
169,"2012,2013,2016,2018,2019,2020,2022,2025","2010,2011,2014,2015,2017,2021,2023,2024",1.5082397404116943,1.6777923373894095,12,0.05555555555555555,False,False
170,"2010,2012,2015,2017,2018,2019,2023,2025","2011,2013,2014,2016,2020,2021,2022,2024",1.5045167342335475,1.6790058029781325,23,0.10648148148148148,False,False
171,"2010,2012,2013,2014,2015,2019,2022,2023","2011,2016,2017,2018,2020,2021,2024,2025",1.266379301230936,1.9563913399899135,24,0.1111111111111111,False,False
172,"2011,2013,2015,2017,2018,2023,2024,2025","2010,2012,2014,2016,2019,2020,2021,2022",1.391047202551563,1.3174367433874195,78,0.3611111111111111,False,False
173,"2010,2011,2015,2021,2022,2023,2024,2025","2012,2013,2014,2016,2017,2018,2019,2020",1.2415301823570948,1.9886741641218055,1,0.004629629629629629,False,False
174,"2010,2011,2012,2015,2018,2021,2024,2025","2013,2014,2016,2017,2019,2020,2022,2023",1.5482609935977978,1.6339610467364718,2,0.009259259259259259,False,False
175,"2012,2013,2015,2016,2019,2020,2021,2023","2010,2011,2014,2017,2018,2022,2024,2025",2.7210674808013384,0.7943846238868073,2,0.009259259259259259,False,False
176,"2012,2015,2018,2019,2022,2023,2024,2025","2010,2011,2013,2014,2016,2017,2020,2021",0.7750793782394101,2.796608952150334,6,0.027777777777777776,False,False
177,"2014,2016,2017,2018,2019,2021,2022,2025","2010,2011,2012,2013,2015,2020,2023,2024",0.9849552290602659,1.7146902673600368,104,0.48148148148148145,False,False
178,"2010,2012,2014,2017,2020,2023,2024,2025","2011,2013,2015,2016,2018,2019,2021,2022",2.18166617358239,1.1170121926688457,3,0.013888888888888888,False,False
179,"2010,2012,2013,2016,2018,2019,2020,2023","2011,2014,2015,2017,2021,2022,2024,2025",2.6504743658544645,0.8479215585464925,48,0.2222222222222222,False,False
180,"2011,2014,2015,2018,2019,2021,2022,2025","2010,2012,2013,2016,2017,2020,2023,2024",0.8881909672663315,1.8562744604193209,95,0.4398148148148148,False,False
181,"2010,2011,2012,2013,2014,2016,2018,2024","2015,2017,2019,2020,2021,2022,2023,2025",1.6724958499224503,1.4042788413959486,10,0.046296296296296294,False,False
182,"2010,2011,2013,2015,2016,2019,2022,2023","2012,2014,2017,2018,2020,2021,2024,2025",1.4425280058189127,1.7465660116485866,1,0.004629629629629629,False,False
183,"2011,2012,2014,2018,2020,2021,2022,2024","2010,2013,2015,2016,2017,2019,2023,2025",1.10489602318767,1.9896631459428629,7,0.032407407407407406,False,False
184,"2010,2015,2017,2019,2020,2022,2023,2024","2011,2012,2013,2014,2016,2018,2021,2025",1.4747136511302936,1.7113035666118894,3,0.013888888888888888,False,False
185,"2010,2012,2013,2015,2020,2022,2023,2024","2011,2014,2016,2017,2018,2019,2021,2025",1.5699780491790474,1.4839624891212586,34,0.1574074074074074,False,False
186,"2011,2012,2014,2016,2021,2022,2023,2025","2010,2013,2015,2017,2018,2019,2020,2024",1.1703940852825552,1.850891684693011,22,0.10185185185185185,False,False
187,"2011,2012,2013,2016,2017,2018,2021,2024","2010,2014,2015,2019,2020,2022,2023,2025",1.617365619568229,1.3964928899126714,7,0.032407407407407406,False,False
188,"2010,2016,2018,2019,2020,2021,2023,2025","2011,2012,2013,2014,2015,2017,2022,2024",2.8143897212333764,0.7695923805842402,21,0.09722222222222222,False,False
189,"2010,2011,2012,2013,2014,2015,2018,2019","2016,2017,2020,2021,2022,2023,2024,2025",1.6711357499754054,1.2097363684421945,139,0.6435185185185185,True,False
190,"2010,2011,2012,2013,2016,2017,2023,2025","2014,2015,2018,2019,2020,2021,2022,2024",2.1195981059068862,1.1588514540285506,3,0.013888888888888888,False,False
191,"2010,2011,2012,2014,2016,2018,2019,2020","2013,2015,2017,2021,2022,2023,2024,2025",2.083035751936137,1.1821470376090342,4,0.018518518518518517,False,False
192,"2010,2014,2017,2018,2019,2020,2023,2025","2011,2012,2013,2015,2016,2021,2022,2024",2.200857608425178,1.1040819175226817,8,0.037037037037037035,False,False
193,"2014,2015,2016,2018,2019,2021,2022,2023","2010,2011,2012,2013,2017,2020,2024,2025",0.9017520320269716,1.8356204571594663,99,0.4583333333333333,False,False
194,"2010,2011,2013,2016,2017,2020,2022,2025","2012,2014,2015,2018,2019,2021,2023,2024",1.817872105304963,1.2818023094091195,12,0.05555555555555555,False,False
195,"2010,2011,2016,2017,2018,2019,2022,2023","2012,2013,2014,2015,2020,2021,2024,2025",1.0221862716919476,2.3077713670282485,1,0.004629629629629629,False,False
196,"2010,2012,2015,2016,2018,2023,2024,2025","2011,2013,2014,2017,2019,2020,2021,2022",1.4168979085525053,1.774551840459866,7,0.032407407407407406,False,False
197,"2011,2013,2015,2016,2017,2018,2019,2020","2010,2012,2014,2021,2022,2023,2024,2025",1.96818907848933,1.1084020194616566,14,0.06481481481481481,False,False
198,"2010,2012,2013,2014,2015,2016,2020,2025","2011,2017,2018,2019,2021,2022,2023,2024",2.3951969718772177,0.9843294534012696,1,0.004629629629629629,False,False
199,"2012,2014,2015,2017,2019,2020,2021,2024","2010,2011,2013,2016,2018,2022,2023,2025",2.021125594635902,0.9737170192637377,27,0.125,False,False
200,"2012,2013,2014,2015,2017,2018,2020,2024","2010,2011,2016,2019,2021,2022,2023,2025",1.5301704806719028,1.5223829230147223,4,0.018518518518518517,False,False
201,"2010,2011,2013,2014,2016,2020,2021,2024","2012,2015,2017,2018,2019,2022,2023,2025",3.1257140924254134,0.5281032440469813,34,0.1574074074074074,False,False
202,"2010,2011,2012,2014,2016,2018,2021,2022","2013,2015,2017,2019,2020,2023,2024,2025",0.9494676278211254,2.2817243579546735,8,0.037037037037037035,False,False
203,"2011,2012,2014,2015,2016,2019,2020,2024","2010,2013,2017,2018,2021,2022,2023,2025",2.028503223386603,0.9684034488308102,55,0.25462962962962965,False,False
204,"2010,2011,2012,2016,2017,2019,2020,2021","2013,2014,2015,2018,2022,2023,2024,2025",2.7382984673203987,0.8037981925059403,1,0.004629629629629629,False,False
205,"2011,2014,2015,2016,2017,2021,2022,2023","2010,2012,2013,2018,2019,2020,2024,2025",1.0144833269352609,1.4600095030687483,196,0.9074074074074074,True,False
206,"2012,2013,2014,2015,2017,2018,2019,2020","2010,2011,2016,2021,2022,2023,2024,2025",1.7426805795470122,1.4457512039783,1,0.004629629629629629,False,False
207,"2012,2013,2014,2017,2020,2021,2022,2023","2010,2011,2015,2016,2018,2019,2024,2025",1.560313179427446,1.2922999000303967,51,0.2361111111111111,False,False
208,"2010,2013,2014,2016,2018,2022,2024,2025","2011,2012,2015,2017,2019,2020,2021,2023",1.1197875229058445,2.02156560135082,13,0.06018518518518518,False,False
209,"2010,2011,2012,2014,2015,2016,2022,2024","2013,2017,2018,2019,2020,2021,2023,2025",0.8715488652622299,2.4174360664702608,6,0.027777777777777776,False,False
210,"2013,2014,2016,2019,2020,2021,2023,2024","2010,2011,2012,2015,2017,2018,2022,2025",2.9896317268892667,0.6703636943892037,1,0.004629629629629629,False,False
211,"2010,2011,2013,2014,2017,2019,2020,2021","2012,2015,2016,2018,2022,2023,2024,2025",3.1038659510739866,0.6434523096663882,1,0.004629629629629629,False,False
212,"2010,2012,2014,2016,2017,2019,2022,2025","2011,2013,2015,2018,2020,2021,2023,2024",1.156589352768902,2.1040385243768966,4,0.018518518518518517,False,False
213,"2010,2012,2013,2014,2016,2017,2022,2023","2011,2015,2018,2019,2020,2021,2024,2025",1.1687986455945696,2.0868411548653842,1,0.004629629629629629,False,False
214,"2010,2011,2014,2015,2016,2022,2024,2025","2012,2013,2017,2018,2019,2020,2021,2023",1.0195714058311043,2.1700766268326492,9,0.041666666666666664,False,False
215,"2010,2012,2014,2016,2019,2021,2022,2025","2011,2013,2015,2017,2018,2020,2023,2024",1.4541022524736449,1.7334863880031812,5,0.023148148148148147,False,False
216,"2014,2017,2018,2021,2022,2023,2024,2025","2010,2011,2012,2013,2015,2016,2019,2020",0.943916217395754,1.7717691538425044,105,0.4861111111111111,False,False
217,"2011,2013,2016,2017,2018,2022,2023,2025","2010,2012,2014,2015,2019,2020,2021,2024",0.983423257036355,1.985876429645916,43,0.19907407407407407,False,False
218,"2010,2011,2012,2015,2016,2017,2018,2021","2013,2014,2019,2020,2022,2023,2024,2025",1.3837694590453284,1.6913455314548425,9,0.041666666666666664,False,False
219,"2010,2011,2012,2015,2020,2023,2024,2025","2013,2014,2016,2017,2018,2019,2021,2022",2.180132272580164,1.1175894783310194,1,0.004629629629629629,False,False
220,"2012,2015,2016,2018,2021,2022,2023,2024","2010,2011,2013,2014,2017,2019,2020,2025",0.727278581501065,2.711965316776185,6,0.027777777777777776,False,False
221,"2010,2011,2014,2015,2017,2018,2021,2025","2012,2013,2016,2019,2020,2022,2023,2024",1.458346273224004,1.6108194548971393,12,0.05555555555555555,False,False
222,"2010,2011,2012,2013,2014,2018,2024,2025","2015,2016,2017,2019,2020,2021,2022,2023",1.716630938460109,1.473071777945815,1,0.004629629629629629,False,False
223,"2010,2012,2017,2018,2019,2020,2023,2024","2011,2013,2014,2015,2016,2021,2022,2025",2.1018971738672514,1.1701929013928902,17,0.0787037037037037,False,False
224,"2010,2015,2016,2017,2019,2020,2024,2025","2011,2012,2013,2014,2018,2021,2022,2023",2.4031854194888327,0.9791981803460472,2,0.009259259259259259,False,False
225,"2013,2014,2018,2019,2020,2022,2023,2025","2010,2011,2012,2015,2016,2017,2021,2024",1.5209981992648993,1.6640633117145587,3,0.013888888888888888,False,False
226,"2013,2016,2017,2020,2021,2022,2023,2024","2010,2011,2012,2014,2015,2018,2019,2025",1.7689278471436212,1.081482871530929,59,0.27314814814814814,False,False
227,"2013,2014,2017,2018,2019,2021,2022,2024","2010,2011,2012,2015,2016,2020,2023,2025",1.0954452235918049,2.214250432184214,1,0.004629629629629629,False,False
228,"2011,2012,2013,2014,2015,2017,2019,2021","2010,2016,2018,2020,2022,2023,2024,2025",1.8070993237096094,1.1599997626480496,28,0.12962962962962962,False,False
229,"2012,2013,2014,2017,2021,2022,2024,2025","2010,2011,2015,2016,2018,2019,2020,2023",1.2163540714361223,1.7914498812248678,21,0.09722222222222222,False,False
230,"2010,2011,2013,2016,2017,2020,2023,2025","2012,2014,2015,2018,2019,2021,2022,2024",2.825980842813978,0.7643057524157064,1,0.004629629629629629,False,False
231,"2010,2011,2013,2015,2021,2023,2024,2025","2012,2014,2016,2017,2018,2019,2020,2022",2.352595306977435,1.0097277763846773,2,0.009259259259259259,False,False
232,"2010,2012,2013,2016,2019,2020,2023,2024","2011,2014,2015,2017,2018,2021,2022,2025",3.0859035643828445,0.6528385110876431,23,0.10648148148148148,False,False
233,"2010,2012,2016,2019,2021,2022,2023,2024","2011,2013,2014,2015,2017,2018,2020,2025",1.5040713673756834,1.67974414067357,6,0.027777777777777776,False,False
234,"2011,2014,2017,2020,2021,2022,2023,2025","2010,2012,2013,2015,2016,2018,2019,2024",1.559709398932268,0.9297609522725547,195,0.9027777777777778,True,False
235,"2012,2014,2016,2017,2018,2019,2022,2025","2010,2011,2013,2015,2020,2021,2023,2024",0.7542699934036468,2.8436168066881335,4,0.018518518518518517,False,False
236,"2013,2014,2018,2020,2021,2022,2023,2024","2010,2011,2012,2015,2016,2017,2019,2025",1.4719968035937145,1.3996010678930615,31,0.14351851851851852,False,False
237,"2011,2012,2013,2014,2015,2017,2018,2019","2010,2016,2020,2021,2022,2023,2024,2025",1.3127862427628179,1.5507216740978063,56,0.25925925925925924,False,False
238,"2010,2013,2015,2017,2022,2023,2024,2025","2011,2012,2014,2016,2018,2019,2020,2021",1.2031379746136457,2.039486504562834,2,0.009259259259259259,False,False
239,"2010,2011,2016,2017,2018,2020,2021,2025","2012,2013,2014,2015,2019,2022,2023,2024",2.2841619516153493,0.9617088064396111,14,0.06481481481481481,False,False
240,"2012,2013,2015,2016,2017,2018,2019,2025","2010,2011,2014,2020,2021,2022,2023,2024",1.5075694566126385,1.678428554637641,6,0.027777777777777776,False,False
241,"2013,2015,2016,2017,2019,2021,2022,2025","2010,2011,2012,2014,2018,2020,2023,2024",1.372782394201804,1.6055178765664153,21,0.09722222222222222,False,False
242,"2011,2014,2017,2018,2019,2021,2023,2024","2010,2012,2013,2015,2016,2020,2022,2025",1.6332637627530011,1.03851026492617,123,0.5694444444444444,True,False
243,"2011,2012,2017,2018,2019,2020,2022,2025","2010,2013,2014,2015,2016,2021,2023,2024",1.1649901488030832,1.545698400471195,164,0.7592592592592593,True,False
244,"2010,2011,2017,2018,2019,2020,2024,2025","2012,2013,2014,2015,2016,2021,2022,2023",2.24057400493697,1.0777586055407742,2,0.009259259259259259,False,False
245,"2013,2015,2016,2018,2021,2023,2024,2025","2010,2011,2012,2014,2017,2019,2020,2022",1.7483792622261074,1.0124274891771945,87,0.4027777777777778,False,False
246,"2011,2012,2014,2015,2016,2017,2021,2025","2010,2013,2018,2019,2020,2022,2023,2024",1.465159692572949,1.3965379507586277,30,0.1388888888888889,False,False
247,"2010,2013,2014,2016,2018,2019,2020,2024","2011,2012,2015,2017,2021,2022,2023,2025",2.5527746265266567,0.8956530503812399,3,0.013888888888888888,False,False
248,"2010,2012,2013,2015,2018,2019,2020,2022","2011,2014,2016,2017,2021,2023,2024,2025",1.4447614768711796,1.7440892461918884,32,0.14814814814814814,False,False
249,"2011,2014,2015,2018,2021,2023,2024,2025","2010,2012,2013,2016,2017,2019,2020,2022",1.5100939473521824,1.1401578206022607,122,0.5648148148148148,True,False
250,"2010,2011,2013,2016,2017,2020,2021,2024","2012,2014,2015,2018,2019,2022,2023,2025",3.054905471695987,0.5552887172124863,36,0.16666666666666666,False,False
251,"2011,2013,2015,2016,2017,2019,2023,2025","2010,2012,2014,2018,2020,2021,2022,2024",1.9893343707961368,1.0617833632153038,37,0.1712962962962963,False,False
252,"2010,2011,2014,2018,2019,2020,2023,2025","2012,2013,2015,2016,2017,2021,2022,2024",2.3323919340813317,1.0217421310270987,2,0.009259259259259259,False,False
253,"2011,2015,2016,2017,2018,2020,2022,2023","2010,2012,2013,2014,2019,2021,2024,2025",0.91848645005511,2.2838681578562245,10,0.046296296296296294,False,False
254,"2011,2014,2015,2016,2018,2019,2020,2021","2010,2012,2013,2017,2022,2023,2024,2025",1.952288753304356,1.1195982301208476,9,0.041666666666666664,False,False
255,"2010,2012,2013,2016,2018,2022,2024,2025","2011,2014,2015,2017,2019,2020,2021,2023",1.1275046899400376,2.145794423650639,1,0.004629629629629629,False,False
256,"2010,2011,2015,2016,2018,2020,2023,2024","2012,2013,2014,2017,2019,2021,2022,2025",1.9149512612721193,1.1570634611385908,31,0.14351851851851852,False,False
257,"2010,2011,2014,2020,2022,2023,2024,2025","2012,2013,2015,2016,2017,2018,2019,2021",1.548035559496559,1.6342341467313601,1,0.004629629629629629,False,False
258,"2010,2011,2014,2015,2017,2019,2022,2024","2012,2013,2016,2018,2020,2021,2023,2025",0.9680856171767642,2.2527335612063752,5,0.023148148148148147,False,False
259,"2010,2013,2015,2016,2017,2022,2023,2025","2011,2012,2014,2018,2019,2020,2021,2024",1.2267864062666165,2.0077174011824566,3,0.013888888888888888,False,False
260,"2010,2011,2012,2014,2017,2018,2019,2025","2013,2015,2016,2020,2021,2022,2023,2024",1.5490693690287478,1.6330957737981842,7,0.032407407407407406,False,False
261,"2010,2014,2015,2016,2018,2021,2022,2023","2011,2012,2013,2017,2019,2020,2024,2025",0.929905877464654,2.088522950762594,55,0.25462962962962965,False,False
262,"2010,2013,2014,2017,2019,2020,2023,2024","2011,2012,2015,2016,2018,2021,2022,2025",2.853419733479532,0.750543409393539,1,0.004629629629629629,False,False
263,"2010,2011,2016,2017,2018,2020,2023,2025","2012,2013,2014,2015,2019,2021,2022,2024",2.062157309536469,1.19793468267738,1,0.004629629629629629,False,False
264,"2010,2011,2013,2014,2016,2018,2022,2024","2012,2015,2017,2019,2020,2021,2023,2025",1.1194342358725966,2.0231293065746323,13,0.06018518518518518,False,False
265,"2011,2012,2013,2015,2017,2018,2019,2025","2010,2014,2016,2020,2021,2022,2023,2024",1.47635160280036,1.7126045016471751,8,0.037037037037037035,False,False
266,"2010,2011,2012,2016,2017,2020,2023,2025","2013,2014,2015,2018,2019,2021,2022,2024",2.32615530612576,1.0264780675990943,1,0.004629629629629629,False,False
267,"2011,2015,2017,2019,2020,2021,2023,2025","2010,2012,2013,2014,2016,2018,2022,2024",2.4321149824091735,0.7919578319737328,31,0.14351851851851852,False,False
268,"2012,2014,2016,2017,2018,2021,2023,2025","2010,2011,2013,2015,2019,2020,2022,2024",1.3867877064751624,1.8151797594866013,1,0.004629629629629629,False,False
269,"2010,2012,2013,2014,2016,2017,2020,2025","2011,2015,2018,2019,2021,2022,2023,2024",2.5133773193690825,0.9190075653213134,2,0.009259259259259259,False,False
270,"2011,2012,2016,2019,2020,2022,2023,2025","2010,2013,2014,2015,2017,2018,2021,2024",1.6750386757773303,1.3075531328225782,89,0.41203703703703703,False,False
271,"2011,2012,2013,2014,2017,2018,2022,2025","2010,2015,2016,2019,2020,2021,2023,2024",0.7965519219830186,2.451346293847605,14,0.06481481481481481,False,False
272,"2010,2013,2015,2016,2018,2021,2022,2024","2011,2012,2014,2017,2019,2020,2023,2025",1.167730236145272,1.9565707275236885,17,0.0787037037037037,False,False
273,"2010,2011,2015,2016,2019,2021,2024,2025","2012,2013,2014,2017,2018,2020,2022,2023",2.2472319897825868,1.0730908121169773,2,0.009259259259259259,False,False
274,"2010,2012,2014,2019,2020,2021,2022,2024","2011,2013,2015,2016,2017,2018,2023,2025",1.7852144077080885,1.4125545043639294,2,0.009259259259259259,False,False
275,"2011,2012,2013,2017,2019,2021,2022,2023","2010,2014,2015,2016,2018,2020,2024,2025",1.456454620096891,1.5154773848795382,45,0.20833333333333334,False,False
276,"2010,2015,2016,2017,2018,2022,2024,2025","2011,2012,2013,2014,2019,2020,2021,2023",0.7447009521635142,2.8254307993288186,3,0.013888888888888888,False,False
277,"2010,2011,2014,2016,2020,2021,2022,2023","2012,2013,2015,2017,2018,2019,2024,2025",1.7944872736647048,1.126640543422754,71,0.3287037037037037,False,False
278,"2012,2013,2014,2016,2022,2023,2024,2025","2010,2011,2015,2017,2018,2019,2020,2021",1.1890974676140171,1.8262654939002356,20,0.09259259259259259,False,False
279,"2010,2011,2012,2013,2020,2021,2022,2025","2014,2015,2016,2017,2018,2019,2023,2024",2.052770390113051,1.20423557030914,5,0.023148148148148147,False,False
