Date,gspc_open_implied_rsi14,GSPC_OPEN,GSPC_SMA200_PREV_CLOSE,TQQQ_OPEN,base_target_regime_at_open,tqqq_running_drawdown_pct,selected_leg,action,strategy_return,strategy_equity
2013-01-30,74.45537675070803,1507.8399658203125,1397.816099243164,0.5634080327794095,above,13.880528840980455,UVIX,,0.1191899903710174,5.275249077702404
2013-01-31,69.39363229280139,1501.9599609375,1398.3880493164063,0.555766135284817,above,15.048627505884337,UVIX,,0.01586706163756557,5.358951779971819
2013-02-01,66.21929078672403,1498.1099853515625,1399.027299194336,0.5643019510056919,above,13.743889388882003,TQQQ,exit_uvix,-0.08033353216098205,4.928448254806301
2013-02-04,71.67717128680772,1513.1700439453125,1399.745299682617,0.5616217963410394,above,14.153563175756512,UVIX,enter_uvix_high_rsi,0.05902427095294338,5.219346319975549
2013-02-05,59.645239246515494,1495.7099609375,1400.2699493408204,0.5489188717848629,above,16.095262763449757,TQQQ,exit_uvix,-0.015106001326336882,5.140502867543387
2013-02-06,65.25066962648572,1511.2900390625,1400.9006994628905,0.560232586779057,above,14.365910153162531,TQQQ,,-0.009293766033539264,5.092728236597701
2013-02-07,65.52538550003953,1512.1199951171875,1401.57669921875,0.5624163657541629,above,14.032109639995294,TQQQ,,0.002477393228720759,5.105344927046763
2013-02-08,63.74037388361656,1509.3900146484375,1402.230999145508,0.5711490032457006,above,12.697286423356658,TQQQ,,0.03036749365773228,5.260381456739391
2013-02-11,66.78832014425517,1517.9300537109375,1402.9859497070313,0.5804784821855565,above,11.271233286474647,TQQQ,,-0.0003434129546436848,5.258574973600779
2013-02-12,66.1432559275907,1517.010009765625,1403.7111499023438,0.5779973069518668,above,11.650492165557536,TQQQ,,-0.011655653327982796,5.197282846709282
2013-02-13,67.04487837120462,1519.4300537109375,1404.3548504638673,0.5774020870428195,above,11.741474226174597,TQQQ,,0.01161999565444094,5.257675250802944
2013-02-14,67.39261648066689,1520.3299560546875,1404.956600341797,0.5709509759012238,above,12.72755580041406,TQQQ,,-0.0020574197411186157,5.246858005949551
2013-02-15,67.8193172431175,1521.3800048828125,1405.5467004394532,0.5784936945898941,above,11.57461706547085,TQQQ,,-0.00858929304161904,5.201791204988685
2013-02-19,66.40236890061655,1519.7900390625,1406.1561004638672,0.5768064271189836,above,11.832523545046236,TQQQ,,0.02183332719321407,5.315363614357986
2013-02-20,70.98113979253807,1530.93994140625,1406.781700439453,0.585142974957243,above,10.55824442697788,UVIX,enter_uvix_high_rsi,0.1922613637824564,6.3373026718541
2013-02-21,56.7865171799065,1511.949951171875,1407.3298999023436,0.552491635943029,above,15.54914957021165,TQQQ,exit_uvix,-0.03489714587138937,6.116148896083262
2013-02-22,51.24785140821062,1502.4200439453125,1407.884150390625,0.5497123540876993,above,15.973975397422679,TQQQ,,0.029383284464691073,6.295861438925282
2013-02-25,57.43165713877431,1515.5999755859375,1408.616650390625,0.5675763342111856,above,13.243385076513603,TQQQ,,-0.03728837205414948,6.061099015189264
2013-02-26,44.60347115234305,1487.8499755859375,1409.2080004882812,0.538795919118919,above,17.64260195536398,TQQQ,,0.012046249674023457,6.134112527225211
2013-02-27,48.64961700115744,1496.93994140625,1409.874100341797,0.5426658993387429,above,17.051057940127002,TQQQ,,0.0303978908955016,6.320576610568533
2013-02-28,55.916577673443605,1515.989990234375,1410.6811505126952,0.5584461266983449,above,14.638978672684077,TQQQ,,-0.003732881354484796,6.296982647989348
2013-03-01,55.33666718571275,1514.6800537109375,1411.464600830078,0.5495143286641655,above,16.004244480855235,TQQQ,,0.010346793660643172,6.362136228132744
2013-03-04,56.63801672303881,1518.199951171875,1412.2886505126953,0.556560729016103,above,14.92717025298177,TQQQ,,0.012888018216954844,6.444131555739667
2013-03-05,59.18494067696409,1525.199951171875,1413.222900390625,0.5803792332160156,above,11.286403941262401,TQQQ,,0.0439253546704208,6.727192319868383
2013-03-06,63.93923754876184,1539.7900390625,1414.268550415039,0.6004260356481836,above,8.222159337984614,TQQQ,,-0.006344222188973125,6.684513517083184
2013-03-07,64.44966322522903,1541.4599609375,1415.351849975586,0.5922886050801461,above,9.46600247890591,TQQQ,,0.008738430808493902,6.742925675940658
2013-03-08,65.33566504715051,1544.260009765625,1416.5488500976562,0.601220483862635,above,8.100724327989706,TQQQ,,0.0011657560656432864,6.750786282447567
2013-03-11,67.47235240129585,1551.1500244140625,1417.8286505126953,0.5953650477723311,above,8.995754271057354,TQQQ,,0.01031580066598159,6.820426048075939
2013-03-12,69.00423295638889,1556.219970703125,1419.029800415039,0.5972505608559463,above,8.707545051136755,TQQQ,,-0.012186513085761352,6.737308836790594
2013-03-13,66.53084432703965,1552.47998046875,1420.2090502929686,0.5974485679163773,above,8.677278774587672,TQQQ,,-0.0031677484834136127,6.715966736940561
2013-03-14,67.22102795904055,1554.52001953125,1421.3873504638673,0.5997313759307781,above,8.328341223967527,TQQQ,,0.010202236644960339,6.78448461889051
2013-03-15,70.04482322308792,1563.2099609375,1422.6001000976562,0.6004260113586362,above,8.22216305075203,UVIX,enter_uvix_high_rsi,-0.01027191557160445,6.714794965688418
2013-03-18,68.21186801278601,1560.699951171875,1423.8145001220703,0.5782945586807421,above,11.605055891662829,TQQQ,exit_uvix,0.18009379184617647,7.924087852528861
2013-03-19,62.20551075979134,1552.0999755859375,1424.9128997802734,0.5953649931115205,above,8.99576262620998,TQQQ,,-0.004038753353540869,7.892084416140707
2013-03-20,59.72914958524048,1548.3399658203125,1426.0879998779296,0.5993350118663909,above,8.388927267519419,TQQQ,,0.019094473146047175,8.042779610091044
2013-03-21,63.98724803371792,1558.7099609375,1427.3298999023436,0.583554886120551,above,10.800991002838312,TQQQ,,-0.032000908200090605,7.7854033581149595
2013-03-22,56.08810235969245,1545.9000244140625,1428.668699951172,0.5859366176001142,above,10.436932552249834,TQQQ,,0.027578027943441663,8.00010942947602
2013-03-25,60.57142261938487,1556.8900146484375,1430.0622497558593,0.6012205203237716,above,8.100718754739733,TQQQ,,-0.010168028157000464,7.918764091538022
2013-03-26,57.57601455464943,1551.68994140625,1431.3931994628906,0.5962576244038036,above,8.859319887805661,TQQQ,,0.015324668756953708,8.040116528205301
2013-03-27,62.234543058796,1563.75,1432.6363995361328,0.5870286081388851,above,10.270016849529584,TQQQ,,0.005307358707936416,8.082788310674095
2013-03-28,61.69371547240876,1562.8599853515625,1433.8756994628907,0.6011215887954248,above,8.115840887202342,TQQQ,,0.005774989637619354,8.12946632941131
2013-04-01,64.06887399524973,1569.1800537109375,1435.0933489990234,0.606877057464898,above,7.23609141745809,TQQQ,,-0.019357496246578565,7.972100215453043
2013-04-02,59.64618818757196,1562.1700439453125,1436.3595489501954,0.6011214211451881,above,8.115866513300807,TQQQ,,0.022583402797361707,8.152137365759554
2013-04-03,62.831075361476536,1570.25,1437.5898986816405,0.6079688865284686,above,7.069200396954011,TQQQ,,-0.02650078170600645,7.936099352992182
2013-04-04,53.50970803410959,1553.68994140625,1438.7839483642579,0.5900057605775283,above,9.814945606915405,TQQQ,,0.0005031970065734193,7.940092774430477
2013-04-05,56.16955798112772,1559.97998046875,1439.9383483886718,0.5630118332538313,above,13.94108973402972,TQQQ,,-0.024520584286482405,7.745397060312564
2013-04-08,52.69977841134849,1553.260009765625,1440.9905487060546,0.5769055219508452,above,11.817376450901307,TQQQ,,0.015323546498221097,7.864084012313449
2013-04-09,56.905090714702574,1563.1099853515625,1442.0819982910157,0.5901048460040305,above,9.799799950422305,TQQQ,,0.01967057039663689,8.018775030482727
2013-04-10,59.09098820426938,1568.6099853515625,1443.1351483154297,0.6030069151243633,above,7.8276602135804225,TQQQ,,0.05854051825887874,8.488198276568543
2013-04-11,65.61964638060215,1587.72998046875,1444.295348510742,0.6274208364085005,above,4.095881702124549,TQQQ,,-0.0017286330994175092,8.473525296073248
2013-04-12,67.23519806935491,1593.300048828125,1445.6346484375,0.6265273429201159,above,4.2324562311104375,TQQQ,,-0.0011011707477251997,8.464194497887103
2013-04-15,64.58265131070047,1588.8399658203125,1446.9037982177733,0.6220617010892809,above,4.915049823111417,TQQQ,,-0.06081586495229585,7.949437188373635
2013-04-16,47.92966506618031,1552.3599853515625,1448.0969982910156,0.6033042345177679,above,7.782213596855758,TQQQ,,0.04177094146401861,8.281492663841084
2013-04-17,55.45985248081514,1574.5699462890625,1449.369898071289,0.5997312828557749,above,8.328355450903569,TQQQ,,-0.05845354581278728,7.797410053016987
2013-04-18,47.89156845135545,1552.030029296875,1450.4706982421876,0.5851428939393205,above,10.558256810934507,TQQQ,,-0.043271402148203575,7.460005186898444
2013-04-19,44.84392625072618,1541.6099853515625,1451.5335479736327,0.5596372454535607,above,14.456910772834053,TQQQ,,0.04147391916549048,7.7694008389940095
2013-04-22,49.38386895185203,1555.25,1452.4989978027343,0.5845475027662866,above,10.649265050028067,TQQQ,,0.03072435764215342,8.008110689036508
2013-04-23,51.66137317173498,1562.5,1453.4839477539062,0.6068769997385935,above,7.236100241185328,TQQQ,,0.029474762050592407,8.244147846070664
2013-04-24,56.40498294587941,1578.780029296875,1454.5077478027345,0.6087623267634658,above,6.947919461186814,TQQQ,,-0.002425859487262483,8.224148701803879
2013-04-25,56.450439848874446,1578.9300537109375,1455.5637982177734,0.6179927627038524,above,5.53700549563364,TQQQ,,0.016216333607283362,8.357514240788237
2013-04-26,58.266167493404566,1585.1600341796875,1456.7161981201173,0.6180917191236168,above,5.521879558405052,TQQQ,,-0.008457466806033764,8.286830841515817
2013-04-29,57.09781967034925,1582.3399658203125,1457.8650982666015,0.62196270725904,above,4.930181478700879,TQQQ,,0.02655213316978755,8.506863877575247
2013-04-30,60.46717555867768,1593.5799560546875,1459.1257983398436,0.6359557533106797,above,2.791280973633292,TQQQ,,0.021948214498562102,8.693574350670339
2013-05-01,61.61622698231572,1597.550048828125,1460.4063983154297,0.6469720789670735,above,1.1073856713885943,TQQQ,,-0.012732633942094562,8.58288225081487
2013-05-02,55.18638236889959,1582.77001953125,1461.646098022461,0.6412157456684493,above,1.9872673036170574,TQQQ,,0.03620308230903402,8.89360904338987
2013-05-03,59.72135729610231,1597.5999755859375,1462.8501477050781,0.6814090430506805,above,0.0,TQQQ,,0.034936500294574735,9.204320618354092
2013-05-06,64.1430750098854,1614.4000244140625,1464.1540478515626,0.6889518048672271,above,0.0,TQQQ,,0.012894873915840988,9.323009172208744
2013-05-07,64.92626249004594,1617.550048828125,1465.423197631836,0.6970901838709834,above,0.0,TQQQ,,-0.0024318153995503966,9.300337334933618
2013-05-08,66.98158809906042,1625.949951171875,1466.6890972900392,0.690440995930001,above,0.9538490276909561,TQQQ,,0.01563059767302133,9.445707166039345
2013-05-09,68.57741810828642,1632.68994140625,1467.9699969482422,0.6977849012762607,above,0.0,TQQQ,,-0.003530513072064312,9.41235897341475
2013-05-10,65.54086649721819,1626.68994140625,1469.2900469970702,0.7035412973802788,above,0.0,TQQQ,,0.017001943441504075,9.572387368331881
2013-05-13,66.49530111919839,1632.0999755859375,1470.7059466552735,0.7089003498692436,above,0.0,TQQQ,,0.0039010555625140775,9.609729783321653
2013-05-14,67.36321975070075,1633.75,1472.1832464599609,0.7150533628688692,above,0.0,TQQQ,,0.014710715161138754,9.75109578093961
2013-05-15,70.78831556569122,1649.1300048828125,1473.7454962158204,0.7223970443725939,above,0.0,UVIX,enter_uvix_high_rsi,-0.011766708174949958,9.636357482499307
2013-05-16,72.90812018176455,1658.0699462890625,1475.2392962646484,0.7325197391297574,above,0.0,UVIX,,0.02089005949148426,9.837661563589927
2013-05-17,69.134835246206,1652.449951171875,1476.5617962646484,0.7387726759571484,above,0.0,UVIX,,-0.048645804804494985,9.359100599434848
2013-05-20,71.5263322392136,1665.7099609375,1477.9726458740233,0.7430400432068198,above,0.0,UVIX,,0.01938586339790538,9.540534845182746
2013-05-21,71.7949179174069,1666.199951171875,1479.4074963378907,0.7450247127819531,above,0.0,UVIX,,0.02219910858354024,9.752326214156007
2013-05-22,72.56566294587955,1669.3900146484375,1480.8766967773438,0.7506818721458821,above,0.0,UVIX,,0.03400998090196583,10.084002642449192
2013-05-23,62.66740702645867,1651.6199951171875,1482.3284466552734,0.7090986278419624,above,5.539396360411741,TQQQ,exit_uvix,0.14177028501265765,11.513614571137607
2013-05-24,60.08308193276939,1646.6700439453125,1483.6260467529296,0.7086022675291253,above,5.605517620462718,TQQQ,,-0.0005501525775740701,11.507280326404102
2013-05-28,62.66909121428299,1652.6300048828125,1484.9028967285155,0.7469101386567727,above,0.5024409978527378,TQQQ,,0.020627005466397952,11.744641060600213
2013-05-29,63.014254897635574,1656.5699462890625,1486.1964471435547,0.7274588541246712,above,3.093589825850751,TQQQ,,-0.01509081915220134,11.567404806347177
2013-05-30,59.01414810378735,1649.1400146484375,1487.4271472167968,0.725672609851461,above,3.33153939403521,TQQQ,,0.016279530243800577,11.755716722734391
2013-05-31,59.603595551830054,1652.1300048828125,1488.6851971435547,0.7281534640722472,above,3.0010592914992973,TQQQ,,-0.028536573436495183,11.420248849177447
2013-06-03,50.43341808495699,1631.7099609375,1489.8095471191407,0.7178324858526365,above,4.375939730546996,TQQQ,,0.005819792320277628,11.48671232572555
2013-06-04,53.782003875438214,1640.72998046875,1490.9910974121094,0.7244815408943691,above,3.4902043360414914,TQQQ,,-0.0150158267305196,11.314229843739131
2013-06-05,49.09383822123505,1629.050048828125,1492.1283471679687,0.7021512091490312,above,6.464877439776496,TQQQ,,-0.03832205308262693,10.880645327078318
2013-06-06,42.48433716978651,1609.2900390625,1493.1451971435547,0.6842873046647764,above,8.844567844873053,TQQQ,,0.012216476836000467,11.013568478677307
2013-06-07,48.60333677253636,1625.27001953125,1494.1804473876953,0.700762248600968,above,6.64990396027747,TQQQ,,0.041811118175486106,11.474058091873092
2013-06-10,54.83613662161733,1644.6700439453125,1495.3065472412109,0.7241834078848192,above,3.5299192966142923,TQQQ,,0.00041298085122254413,11.47879665815085
2013-06-11,52.64266218016966,1638.6400146484375,1496.4299475097657,0.6985783352389947,above,6.940827911288894,TQQQ,,-0.0289497138849919,11.146488779153382
2013-06-12,49.718387221100954,1629.93994140625,1497.4947473144532,0.7118777227263449,above,5.169186956468341,TQQQ,,-0.03463973517556562,10.760377359706094
2013-06-13,44.08417410947994,1612.1500244140625,1498.4898974609375,0.6718815615996152,above,10.497164440778374,TQQQ,,0.035882702487102236,11.146488779153378
2013-06-14,51.75383585431424,1635.52001953125,1499.6612976074218,0.7000675268761326,above,6.74244938472598,TQQQ,,-0.01760400391353567,10.95026594706298
2013-06-17,50.286160986050625,1630.6400146484375,1500.7392974853515,0.7026475737284665,above,6.398755611362484,TQQQ,,0.027745655810039516,11.254088257058587
2013-06-18,52.99687230506053,1639.77001953125,1501.8822979736328,0.7089994662208311,above,5.552605900272855,TQQQ,,0.023622113737817196,11.519933609882258
2013-06-19,56.36142599980883,1651.8299560546875,1503.0948480224608,0.7235879515287764,above,3.609241360745219,TQQQ,,-0.03145575577879578,11.15756539166186
2013-06-20,47.92493899246461,1624.6199951171875,1504.1870483398438,0.6751570386697217,above,10.060830863048132,TQQQ,,-0.07374776195935673,10.334719915111625
2013-06-21,39.63588658442886,1588.6199951171875,1505.1305981445312,0.6486585972426718,above,13.59074711789281,TQQQ,,-0.014087347421017915,10.189131125168535
2013-06-24,40.00353751796217,1588.77001953125,1506.0598486328124,0.623550060434605,above,16.935511090451804,TQQQ,,-0.030905188861260258,9.874234103413055
2013-06-25,38.35410722671195,1577.52001953125,1506.9005987548828,0.6375438519788734,above,15.071367028431759,TQQQ,,0.021313808869186435,10.084691641822804
2013-06-26,42.84255277658865,1592.27001953125,1507.823549194336,0.6494530295409989,above,13.48491902641964,TQQQ,,0.027302539447629393,10.36002933319085
2013-06-27,46.828789221530165,1606.43994140625,1508.6792492675781,0.6598733184116604,above,12.096809194904157,TQQQ,,0.011150078997347102,10.475544478670761
2013-06-28,48.095664886461975,1611.1199951171875,1509.555648803711,0.6518349079460559,above,13.16762371219442,TQQQ,,0.0027187911032533485,10.504025295801107
2013-07-01,47.905368917957055,1609.780029296875,1510.441649169922,0.6747597694846449,above,10.113751973816553,TQQQ,,0.02139250852792407,10.728732746519063
2013-07-02,49.16263730914952,1614.2900390625,1511.3486486816407,0.6724771387806853,above,10.41782628127712,TQQQ,,0.0004433537028007972,10.733489369908591
2013-07-03,48.325551901987545,1611.47998046875,1512.2362481689454,0.6667216827018974,above,11.184523372594313,TQQQ,,0.013562913273997834,10.87906675536004
2013-07-05,50.57757458228829,1618.6500244140625,1513.0133483886718,0.6935173334583058,above,7.615015202667285,TQQQ,,0.02210831894327492,11.119584632992717
2013-07-08,55.14403950446496,1634.199951171875,1513.8439483642578,0.7084041536102297,above,5.631908815754172,TQQQ,,0.0032736147777101543,11.155985869569282
2013-07-09,57.529285831943234,1642.8900146484375,1514.740298461914,0.7092967595680082,above,5.513002792990241,TQQQ,,0.018298391670907632,11.360122468485772
2013-07-10,59.66782358455429,1651.56005859375,1515.705298461914,0.7098921859396916,above,5.43368472314244,TQQQ,,0.016854405397532357,11.551590577935247
2013-07-11,61.34652655559837,1657.4100341796875,1516.6631481933593,0.7476055885836252,above,0.4097985679956673,TQQQ,,0.062329059020401756,12.27159034884689
2013-07-12,65.53938239104838,1675.260009765625,1517.7369482421875,0.7698359608784202,above,0.0,TQQQ,,0.010444321014196012,12.399758777804957
2013-07-15,66.34387416205632,1679.5899658203125,1518.8371478271483,0.7801569735367193,above,0.0,TQQQ,,0.007784330122921679,12.496282593575986
2013-07-16,67.18067836173975,1682.699951171875,1519.9651977539063,0.7851198881017647,above,0.0,TQQQ,,-0.00392530086963816,12.447230924644177
2013-07-17,64.6690972515492,1677.9100341796875,1521.1385479736327,0.7873026277011334,above,0.0,TQQQ,,0.007118856352982039,12.535840973589115
2013-07-18,65.46994286575807,1681.050048828125,1522.376498413086,0.7858144677625593,above,0.18902006499322832,TQQQ,,-0.007320537435298813,12.444071880459003
2013-07-19,65.89774225933034,1686.1500244140625,1523.5875982666016,0.7602094419496391,above,3.4412670297575887,TQQQ,,-0.030391945418097865,12.065872327089206
2013-07-22,68.83565441231119,1694.4100341796875,1524.8446978759766,0.7647740676970887,above,2.861486703000904,TQQQ,,0.0072129494240509295,12.152902853941557
2013-07-23,69.407395102656,1696.6300048828125,1526.099898071289,0.7666604291146127,above,2.621888694414032,TQQQ,,-0.022265040108337186,11.882317984465823
2013-07-24,68.34182838531369,1696.06005859375,1527.3330981445313,0.7673548295864437,above,2.5336887510379213,TQQQ,,0.009454059686100136,11.994654127900183
2013-07-25,63.1417084126922,1685.2099609375,1528.5078479003905,0.7633850197358453,above,3.037917964928649,TQQQ,,0.018074429883767396,12.211450662914956
2013-07-26,63.185241902471034,1687.31005859375,1529.6520977783202,0.7576282492466814,above,3.769119701924406,TQQQ,,0.016587236954257456,12.41400488861595
2013-07-29,64.55177936489123,1690.3199462890625,1530.805697631836,0.774599637659237,above,1.613482490079854,TQQQ,,-0.00458872748115613,12.357040403232352
2013-07-30,62.475714462213965,1687.9200439453125,1531.9529473876953,0.7835315186699905,above,0.478991038319565,TQQQ,,0.014854154899506922,12.540593795481431
2013-07-31,62.46760681039488,1687.760009765625,1533.175347290039,0.7914708781716326,above,0.0,TQQQ,,0.006308928563579563,12.619711505881993
2013-08-01,63.174486482501365,1689.4200439453125,1534.441196899414,0.807548348208468,above,0.0,TQQQ,,0.03047081128199891,13.004244353610993
2013-08-02,68.71194383877658,1706.0999755859375,1535.8113470458984,0.8161830451405174,above,0.0,TQQQ,,0.016670848166818297,13.221036136754245
2013-08-05,68.88393710197582,1708.010009765625,1537.2167474365235,0.8263058549485938,above,0.0,TQQQ,,0.002154276503750774,13.249517904258894
2013-08-06,67.24672773344773,1705.7900390625,1538.5517974853515,0.8272977225785185,above,0.0,TQQQ,,-0.017795384211936383,13.013737642529676
2013-08-07,60.18697363604425,1695.300048828125,1539.7640472412108,0.8085410962883005,above,2.267215994715599,TQQQ,,-0.005715140774201766,12.93936229990409
2013-08-08,58.609973359828565,1693.3499755859375,1540.914047241211,0.8250158858058798,above,0.2758180894692486,TQQQ,,0.013329840131672377,13.1118419307676
2013-08-09,59.451741223375905,1696.0999755859375,1542.114747314453,0.8198550362739354,above,0.8996381957133592,TQQQ,,-0.010741055178982606,12.971006913091127
2013-08-12,54.7377296638738,1688.3699951171875,1543.4058978271485,0.8037773254473862,above,2.843039028056793,TQQQ,,0.006222160480774619,13.051714599701617
2013-08-13,55.99764592079108,1690.6500244140625,1544.6841479492186,0.821938475354564,above,0.6478015202617593,TQQQ,,0.01661028762631034,13.268507333219175
2013-08-14,57.516314404452814,1693.8800048828125,1546.0893981933593,0.8316650944235059,above,0.0,TQQQ,,-0.01109176484306773,13.121336170060587
2013-08-15,48.95236564147395,1679.6099853515625,1547.4725982666016,0.7958381482125306,above,4.307857387691594,TQQQ,,-0.050168496807987295,12.463058458296375
2013-08-16,40.77715876281756,1661.219970703125,1548.7143481445312,0.7818443281601296,above,5.990484222247061,TQQQ,,-0.0035554035194262923,12.418747256390933
2013-08-19,38.512743582884696,1655.25,1549.9337982177735,0.7816460700896953,above,6.0143229130570575,TQQQ,,-0.003949961189134599,12.369693686710518
2013-08-20,35.76095623801825,1646.81005859375,1551.1032983398438,0.7811498150402961,above,6.0739929716812195,TQQQ,,0.013688494777267968,12.539016174137458
2013-08-21,38.40377432089304,1650.6600341796875,1552.227098388672,0.7795613692695559,above,6.264988816209405,TQQQ,,-0.009969784214757027,12.41400488861596
2013-08-22,37.03472437317405,1645.030029296875,1553.370098876953,0.7876999111368116,above,5.2864047777753775,TQQQ,,0.02855301779704189,12.768462191133176
2013-08-23,44.99891672570008,1659.9200439453125,1554.5685986328126,0.8184659304105302,above,1.587076829541001,TQQQ,,0.02106795190809696,13.037467538516324
2013-08-26,47.11040370771913,1664.2900390625,1555.7441485595702,0.8187630394004738,above,1.5513522341556896,TQQQ,,0.0008493068902033496,13.048540349527588
2013-08-27,42.23666602582272,1652.5400390625,1557.0553985595702,0.7894862660901257,above,5.0716121929606395,TQQQ,,-0.06293900551031117,12.227278196567154
2013-08-28,35.07542607597276,1630.25,1558.320248413086,0.7663623087753727,above,7.852053198577469,TQQQ,,0.01294211375162746,12.38552502185992
2013-08-29,36.98003779001314,1633.5,1559.5957983398437,0.7764850508692893,above,6.634887519532883,TQQQ,,0.02069740781721663,12.641873284267696
2013-08-30,39.494109091955224,1638.8900146484375,1560.886498413086,0.7951427823228885,above,4.391468674771537,TQQQ,,-0.01865058727285529,12.406094923287084
2013-09-03,39.03929144354693,1635.949951171875,1562.1786981201171,0.7969291863929775,above,4.176670184121011,TQQQ,,0.016453392027396596,12.610217266589022
2013-09-04,41.570479906937315,1640.719970703125,1563.6000982666017,0.798418078871641,above,3.9976446979431257,TQQQ,,0.03262697094700795,13.02165045898148
2013-09-05,47.648836953706144,1653.280029296875,1565.0988482666016,0.817870444283449,above,1.6586785032284057,TQQQ,,0.004375035853471765,13.0786206466109
2013-09-06,49.59821357912835,1657.43994140625,1566.5748480224609,0.8282906066617339,above,0.4057507985364084,TQQQ,,0.003629824466682363,13.126093743824427
2013-09-09,49.38279969832375,1656.8499755859375,1567.9162481689452,0.8329551801585428,above,0.0,TQQQ,,0.03520103067740865,13.588145772375332
2013-09-10,57.28601250016464,1675.1099853515625,1569.335747680664,0.8671937091140269,above,0.0,TQQQ,,0.015139311432248004,13.793860943010106
2013-09-11,58.90056252862688,1681.0400390625,1570.8005474853517,0.8480399228517246,above,2.20870908783124,TQQQ,,-0.005047079967217982,13.724242223774048
2013-09-12,62.25718462027382,1689.2099609375,1572.2004473876952,0.860346401966694,above,0.789593729217497,TQQQ,,-0.004497301792044328,13.662520164626619
2013-09-13,59.709258838806655,1685.0400390625,1573.5860974121094,0.8610410191284943,above,0.7094943056976888,TQQQ,,0.003243406203255139,13.706833267280667
2013-09-16,62.17251772433067,1691.699951171875,1575.03134765625,0.8807904318919754,above,0.0,TQQQ,,-0.008427420285839649,13.591320022549363
2013-09-17,64.2211513694032,1697.72998046875,1576.469697265625,0.8572701280735957,above,2.6703632290665413,TQQQ,,0.020024868159735254,13.863484414117684
2013-09-18,66.81223599015115,1705.739990234375,1577.9137475585937,0.8731485810896541,above,0.8676128311142395,TQQQ,,0.03675426878851695,14.37302664661958
2013-09-19,72.56528653589962,1727.3399658203125,1579.4604473876952,0.9085791471916144,above,0.0,UVIX,enter_uvix_high_rsi,0.031061868203508647,14.819479706002396
2013-09-20,70.210016411744,1722.43994140625,1581.0248474121095,0.913938131707913,above,0.0,UVIX,,0.0320826328334205,15.294927632192397
2013-09-23,63.51559404248389,1711.43994140625,1582.5391473388672,0.909670961014189,above,0.46689929500477456,TQQQ,exit_uvix,-0.02651556449696213,14.889373992084632
2013-09-24,59.10195002258557,1702.5999755859375,1584.0019470214843,0.8981580092004455,above,1.7266073008660454,TQQQ,,0.000222179753778029,14.892682109532103
2013-09-25,56.84114745473938,1698.02001953125,1585.4193475341797,0.8934943110383256,above,2.2368932819755827,TQQQ,,-0.009454738342078772,14.75187569697472
2013-09-26,54.82854306931061,1694.050048828125,1586.7928479003906,0.894188713764122,above,2.160914098953781,TQQQ,,0.02290829801526373,15.089816061725143
2013-09-27,55.02682673474768,1695.52001953125,1588.1934478759765,0.8890277045585748,above,2.725614161955048,TQQQ,,-0.0047205001706026595,15.018584582431407
2013-09-30,50.90518058435893,1687.260009765625,1589.512998046875,0.8721568209687668,above,4.571568828304362,TQQQ,,-0.006286356683535055,14.924172402864402
2013-10-01,48.741371636046416,1682.4100341796875,1590.778348388672,0.8936925416465216,above,2.2152035634576017,TQQQ,,0.029969928673597712,15.371448785290724
2013-10-02,52.724997799895405,1691.9000244140625,1592.1560986328125,0.9012352682980012,above,1.389904083132365,TQQQ,,-0.0018323749125804811,15.343282528166542
2013-10-03,52.8815419883348,1692.3499755859375,1593.557548828125,0.9159228979175916,above,0.0,TQQQ,,-0.034765946561264416,14.809858787717921
2013-10-04,46.80146529042694,1678.7900390625,1594.7990490722657,0.8867450066327482,above,3.185627453051032,TQQQ,,0.025726617804150642,15.190866364482982
2013-10-07,50.43800987740071,1687.1500244140625,1596.0175988769531,0.8869442803702502,above,3.163870846904926,TQQQ,,-0.024753623351668086,14.814837380111047
2013-10-08,46.10258882029024,1676.219970703125,1597.2191485595704,0.8872412911368494,above,3.131443361220876,TQQQ,,-0.05658152682227091,13.976591261520712
2013-10-09,39.90658932916361,1656.989990234375,1598.2779486083984,0.841887014536206,above,8.083200403626867,TQQQ,,-0.011022273121022441,13.822537455335334
2013-10-10,41.79915062336219,1660.8800048828125,1599.4091986083984,0.8545899477536597,above,6.696300562348235,TQQQ,,0.06351838926417974,14.70052277004203
2013-10-11,53.04153185217152,1691.0899658203125,1600.7386987304687,0.8740420383695404,above,4.572531120607415,TQQQ,,0.022537307422501263,15.031832970981947
2013-10-14,55.46537923093809,1699.8599853515625,1602.1555487060548,0.8845622915258305,above,3.4239351874553403,TQQQ,,0.02071933328329556,15.343282528166553
2013-10-15,58.32063528796581,1709.1700439453125,1603.6157489013672,0.9174120590031404,above,0.0,TQQQ,,-0.010689173648493089,15.17927551688509
2013-10-16,54.858475852538874,1700.489990234375,1605.0938989257813,0.9215801786808904,above,0.0,TQQQ,,0.034158802328754234,15.697781388760067
2013-10-17,60.06213968619202,1720.1700439453125,1606.5706494140625,0.9270384301254928,above,0.0,TQQQ,,0.01614657926758678,15.95124686027893
2013-10-18,64.19618169691421,1736.719970703125,1607.9242993164062,0.982218355546226,above,0.0,TQQQ,,0.049433493597939915,16.739772719825687
2013-10-21,66.04064915153272,1745.199951171875,1609.3499493408203,1.008617023895,above,0.0,TQQQ,,0.00574019854263863,16.835862338796133
