method,method_label,candidate_id,parameters,min_delay_cagr,mean_delay_cagr,min_post_2008_cagr,min_trailing_252_return,min_2026_ytd_return,worst_volatility,worst_max_drawdown,worst_dotcom_drawdown,min_average_tqqq_weight,max_average_tqqq_weight,min_turnover,max_turnover,min_delay_cagr_value,max_delay_cagr_value,delay_cagr_gap,passes_hard_requirements,passes_original_requirements,positive_2026_both_delays,tqqq_2026_capture_ratio,strong_solution
downside_deviation,Downside-deviation strategy,downside_45_0.26,"{""downside_threshold"": 0.26, ""downside_window"": 45, ""volatility_type"": ""downside_deviation_zero_target""}",0.30818577073096454,0.3237203762604466,0.35530203542659256,0.5328691900415947,0.06580260888283984,0.48502724001992364,-0.7160357118285788,-0.7160357118285785,0.7041847041847041,0.7043158861340679,130.10566738431115,130.11036694010502,0.30818577073096454,0.33925498178992863,0.031069211058964097,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_45_0.27,"{""downside_threshold"": 0.27, ""downside_window"": 45, ""volatility_type"": ""downside_deviation_zero_target""}",0.29662849863690344,0.3120141345218592,0.34998952871855793,0.46317712792492927,0.06580260888283984,0.49412989893451953,-0.8361381713555915,-0.8361381713555915,0.7128427128427128,0.7129738947920766,119.97120361295862,119.98292974142495,0.29662849863690344,0.327399770406815,0.030771271769911568,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_45_0.28,"{""downside_threshold"": 0.28, ""downside_window"": 45, ""volatility_type"": ""downside_deviation_zero_target""}",0.29650443078348787,0.31079714014967363,0.3510039875385924,0.43133973233368983,0.06580260888283984,0.4994306214976309,-0.8789354895448553,-0.8789354895448558,0.7165158074248983,0.7166469893742621,117.91830830878767,117.92286311108646,0.29650443078348787,0.3250898495158594,0.028585418732371526,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_45_0.29,"{""downside_threshold"": 0.29, ""downside_window"": 45, ""volatility_type"": ""downside_deviation_zero_target""}",0.3034051199077239,0.30790109767285057,0.350727017361967,0.45628347202388775,0.06580260888283984,0.5060168422377512,-0.8800936706144341,-0.880093670614434,0.721238357601994,0.7213695395513577,109.85237900853863,109.85981974870327,0.3034051199077239,0.31239707543797723,0.008991955530253337,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_45_0.30,"{""downside_threshold"": 0.3, ""downside_window"": 45, ""volatility_type"": ""downside_deviation_zero_target""}",0.2936826602350031,0.3101949427298807,0.3457535339829818,0.4230102997536924,0.06580260888283984,0.5091934856769094,-0.8977507670567144,-0.8977507670567147,0.7233372687918143,0.723468450741178,115.78413046452124,115.78855099481044,0.2936826602350031,0.32670722522475826,0.033024564989755145,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_50_0.10,"{""downside_threshold"": 0.1, ""downside_window"": 50, ""volatility_type"": ""downside_deviation_zero_target""}",0.07446438960050106,0.07787138227517154,0.09064645817493244,0.2864456454170021,0.07211820640697741,0.23091084284350985,-0.7365684910729895,-0.08542700623432053,0.26380690017053654,0.26380690017053654,130.16535927823546,130.19249896679304,0.07446438960050106,0.08127837494984202,0.0068139853493409674,False,False,True,0.637197166390396,False
downside_deviation,Downside-deviation strategy,downside_50_0.11,"{""downside_threshold"": 0.11, ""downside_window"": 50, ""volatility_type"": ""downside_deviation_zero_target""}",0.07967890023080959,0.08235647174356153,0.12039306680914663,0.40835091260843326,-0.020379064745242204,0.25797683065945887,-0.6111372723923396,-0.08542700623432053,0.32244523153614063,0.32244523153614063,137.1379434764502,137.14597871668963,0.07967890023080959,0.08503404325631347,0.0053551430255038834,False,False,False,-0.18005830921633137,False
downside_deviation,Downside-deviation strategy,downside_50_0.12,"{""downside_threshold"": 0.12, ""downside_window"": 50, ""volatility_type"": ""downside_deviation_zero_target""}",0.11599474910250529,0.11827054788289137,0.16043706264930235,0.15257496413349836,-0.16726697317383765,0.28992166878887954,-0.5288320251678656,-0.2310135761888068,0.39262757444575624,0.39262757444575624,126.00859486533767,126.01678920485361,0.11599474910250529,0.12054634666327746,0.004551597560772169,False,False,False,-1.4778798121462426,False
downside_deviation,Downside-deviation strategy,downside_50_0.13,"{""downside_threshold"": 0.13, ""downside_window"": 50, ""volatility_type"": ""downside_deviation_zero_target""}",0.1327874384944745,0.14908002714388813,0.17299219815898015,0.02334852376308305,-0.15863918294028567,0.3275167220787184,-0.605217741206072,-0.2310135761888068,0.4675324675324675,0.4675324675324675,124.84121276474912,124.8579098915192,0.1327874384944745,0.16537261579330176,0.03258517729882726,False,False,False,-1.4016493599077888,False
downside_deviation,Downside-deviation strategy,downside_50_0.14,"{""downside_threshold"": 0.14, ""downside_window"": 50, ""volatility_type"": ""downside_deviation_zero_target""}",0.1600024689474373,0.16396246795748282,0.2623648482250027,0.21708283540916073,-0.07497850818989038,0.35079062394333793,-0.6677734822783941,-0.34439475739987213,0.5134461498097862,0.51357733175915,123.09945737378013,123.10529805273531,0.1600024689474373,0.16792246696752833,0.007919998020091024,False,False,False,-0.6624692340401152,False
downside_deviation,Downside-deviation strategy,downside_50_0.15,"{""downside_threshold"": 0.15, ""downside_window"": 50, ""volatility_type"": ""downside_deviation_zero_target""}",0.19422811992504352,0.19933157733820506,0.2850964541856553,0.5434860214586719,0.06580260888283984,0.37242340250265005,-0.6131694962807811,-0.2859135350433626,0.5528007346189164,0.5529319165682802,102.44079461119749,102.44481045049324,0.19422811992504352,0.2044350347513666,0.010206914826323077,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_50_0.16,"{""downside_threshold"": 0.16, ""downside_window"": 50, ""volatility_type"": ""downside_deviation_zero_target""}",0.2646615908761343,0.26532237353063304,0.32101522383138326,0.5434860214586719,0.06580260888283984,0.3872495058048563,-0.6131694962807817,-0.2310135761888068,0.5815295815295816,0.5816607634789452,93.99510290766344,94.00253032163138,0.2646615908761343,0.2659831561851318,0.0013215653089975188,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_50_0.17,"{""downside_threshold"": 0.17, ""downside_window"": 50, ""volatility_type"": ""downside_deviation_zero_target""}",0.25179481698688533,0.26105030815972396,0.34517191709471695,0.5434860214586719,0.06580260888283984,0.4086788963325934,-0.6080122824185697,-0.26007664045997037,0.6073724255542438,0.6075036075036075,93.56864357948453,93.57475473181836,0.25179481698688533,0.2703057993325626,0.018510982345677274,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_50_0.18,"{""downside_threshold"": 0.18, ""downside_window"": 50, ""volatility_type"": ""downside_deviation_zero_target""}",0.2987933084780199,0.31094412374399216,0.3549910939955012,0.5434860214586719,0.06580260888283984,0.42234683849067983,-0.6080122824185696,-0.2310135761888068,0.631509904237177,0.6316410861865407,81.19381765969356,81.19500989875985,0.2987933084780199,0.32309493900996444,0.024301630531944562,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_50_0.19,"{""downside_threshold"": 0.19, ""downside_window"": 50, ""volatility_type"": ""downside_deviation_zero_target""}",0.3049004101573607,0.32670168286382895,0.35640570098182756,0.5434860214586719,0.06580260888283984,0.4316459389037992,-0.5886282914122707,-0.3392857563953485,0.64449691722419,0.6446280991735537,91.00517089434715,91.01271890252323,0.3049004101573607,0.3485029555702972,0.04360254541293651,True,True,True,0.5813959887552668,True
downside_deviation,Downside-deviation strategy,downside_50_0.20,"{""downside_threshold"": 0.2, ""downside_window"": 50, ""volatility_type"": ""downside_deviation_zero_target""}",0.35096439883869945,0.3695061162322495,0.3625626878972894,0.5434860214586719,0.06580260888283984,0.44275362803617196,-0.5891477182119338,-0.3392857563953485,0.660238751147842,0.6603699330972058,98.76542653150533,98.76921797471658,0.35096439883869945,0.38804783362579953,0.03708343478710008,True,True,True,0.5813959887552668,True
downside_deviation,Downside-deviation strategy,downside_50_0.21,"{""downside_threshold"": 0.21, ""downside_window"": 50, ""volatility_type"": ""downside_deviation_zero_target""}",0.3449655619535874,0.3663109811417261,0.3418327426041845,0.5490123182330318,0.06580260888283984,0.44801638220918716,-0.5891477182119337,-0.3392857563953485,0.669290305653942,0.6694214876033058,94.61852417719598,94.63248659127092,0.3449655619535874,0.3876564003298648,0.04269083837627741,True,True,True,0.5813959887552668,True
downside_deviation,Downside-deviation strategy,downside_50_0.22,"{""downside_threshold"": 0.22, ""downside_window"": 50, ""volatility_type"": ""downside_deviation_zero_target""}",0.3470109548717215,0.36995280422687227,0.33333306565749066,0.5490123182330318,0.06580260888283984,0.4547728769874394,-0.6053217357835736,-0.33154928761238533,0.6767676767676768,0.6768988587170406,100.51535631011294,100.5279558078933,0.3470109548717215,0.392894653582023,0.04588369871030151,True,True,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_50_0.23,"{""downside_threshold"": 0.23, ""downside_window"": 50, ""volatility_type"": ""downside_deviation_zero_target""}",0.35274673678456625,0.36628789832708764,0.3382880979376126,0.5490123182330318,0.06580260888283984,0.45729736404508603,-0.6053217357835743,-0.33154928761238533,0.6784730421094057,0.6786042240587695,98.48887101598407,98.50713290001698,0.35274673678456625,0.379829059869609,0.02708232308504277,True,True,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_50_0.24,"{""downside_threshold"": 0.24, ""downside_window"": 50, ""volatility_type"": ""downside_deviation_zero_target""}",0.3209833169854601,0.3486671924937853,0.33843465990580923,0.5191741914864718,0.06580260888283984,0.46234738058241237,-0.6361322512324434,-0.33154928761238533,0.6842450478814115,0.6843762298307753,106.39805715470582,106.40887456526696,0.3209833169854601,0.3763510680021105,0.05536775101665037,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_50_0.25,"{""downside_threshold"": 0.25, ""downside_window"": 50, ""volatility_type"": ""downside_deviation_zero_target""}",0.33809253636745673,0.35017482469747907,0.35582536338811854,0.5328691900415947,0.06580260888283984,0.4733326073942923,-0.6861138336086807,-0.37569171919489175,0.6953955135773318,0.6955266955266955,114.22980547345287,114.245532382797,0.33809253636745673,0.3622571130275014,0.02416457666004468,True,True,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_50_0.26,"{""downside_threshold"": 0.26, ""downside_window"": 50, ""volatility_type"": ""downside_deviation_zero_target""}",0.3141647048106093,0.3265364880723921,0.35530203542659256,0.5328691900415947,0.06580260888283984,0.4832746642009796,-0.6721262186370311,-0.6721262186370307,0.7036599763872491,0.7037911583366129,120.0987370120721,120.11313611365026,0.3141647048106093,0.3389082713341749,0.024743566523565574,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_50_0.27,"{""downside_threshold"": 0.27, ""downside_window"": 50, ""volatility_type"": ""downside_deviation_zero_target""}",0.3086578869715517,0.30903385142843187,0.3538592816819197,0.46317712792492927,0.06580260888283984,0.4935894071316835,-0.7668850442459924,-0.7668850442459917,0.7119244391971665,0.7120556211465302,113.9740609266105,113.98713945260732,0.3086578869715517,0.309409815885312,0.0007519289137603025,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_50_0.28,"{""downside_threshold"": 0.28, ""downside_window"": 50, ""volatility_type"": ""downside_deviation_zero_target""}",0.3227725620796793,0.3234064101704779,0.3548766484541579,0.43133973233368983,0.06580260888283984,0.5005877401753143,-0.8228092392584436,-0.822809239258443,0.717827626918536,0.7179588088678998,101.89942949720489,101.90157248632684,0.3227725620796793,0.32404025826127647,0.0012676961815971666,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_50_0.29,"{""downside_threshold"": 0.29, ""downside_window"": 50, ""volatility_type"": ""downside_deviation_zero_target""}",0.3138713015572663,0.3206204158228153,0.35242911806540844,0.5118728522475982,0.06580260888283984,0.5031972356672446,-0.8257805315673679,-0.8257805315673674,0.7211071756526302,0.721238357601994,111.81194613226825,111.82009639248638,0.3138713015572663,0.32736953008836434,0.013498228531098055,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_50_0.30,"{""downside_threshold"": 0.3, ""downside_window"": 50, ""volatility_type"": ""downside_deviation_zero_target""}",0.33719142577701855,0.35153337130994533,0.35242911806540844,0.5118728522475982,0.06580260888283984,0.5073221141944388,-0.7810687801476874,-0.781068780147688,0.7242555424373606,0.7243867243867244,109.76015190511583,109.76481741982622,0.33719142577701855,0.3658753168428721,0.028683891065853562,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_55_0.10,"{""downside_threshold"": 0.1, ""downside_window"": 55, ""volatility_type"": ""downside_deviation_zero_target""}",0.06860767426066494,0.07457188654591129,0.08352337765876738,0.44670044741112447,0.07211820640697741,0.22576633974215524,-0.5489038429740203,-0.08542700623432053,0.24885215794306703,0.24885215794306703,126.39787632299888,126.40044079039953,0.06860767426066494,0.08053609883115764,0.011928424570492702,False,False,True,0.637197166390396,False
downside_deviation,Downside-deviation strategy,downside_55_0.11,"{""downside_threshold"": 0.11, ""downside_window"": 55, ""volatility_type"": ""downside_deviation_zero_target""}",0.0795540308119218,0.0888100923323053,0.10835491062951919,0.4260198209836237,0.020278702859170217,0.2579296405647901,-0.6045677879718678,-0.08542700623432053,0.3237570510297783,0.3237570510297783,115.14511229609982,115.15522058617137,0.0795540308119218,0.0980661538526888,0.018512123040766992,False,False,True,0.17917156628961767,False
downside_deviation,Downside-deviation strategy,downside_55_0.12,"{""downside_threshold"": 0.12, ""downside_window"": 55, ""volatility_type"": ""downside_deviation_zero_target""}",0.09914097533807609,0.10210614167834642,0.13397166466910826,0.0904165413738689,-0.1551194163550682,0.2883611897216612,-0.6536072314356245,-0.08542700623432053,0.3936770300406664,0.3936770300406664,121.99680267010793,122.0465522760777,0.09914097533807609,0.10507130801861675,0.005930332680540662,False,False,False,-1.370550620682361,False
downside_deviation,Downside-deviation strategy,downside_55_0.13,"{""downside_threshold"": 0.13, ""downside_window"": 55, ""volatility_type"": ""downside_deviation_zero_target""}",0.09023378387270808,0.09517501186419552,0.14749052491881987,-0.04655293693882301,-0.18919584240881848,0.3239484139078818,-0.6890956149981431,-0.23149038907824626,0.4592680047225502,0.4592680047225502,122.99133092558618,123.0130880872569,0.09023378387270808,0.10011623985568296,0.00988245598297488,False,False,False,-1.6716313491689858,False
downside_deviation,Downside-deviation strategy,downside_55_0.14,"{""downside_threshold"": 0.14, ""downside_window"": 55, ""volatility_type"": ""downside_deviation_zero_target""}",0.17225211450109623,0.17478364107746913,0.2511882067820643,0.10467625171731898,-0.07497850818989038,0.3487792809129815,-0.5901313074358134,-0.23149038907824626,0.5085924176833267,0.5087235996326905,105.20517548829935,105.2092578803628,0.17225211450109623,0.17731516765384203,0.0050630531527458,False,False,False,-0.6624692340401152,False
downside_deviation,Downside-deviation strategy,downside_55_0.15,"{""downside_threshold"": 0.15, ""downside_window"": 55, ""volatility_type"": ""downside_deviation_zero_target""}",0.22867505879936134,0.23808252852333422,0.2929546683090283,0.41701042663479826,0.06580260888283984,0.371706266899765,-0.591993850977494,-0.2310135761888068,0.5514889151252788,0.5516200970746425,94.48041966038205,94.50184072901149,0.22867505879936134,0.2474899982473071,0.018814939447945767,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_55_0.16,"{""downside_threshold"": 0.16, ""downside_window"": 55, ""volatility_type"": ""downside_deviation_zero_target""}",0.2428562921256101,0.24365658945695878,0.3084967669804899,0.41701042663479826,0.06580260888283984,0.3871217295944428,-0.591993850977494,-0.24786131584637183,0.5758887577069395,0.5760199396563033,98.06587764852962,98.10115886406838,0.2428562921256101,0.24445688678830746,0.0016005946626973522,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_55_0.17,"{""downside_threshold"": 0.17, ""downside_window"": 55, ""volatility_type"": ""downside_deviation_zero_target""}",0.23697420950786863,0.2583386624464993,0.3306883320377043,0.41701042663479826,0.06580260888283984,0.40963607630845544,-0.6056753436198533,-0.2621488156953381,0.6065853338580611,0.6067165158074249,97.58529452696119,97.59057244242624,0.23697420950786863,0.27970311538512993,0.0427289058772613,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_55_0.18,"{""downside_threshold"": 0.18, ""downside_window"": 55, ""volatility_type"": ""downside_deviation_zero_target""}",0.26946947715513225,0.2849749059444854,0.3387817238055624,0.41701042663479826,0.06580260888283984,0.4230615583764509,-0.599604628360636,-0.3392857563953485,0.6282303555030828,0.6283615374524465,85.26018357179065,85.27144673924866,0.26946947715513225,0.3004803347338385,0.031010857578706252,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_55_0.19,"{""downside_threshold"": 0.19, ""downside_window"": 55, ""volatility_type"": ""downside_deviation_zero_target""}",0.3156809068862936,0.3336076877791744,0.3655257088471666,0.41701042663479826,0.06580260888283984,0.43467395125220115,-0.5891477182119333,-0.3392857563953485,0.6464646464646465,0.6465958284140102,84.972494057086,84.98425567642775,0.3156809068862936,0.3515344686720552,0.0358535617857616,True,True,True,0.5813959887552668,True
downside_deviation,Downside-deviation strategy,downside_55_0.20,"{""downside_threshold"": 0.2, ""downside_window"": 55, ""volatility_type"": ""downside_deviation_zero_target""}",0.34156057123600303,0.3505955642830909,0.35172546970005314,0.4516970040212236,0.06580260888283984,0.44184430930488244,-0.5891477182119335,-0.3392857563953485,0.6586645677554769,0.6587957497048406,94.82315464191208,94.83007300280866,0.34156057123600303,0.3596305573301788,0.01806998609417576,True,True,True,0.5813959887552668,True
downside_deviation,Downside-deviation strategy,downside_55_0.21,"{""downside_threshold"": 0.21, ""downside_window"": 55, ""volatility_type"": ""downside_deviation_zero_target""}",0.3475705300814993,0.36183681699776027,0.34872254110014667,0.4516970040212236,0.06580260888283984,0.4488849332755542,-0.5891477182119336,-0.33154928761238533,0.6685032139577594,0.6686343959071231,94.67357906364086,94.67394861188828,0.3475705300814993,0.37610310391402124,0.028532573832521946,True,True,True,0.5813959887552668,True
downside_deviation,Downside-deviation strategy,downside_55_0.22,"{""downside_threshold"": 0.22, ""downside_window"": 55, ""volatility_type"": ""downside_deviation_zero_target""}",0.3413399080592392,0.35030702665349633,0.3367012913454852,0.4516970040212236,0.06580260888283984,0.45300209688691523,-0.6053217357835734,-0.33154928761238533,0.6728322182867638,0.6729634002361276,94.59103047026508,94.59993303739756,0.3413399080592392,0.3592741452477535,0.01793423718851428,True,True,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_55_0.23,"{""downside_threshold"": 0.23, ""downside_window"": 55, ""volatility_type"": ""downside_deviation_zero_target""}",0.347102015262269,0.35378535996413274,0.3538572895969918,0.5434860214586719,0.06580260888283984,0.4594210248883108,-0.6053217357835738,-0.3769857479196239,0.6789977699068608,0.6791289518562246,104.48706919302207,104.4988390066637,0.347102015262269,0.36046870466599645,0.013366689403727428,True,True,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_55_0.24,"{""downside_threshold"": 0.24, ""downside_window"": 55, ""volatility_type"": ""downside_deviation_zero_target""}",0.3519751353673626,0.35873066836157275,0.3539387866283181,0.5328691900415947,0.06580260888283984,0.4678975534947833,-0.6374125657938392,-0.33154928761238533,0.6889675980585072,0.689098780007871,104.34614673822784,104.35926472704644,0.3519751353673626,0.3654862013557829,0.013511065988420334,True,True,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_55_0.25,"{""downside_threshold"": 0.25, ""downside_window"": 55, ""volatility_type"": ""downside_deviation_zero_target""}",0.32906691417570544,0.34191447185536405,0.35454375532368454,0.5328691900415947,0.06580260888283984,0.4746932176834148,-0.6393027651206704,-0.3415197664870002,0.6946084218811491,0.6947396038305129,116.24733617202352,116.26027107303258,0.32906691417570544,0.35476202953502267,0.025695115359317233,True,True,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_55_0.26,"{""downside_threshold"": 0.26, ""downside_window"": 55, ""volatility_type"": ""downside_deviation_zero_target""}",0.3141295394287811,0.32030968335099774,0.35341618685671716,0.5328691900415947,0.06580260888283984,0.48542895604541364,-0.6463035028924182,-0.5763810642099361,0.7039223402859767,0.7040535222353405,112.09936874999622,112.12427357118713,0.3141295394287811,0.3264898272732144,0.012360287844433326,True,True,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_55_0.27,"{""downside_threshold"": 0.27, ""downside_window"": 55, ""volatility_type"": ""downside_deviation_zero_target""}",0.3033616036169149,0.31971761737950766,0.3517142866293663,0.4364073684469254,0.06580260888283984,0.49485229560362104,-0.7283702869776928,-0.7283702869776929,0.7123179850452578,0.7124491669946216,113.9653711602247,113.98037435586886,0.3033616036169149,0.3360736311421004,0.03271202752518554,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_55_0.28,"{""downside_threshold"": 0.28, ""downside_window"": 55, ""volatility_type"": ""downside_deviation_zero_target""}",0.32695754950684575,0.33401885882372473,0.35054726704512396,0.5118728522475982,0.06580260888283984,0.5004217938345753,-0.777479362788809,-0.7774793627888092,0.7184835366653548,0.7186147186147186,111.84340837562705,111.84700768675148,0.32695754950684575,0.3410801681406037,0.014122618633757966,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_55_0.29,"{""downside_threshold"": 0.29, ""downside_window"": 55, ""volatility_type"": ""downside_deviation_zero_target""}",0.3261044851110091,0.3358400214800069,0.35054726704512396,0.5118728522475982,0.06580260888283984,0.5074045351821663,-0.8201169888408815,-0.8201169888408818,0.7230749048930867,0.7232060868424505,115.77282712300223,115.77293725931324,0.3261044851110091,0.34557555784900473,0.019471072737995643,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_55_0.30,"{""downside_threshold"": 0.3, ""downside_window"": 55, ""volatility_type"": ""downside_deviation_zero_target""}",0.3263440077536581,0.3266967206200454,0.35054726704512396,0.5118728522475982,0.06580260888283984,0.5104059076298886,-0.8806130637316225,-0.8806130637316225,0.7243867243867244,0.7245179063360881,109.75728560846972,109.75938713582971,0.3263440077536581,0.3270494334864327,0.000705425732774545,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_60_0.10,"{""downside_threshold"": 0.1, ""downside_window"": 60, ""volatility_type"": ""downside_deviation_zero_target""}",0.05411143006410324,0.06697124621058703,0.06145297471675448,0.2801123798607741,0.07211820640697741,0.22217941714133696,-0.5738559847327427,-0.08542700623432053,0.23914469369014824,0.23914469369014824,104.51792221190671,104.5370230043857,0.05411143006410324,0.07983106235707083,0.025719632292967587,False,False,True,0.637197166390396,False
downside_deviation,Downside-deviation strategy,downside_60_0.11,"{""downside_threshold"": 0.11, ""downside_window"": 60, ""volatility_type"": ""downside_deviation_zero_target""}",0.10229625813679699,0.10301249086654718,0.13342493678663825,0.3457049263735741,0.07211820640697741,0.25599208900681164,-0.5556602916432087,-0.08542700623432053,0.32152695789059427,0.32152695789059427,113.14549317275984,113.14712460168762,0.10229625813679699,0.10372872359629737,0.001432465459500376,False,False,True,0.637197166390396,False
downside_deviation,Downside-deviation strategy,downside_60_0.12,"{""downside_threshold"": 0.12, ""downside_window"": 60, ""volatility_type"": ""downside_deviation_zero_target""}",0.08658248649206568,0.09694092802387522,0.11427342860400214,-0.13069066313670918,-0.2437499678073175,0.28854495478001463,-0.6049622898446261,-0.08542700623432053,0.390528663255936,0.390528663255936,114.05642635545024,114.08200273401748,0.08658248649206568,0.10729936955568475,0.020716883063619074,False,False,False,-2.1536418684359586,False
downside_deviation,Downside-deviation strategy,downside_60_0.13,"{""downside_threshold"": 0.13, ""downside_window"": 60, ""volatility_type"": ""downside_deviation_zero_target""}",0.1276050645264344,0.12977904953432684,0.1749691163101501,0.0806966870871706,-0.15376345151990456,0.3182991057233036,-0.6192087718861325,-0.08542700623432053,0.4575626393808212,0.457693821330185,98.99365110053566,100.02018014096568,0.1276050645264344,0.1319530345422193,0.004347970015784908,False,False,False,-1.3585700544184764,False
downside_deviation,Downside-deviation strategy,downside_60_0.14,"{""downside_threshold"": 0.14, ""downside_window"": 60, ""volatility_type"": ""downside_deviation_zero_target""}",0.14789930050604383,0.15964571507928282,0.24674371899062542,0.34771277960848,0.06580260888283984,0.346454507528021,-0.6192087718861321,-0.25722691686244703,0.5054440508985963,0.5055752328479601,119.2453988058565,119.25642758415057,0.14789930050604383,0.17139212965252182,0.02349282914647799,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_60_0.15,"{""downside_threshold"": 0.15, ""downside_window"": 60, ""volatility_type"": ""downside_deviation_zero_target""}",0.21949032335526875,0.23330998365042577,0.27272086129063844,0.34771277960848,0.06580260888283984,0.36807665234264386,-0.5774106197966506,-0.2310135761888068,0.5455857274039092,0.545716909353273,92.59528020040278,92.599917283731,0.21949032335526875,0.2471296439455828,0.027639320590314043,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_60_0.16,"{""downside_threshold"": 0.16, ""downside_window"": 60, ""volatility_type"": ""downside_deviation_zero_target""}",0.21464336274239404,0.2256836457768946,0.3085448152632171,0.34771277960848,0.06580260888283984,0.39076165567087456,-0.5912385792079169,-0.3136735856714802,0.5761511216056671,0.5762823035550309,96.07027564646305,96.07557117003653,0.21464336274239404,0.23672392881139515,0.022080566069001106,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_60_0.17,"{""downside_threshold"": 0.17, ""downside_window"": 60, ""volatility_type"": ""downside_deviation_zero_target""}",0.2198352748638459,0.22594788791409925,0.31780816009076074,0.34771277960848,0.06580260888283984,0.40720169833350633,-0.5866999142144007,-0.24001311335874298,0.6036993309720582,0.603830512921422,95.61652575986513,95.63617233890311,0.2198352748638459,0.2320605009643526,0.012225226100506692,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_60_0.18,"{""downside_threshold"": 0.18, ""downside_window"": 60, ""volatility_type"": ""downside_deviation_zero_target""}",0.27799671405924054,0.29822870907028054,0.3473998768492468,0.34771277960848,0.06580260888283984,0.42130952515212533,-0.5978198260073897,-0.2310135761888068,0.6295421749967205,0.6296733569460842,99.21673301103198,99.23318287644827,0.27799671405924054,0.31846070408132054,0.04046399002208001,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_60_0.19,"{""downside_threshold"": 0.19, ""downside_window"": 60, ""volatility_type"": ""downside_deviation_zero_target""}",0.310258561983918,0.3203525460660175,0.356962858835985,0.39407856272717545,0.06580260888283984,0.4312713350846012,-0.5891477182119331,-0.2310135761888068,0.6464646464646465,0.6465958284140102,93.00784384343675,93.0139692122462,0.310258561983918,0.330446530148117,0.02018796816419899,True,True,True,0.5813959887552668,True
downside_deviation,Downside-deviation strategy,downside_60_0.20,"{""downside_threshold"": 0.2, ""downside_window"": 60, ""volatility_type"": ""downside_deviation_zero_target""}",0.3322065919835393,0.3467693868085585,0.3459309117538454,0.39407856272717545,0.06580260888283984,0.44119864025349514,-0.5891477182119338,-0.3392857563953485,0.656303292666929,0.6564344746162928,86.87697201328264,86.88832541038633,0.3322065919835393,0.3613321816335777,0.02912558965003842,True,True,True,0.5813959887552668,True
downside_deviation,Downside-deviation strategy,downside_60_0.21,"{""downside_threshold"": 0.21, ""downside_window"": 60, ""volatility_type"": ""downside_deviation_zero_target""}",0.34172186315627107,0.3542005717400606,0.3442886458809733,0.39407856272717545,0.06580260888283984,0.4475173068882513,-0.5891477182119337,-0.37591360150542374,0.6652236652236653,0.665354847173029,88.74374016628153,88.7482870424277,0.34172186315627107,0.3666792803238501,0.024957417167579043,True,True,True,0.5813959887552668,True
