condition,total_episodes,baseline_win_rate,baseline_avg_return_pct,skipped_n,skipped_loss_n,skipped_win_n,skipped_loss_rate,skipped_avg_return_pct,loss_recall,win_cost_rate,kept_n,kept_win_rate,kept_avg_return_pct,kept_median_return_pct,win_rate_improvement,avg_return_improvement_pct
pre20_tqqq_open_return >= 18.372% AND GSPC_BB20_Z <= 1.569,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,0.34023223918279055,0.15625,0.09230769230769231,86,0.686046511627907,4.058984550829013,3.368681227295678,0.01594341884440187,0.4217141796712216
pre20_tqqq_open_return >= 18.372% AND GSPC_SMA160_SLOPE_20D >= 1.785%,97,0.6701030927835051,3.6372703711577916,8,4,4,0.5,2.215636089388226,0.125,0.06153846153846154,89,0.6853932584269663,3.7650577223280903,3.323316802816323,0.015290165643461195,0.1277873511702987
pre20_tqqq_open_return >= 18.372% AND GSPC_CLOSE_RET_20D >= 5.278%,97,0.6701030927835051,3.6372703711577916,14,5,9,0.35714285714285715,7.445540709981927,0.15625,0.13846153846153847,83,0.6746987951807228,2.99491151882601,3.0941502907246177,0.004595702397217738,-0.6423588523317818
pre20_tqqq_open_return >= 18.372% AND GSPC_SMA160_RATIO <= 6.666%,97,0.6701030927835051,3.6372703711577916,8,3,5,0.375,2.3036428066806325,0.09375,0.07692307692307693,89,0.6741573033707865,3.7571470061669747,3.0941502907246177,0.004054210587281393,0.11987663500918311
pre20_tqqq_open_return >= 18.372% AND GSPC_CLOSE_RET_20D >= 5.581%,97,0.6701030927835051,3.6372703711577916,12,5,7,0.4166666666666667,7.190074215193211,0.15625,0.1076923076923077,85,0.6823529411764706,3.135698063764556,3.323316802816323,0.012249848392965501,-0.5015723073932357
pre20_tqqq_open_return >= 18.372% AND GSPC_CLOSE_RET_20D >= 4.929%,97,0.6701030927835051,3.6372703711577916,15,5,10,0.3333333333333333,8.871248869445681,0.15625,0.15384615384615385,82,0.6707317073170732,2.6798352800075684,3.0370105505238443,0.0006286145335681059,-0.9574350911502232
pre20_tqqq_open_return >= 18.372% AND GSPC_SMA160_SLOPE_20D >= 1.608%,97,0.6701030927835051,3.6372703711577916,9,5,4,0.5555555555555556,1.4972160616761618,0.15625,0.06153846153846154,88,0.6931818181818182,3.8561395619002314,3.368681227295678,0.023078725398313127,0.21886919074243982
pre20_tqqq_open_return >= 18.372% AND pre10_tqqq_open_return >= 9.019%,97,0.6701030927835051,3.6372703711577916,13,6,7,0.46153846153846156,3.955961886307124,0.1875,0.1076923076923077,84,0.6904761904761905,3.587949065241823,3.0370105505238443,0.02037309769268536,-0.049321305915968505
pre20_tqqq_open_return >= 18.372% AND GSPC_CLOSE_RET_10D >= 3.284%,97,0.6701030927835051,3.6372703711577916,10,6,4,0.6,0.25718263131651237,0.1875,0.06153846153846154,87,0.7011494252873564,4.025786203323456,3.323316802816323,0.03104633250385125,0.3885158321656643
pre20_tqqq_open_return >= 18.372% AND GSPC_SMA20_RATIO >= 2.984%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,1.8859136973232815,0.15625,0.07692307692307693,87,0.6896551724137931,3.838575735966356,3.0941502907246177,0.019552079630288044,0.2013053648085643
pre20_tqqq_open_return >= 18.372% AND GSPC_SMA160_SLOPE_20D >= 1.474%,97,0.6701030927835051,3.6372703711577916,9,5,4,0.5555555555555556,1.4972160616761618,0.15625,0.06153846153846154,88,0.6931818181818182,3.8561395619002314,3.368681227295678,0.023078725398313127,0.21886919074243982
pre20_tqqq_open_return >= 18.372% AND pre5_tqqq_open_return >= 3.805%,97,0.6701030927835051,3.6372703711577916,9,3,6,0.3333333333333333,15.940731417321578,0.09375,0.09230769230769231,88,0.6704545454545454,2.3789618550728595,2.970274973487108,0.00035145267104030875,-1.258308516084932
pre20_tqqq_open_return >= 18.372% AND pre10_tqqq_open_return >= 8.575%,97,0.6701030927835051,3.6372703711577916,16,7,9,0.4375,8.992886214506802,0.21875,0.13846153846153847,81,0.691358024691358,2.5793709453110734,2.979870810323071,0.02125493190785288,-1.0578994258467183
pre20_tqqq_open_return >= 18.372% AND GSPC_BB20_Z <= 1.548,97,0.6701030927835051,3.6372703711577916,9,3,6,0.3333333333333333,1.4469829659395026,0.09375,0.09230769230769231,88,0.6704545454545454,3.8612770376005714,3.2087335467704703,0.00035145267104030875,0.22400666644277978
pre20_tqqq_open_return >= 18.372% AND GSPC_CLOSE_RET_10D >= 3.009%,97,0.6701030927835051,3.6372703711577916,11,7,4,0.6363636363636364,0.0911027358442345,0.21875,0.06153846153846154,86,0.7093023255813954,4.090849952418828,3.3772825165347853,0.03919923279789028,0.45357958126103615
pre20_tqqq_open_return >= 18.372% AND pre5_tqqq_open_return >= 4.942%,97,0.6701030927835051,3.6372703711577916,8,3,5,0.375,16.507940729628153,0.09375,0.07692307692307693,89,0.6741573033707865,2.480356181632366,2.979870810323071,0.004054210587281393,-1.1569141895254256
pre20_tqqq_open_return >= 18.372% AND GSPC_CLOSE_RET_5D >= 1.548%,97,0.6701030927835051,3.6372703711577916,8,3,5,0.375,5.539921149336158,0.09375,0.07692307692307693,89,0.6741573033707865,3.4662455821080513,2.979870810323071,0.004054210587281393,-0.17102478904974028
pre20_tqqq_open_return >= 18.372% AND pre5_tqqq_open_return >= 4.259%,97,0.6701030927835051,3.6372703711577916,9,3,6,0.3333333333333333,15.940731417321578,0.09375,0.09230769230769231,88,0.6704545454545454,2.3789618550728595,2.970274973487108,0.00035145267104030875,-1.258308516084932
pre20_tqqq_open_return >= 18.372% AND days_since_previous_exit >= 51.500,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,2.5817500654321566,0.15625,0.09230769230769231,86,0.686046511627907,3.772278782355257,3.2087335467704703,0.01594341884440187,0.13500841119746543
pre20_tqqq_open_return >= 18.372% AND days_since_previous_exit >= 83.000,97,0.6701030927835051,3.6372703711577916,9,4,5,0.4444444444444444,3.6250890304608228,0.125,0.07692307692307693,88,0.6818181818181818,3.638516190092709,3.2087335467704703,0.011715089034676662,0.0012458189349175974
pre20_tqqq_open_return >= 18.372% AND pre10_tqqq_open_return >= 9.517%,97,0.6701030927835051,3.6372703711577916,12,5,7,0.4166666666666667,4.4164333950725965,0.15625,0.1076923076923077,85,0.6823529411764706,3.5272708854286425,2.979870810323071,0.012249848392965501,-0.10999948572914908
pre20_tqqq_open_return >= 18.372% AND GSPC_SMA160_SLOPE_20D <= 0.562%,97,0.6701030927835051,3.6372703711577916,10,3,7,0.3,14.424117024173096,0.09375,0.1076923076923077,87,0.6666666666666666,2.3974029397767223,2.9606791366511453,-0.0034364261168384758,-1.2398674313810694
pre20_tqqq_open_return >= 18.372% AND GSPC_SMA50_RATIO >= 5.114%,97,0.6701030927835051,3.6372703711577916,10,3,7,0.3,15.305653227388714,0.09375,0.1076923076923077,87,0.6666666666666666,2.2960769394071114,2.9606791366511453,-0.0034364261168384758,-1.3411934317506802
pre20_tqqq_open_return >= 18.372% AND GSPC_CLOSE_RET_20D >= 6.297%,97,0.6701030927835051,3.6372703711577916,9,3,6,0.3333333333333333,1.8811782283699965,0.09375,0.09230769230769231,88,0.6704545454545454,3.8168707039429077,3.2087335467704703,0.00035145267104030875,0.1796003327851161
days_since_previous_exit <= 3.000 AND GSPC_BB20_Z <= 1.569,97,0.6701030927835051,3.6372703711577916,19,10,9,0.5263157894736842,0.013213416563853716,0.3125,0.13846153846153847,78,0.717948717948718,4.520053475481956,3.4359824594554222,0.047845625165212846,0.8827831043241643
days_since_previous_exit <= 3.000 AND pre20_tqqq_open_return >= 17.767%,97,0.6701030927835051,3.6372703711577916,10,6,4,0.6,-0.11281667080488167,0.1875,0.06153846153846154,87,0.7011494252873564,4.068314858739709,3.414045651775033,0.03104633250385125,0.43104448758191705
days_since_previous_exit <= 3.000 AND GSPC_SMA160_SLOPE_20D >= 1.785%,97,0.6701030927835051,3.6372703711577916,8,4,4,0.5,2.1079561017044983,0.125,0.06153846153846154,89,0.6853932584269663,3.7747368223446047,3.4312482302532477,0.015290165643461195,0.1374664511868131
days_since_previous_exit <= 3.000 AND GSPC_CLOSE_RET_20D >= 4.929%,97,0.6701030927835051,3.6372703711577916,8,4,4,0.5,0.1907840615500671,0.125,0.06153846153846154,89,0.6853932584269663,3.9470668933697226,3.323316802816323,0.015290165643461195,0.309796522211931
days_since_previous_exit <= 3.000 AND entry_rsi <= 70.175,97,0.6701030927835051,3.6372703711577916,8,3,5,0.375,-1.5590058666955537,0.09375,0.07692307692307693,89,0.6741573033707865,4.104351381301913,3.414045651775033,0.004054210587281393,0.4670810101441214
days_since_previous_exit <= 3.000 AND GSPC_SMA160_SLOPE_20D >= 1.608%,97,0.6701030927835051,3.6372703711577916,9,4,5,0.4444444444444444,2.3985469015223284,0.125,0.07692307692307693,88,0.6818181818181818,3.763957998734146,3.4226469410141402,0.011715089034676662,0.12668762757635443
days_since_previous_exit <= 3.000 AND GSPC_BB20_Z <= 1.326,97,0.6701030927835051,3.6372703711577916,8,5,3,0.625,-2.678817461902025,0.15625,0.046153846153846156,89,0.6966292134831461,4.205008603342945,3.4312482302532477,0.026526120699640998,0.5677382321851532
days_since_previous_exit <= 3.000 AND pre5_tqqq_open_return <= 1.456%,97,0.6701030927835051,3.6372703711577916,20,8,12,0.4,-0.4993106320050577,0.25,0.18461538461538463,77,0.6883116883116883,4.711706995355934,3.440716688657597,0.018208595528183213,1.0744366241981425
days_since_previous_exit <= 3.000 AND GSPC_SMA20_RATIO <= 1.899%,97,0.6701030927835051,3.6372703711577916,16,6,10,0.375,1.8803471905720421,0.1875,0.15384615384615385,81,0.6790123456790124,3.98431692534757,3.4312482302532477,0.008909252895507258,0.34704655418977826
days_since_previous_exit <= 3.000 AND GSPC_SMA160_SLOPE_20D >= 1.474%,97,0.6701030927835051,3.6372703711577916,11,4,7,0.36363636363636365,2.8109634035680497,0.125,0.1076923076923077,86,0.6744186046511628,3.7429607972448524,3.368681227295678,0.004315511867657662,0.10569042608706081
days_since_previous_exit <= 3.000 AND pre20_tqqq_open_return >= 15.976%,97,0.6701030927835051,3.6372703711577916,12,6,6,0.5,0.32896749343326215,0.1875,0.09230769230769231,85,0.6941176470588235,4.1043248950718425,3.4312482302532477,0.0240145542753184,0.4670545239140509
days_since_previous_exit <= 3.000 AND GSPC_BB20_Z <= 1.548,97,0.6701030927835051,3.6372703711577916,17,8,9,0.47058823529411764,0.5606674692445911,0.25,0.13846153846153847,80,0.7,4.291048487814347,3.4226469410141402,0.02989690721649485,0.6537781166565555
days_since_previous_exit <= 3.000 AND GSPC_BB20_Z <= 1.474,97,0.6701030927835051,3.6372703711577916,16,7,9,0.4375,1.2920752186430398,0.21875,0.13846153846153847,81,0.691358024691358,4.100518796345891,3.414045651775033,0.02125493190785288,0.46324842518809906
days_since_previous_exit <= 3.000 AND GSPC_BB20_Z <= 1.396,97,0.6701030927835051,3.6372703711577916,13,5,8,0.38461538461538464,1.046901368438133,0.15625,0.12307692307692308,84,0.6785714285714286,4.0381608120548815,3.368681227295678,0.008468335787923498,0.4008904408970899
days_since_previous_exit <= 3.000 AND GSPC_SMA20_RATIO <= 1.711%,97,0.6701030927835051,3.6372703711577916,11,4,7,0.36363636363636365,-1.4975268871323157,0.125,0.1076923076923077,86,0.6744186046511628,4.294046764660014,3.4359824594554222,0.004315511867657662,0.6567763935022226
days_since_previous_exit <= 3.000 AND pre10_tqqq_open_return <= 2.417%,97,0.6701030927835051,3.6372703711577916,12,5,7,0.4166666666666667,0.45163265702729927,0.15625,0.1076923076923077,85,0.6823529411764706,4.087007460211509,3.414045651775033,0.012249848392965501,0.4497370890537171
GSPC_CLOSE_RET_10D >= 3.627% AND pre20_tqqq_open_return >= 17.767%,97,0.6701030927835051,3.6372703711577916,9,6,3,0.6666666666666666,-0.4551501092631113,0.1875,0.046153846153846156,88,0.7045454545454546,4.055813374837203,3.3772825165347853,0.03444236176194948,0.4185430036794111
GSPC_CLOSE_RET_10D >= 3.627% AND GSPC_CLOSE_RET_20D >= 5.278%,97,0.6701030927835051,3.6372703711577916,9,6,3,0.6666666666666666,-0.5285417530345379,0.1875,0.046153846153846156,88,0.7045454545454546,4.063319338404735,3.3772825165347853,0.03444236176194948,0.42604896724694363
GSPC_CLOSE_RET_10D >= 3.627% AND pre20_tqqq_open_return >= 19.310%,97,0.6701030927835051,3.6372703711577916,8,6,2,0.75,-0.9387995793928794,0.1875,0.03076923076923077,89,0.7078651685393258,4.048602501544369,3.414045651775033,0.03776207575582069,0.4113321303865778
GSPC_CLOSE_RET_10D >= 3.627% AND GSPC_SMA20_RATIO >= 3.193%,97,0.6701030927835051,3.6372703711577916,9,6,3,0.6666666666666666,-0.16904403472008292,0.1875,0.046153846153846156,88,0.7045454545454546,4.0265525263043935,3.3772825165347853,0.03444236176194948,0.3892821551466019
GSPC_CLOSE_RET_10D >= 3.627% AND GSPC_CLOSE_RET_20D >= 5.581%,97,0.6701030927835051,3.6372703711577916,8,6,2,0.75,-2.005672229775769,0.1875,0.03076923076923077,89,0.7078651685393258,4.144501166747325,3.4312482302532477,0.03776207575582069,0.5072307955895337
GSPC_CLOSE_RET_10D >= 3.627% AND GSPC_CLOSE_RET_20D >= 4.929%,97,0.6701030927835051,3.6372703711577916,10,6,4,0.6,-0.17770049669877697,0.1875,0.06153846153846154,87,0.7011494252873564,4.075772769761995,3.4312482302532477,0.03104633250385125,0.4385023986042036
GSPC_CLOSE_RET_10D >= 3.627% AND pre10_tqqq_open_return >= 9.019%,97,0.6701030927835051,3.6372703711577916,11,7,4,0.6363636363636364,-1.9024214224853635,0.21875,0.06153846153846154,86,0.7093023255813954,4.345835600577265,3.4359824594554222,0.03919923279789028,0.7085652294194738
GSPC_CLOSE_RET_10D >= 3.627% AND GSPC_SMA20_RATIO >= 2.984%,97,0.6701030927835051,3.6372703711577916,10,6,4,0.6,0.9767105748414562,0.1875,0.06153846153846154,87,0.7011494252873564,3.9430818419987506,3.323316802816323,0.03104633250385125,0.30581147084095894
GSPC_CLOSE_RET_10D >= 3.627% AND pre5_tqqq_open_return >= 3.805%,97,0.6701030927835051,3.6372703711577916,8,5,3,0.625,-0.621744815151398,0.15625,0.046153846153846156,89,0.6966292134831461,4.02010319689345,3.414045651775033,0.026526120699640998,0.38283282573565813
GSPC_CLOSE_RET_10D >= 3.627% AND pre20_tqqq_open_return >= 15.976%,97,0.6701030927835051,3.6372703711577916,9,6,3,0.6666666666666666,-0.4551501092631113,0.1875,0.046153846153846156,88,0.7045454545454546,4.055813374837203,3.3772825165347853,0.03444236176194948,0.4185430036794111
GSPC_CLOSE_RET_10D >= 3.627% AND pre10_tqqq_open_return >= 8.575%,97,0.6701030927835051,3.6372703711577916,11,7,4,0.6363636363636364,-1.9024214224853635,0.21875,0.06153846153846154,86,0.7093023255813954,4.345835600577265,3.4359824594554222,0.03919923279789028,0.7085652294194738
GSPC_CLOSE_RET_10D >= 3.627% AND GSPC_CLOSE_RET_5D >= 1.548%,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,-0.17618336812994914,0.15625,0.09230769230769231,86,0.686046511627907,4.125037709903898,3.3772825165347853,0.01594341884440187,0.48776733874610656
GSPC_CLOSE_RET_10D >= 3.627% AND days_since_previous_exit >= 51.500,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,1.080339129677953,0.15625,0.07692307692307693,87,0.6896551724137931,3.9311705138566246,3.414045651775033,0.019552079630288044,0.293900142698833
GSPC_CLOSE_RET_10D >= 3.627% AND days_since_previous_exit >= 83.000,97,0.6701030927835051,3.6372703711577916,9,4,5,0.4444444444444444,2.554046391805984,0.125,0.07692307692307693,88,0.6818181818181818,3.7480546417733183,3.368681227295678,0.011715089034676662,0.11078427061552665
GSPC_CLOSE_RET_10D >= 3.627% AND GSPC_CLOSE_RET_5D >= 1.675%,97,0.6701030927835051,3.6372703711577916,9,4,5,0.4444444444444444,0.40864438436472145,0.125,0.07692307692307693,88,0.6818181818181818,3.9674707561707194,3.368681227295678,0.011715089034676662,0.3302003850129278
GSPC_CLOSE_RET_10D >= 3.627% AND pre10_tqqq_open_return >= 9.517%,97,0.6701030927835051,3.6372703711577916,10,7,3,0.7,-2.5555886219547617,0.21875,0.046153846153846156,87,0.7126436781609196,4.3490932439293495,3.440716688657597,0.04254058537741445,0.7118228727715579
GSPC_SMA160_SLOPE_20D >= 2.085% AND pre20_tqqq_open_return >= 17.767%,97,0.6701030927835051,3.6372703711577916,8,5,3,0.625,0.7948475260152037,0.15625,0.046153846153846156,89,0.6966292134831461,3.8927690538672386,3.414045651775033,0.026526120699640998,0.255498682709447
GSPC_SMA160_SLOPE_20D >= 2.085% AND pre20_tqqq_open_return >= 15.976%,97,0.6701030927835051,3.6372703711577916,9,5,4,0.5555555555555556,1.0354954827525304,0.15625,0.06153846153846154,88,0.6931818181818182,3.903360984744694,3.4226469410141402,0.023078725398313127,0.26609061358690234
GSPC_BB20_Z <= 1.569 AND pre20_tqqq_open_return >= 17.767%,97,0.6701030927835051,3.6372703711577916,13,7,6,0.5384615384615384,0.17261412593024056,0.21875,0.09230769230769231,84,0.7023809523809523,4.173467171014438,3.4226469410141402,0.03227785959744722,0.5361967998566461
GSPC_BB20_Z <= 1.569 AND GSPC_SMA160_SLOPE_20D >= 1.785%,97,0.6701030927835051,3.6372703711577916,9,4,5,0.4444444444444444,0.6806207220352066,0.125,0.07692307692307693,88,0.6818181818181818,3.939654994363511,3.368681227295678,0.011715089034676662,0.30238462320571946
GSPC_BB20_Z <= 1.569 AND GSPC_CLOSE_RET_20D >= 5.278%,97,0.6701030927835051,3.6372703711577916,11,5,6,0.45454545454545453,-0.8361550946826196,0.15625,0.09230769230769231,86,0.686046511627907,4.209452698183891,3.4226469410141402,0.01594341884440187,0.5721823270260993
GSPC_BB20_Z <= 1.569 AND pre20_tqqq_open_return >= 19.310%,97,0.6701030927835051,3.6372703711577916,8,4,4,0.5,0.2351390193627927,0.125,0.06153846153846154,89,0.6853932584269663,3.9430799308697027,3.0941502907246177,0.015290165643461195,0.30580955971191104
GSPC_BB20_Z <= 1.569 AND days_since_previous_exit <= 4.250,97,0.6701030927835051,3.6372703711577916,19,10,9,0.5263157894736842,0.013213416563853716,0.3125,0.13846153846153847,78,0.717948717948718,4.520053475481956,3.4359824594554222,0.047845625165212846,0.8827831043241643
GSPC_BB20_Z <= 1.569 AND GSPC_SMA160_RATIO <= 6.666%,97,0.6701030927835051,3.6372703711577916,8,3,5,0.375,2.628900760514671,0.09375,0.07692307692307693,89,0.6741573033707865,3.727910336159421,3.0941502907246177,0.004054210587281393,0.09063996500162919
GSPC_BB20_Z <= 1.569 AND GSPC_CLOSE_RET_20D >= 5.581%,97,0.6701030927835051,3.6372703711577916,8,3,5,0.375,-0.17914930884113822,0.09375,0.07692307692307693,89,0.6741573033707865,3.9803193311576957,3.414045651775033,0.004054210587281393,0.34304895999990404
GSPC_BB20_Z <= 1.569 AND GSPC_CLOSE_RET_20D >= 4.929%,97,0.6701030927835051,3.6372703711577916,12,5,7,0.4166666666666667,0.25990975270503114,0.15625,0.1076923076923077,85,0.6823529411764706,4.1140742231746525,3.414045651775033,0.012249848392965501,0.47680385201686093
GSPC_BB20_Z <= 1.569 AND entry_rsi <= 70.175,97,0.6701030927835051,3.6372703711577916,9,4,5,0.4444444444444444,-1.77438874236611,0.125,0.07692307692307693,88,0.6818181818181818,4.190735507768191,3.368681227295678,0.011715089034676662,0.5534651366103995
GSPC_BB20_Z <= 1.569 AND GSPC_SMA160_SLOPE_20D >= 1.608%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,1.0848859798381827,0.125,0.09230769230769231,87,0.6781609195402298,3.9306478874014252,3.323316802816323,0.008057826756724729,0.2933775162436336
GSPC_BB20_Z <= 1.569 AND pre5_tqqq_open_return <= 1.456%,97,0.6701030927835051,3.6372703711577916,17,7,10,0.4117647058823529,1.1908589001981609,0.21875,0.15384615384615385,80,0.6875,4.157132808736714,3.4226469410141402,0.017396907216494895,0.5198624375789223
GSPC_BB20_Z <= 1.569 AND GSPC_SMA20_RATIO <= 1.899%,97,0.6701030927835051,3.6372703711577916,13,6,7,0.46153846153846156,0.9164452222512018,0.1875,0.1076923076923077,84,0.6904761904761905,4.0583504537266695,3.4226469410141402,0.02037309769268536,0.42108008256887786
GSPC_BB20_Z <= 1.569 AND GSPC_SMA160_SLOPE_20D >= 1.474%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,1.0848859798381827,0.125,0.09230769230769231,87,0.6781609195402298,3.9306478874014252,3.323316802816323,0.008057826756724729,0.2933775162436336
GSPC_BB20_Z <= 1.569 AND pre20_tqqq_open_return >= 15.976%,97,0.6701030927835051,3.6372703711577916,15,7,8,0.4666666666666667,0.49881374036969744,0.21875,0.12307692307692308,82,0.6951219512195121,4.211378291423906,3.4359824594554222,0.02501885843600704,0.5741079202661146
GSPC_BB20_Z <= 1.569 AND GSPC_SMA20_RATIO <= 1.711%,97,0.6701030927835051,3.6372703711577916,8,3,5,0.375,-0.612494403012577,0.09375,0.07692307692307693,89,0.6741573033707865,4.019271699173106,3.414045651775033,0.004054210587281393,0.3820013280153143
GSPC_BB20_Z <= 1.569 AND pre10_tqqq_open_return <= 2.417%,97,0.6701030927835051,3.6372703711577916,8,3,5,0.375,1.8192558763973452,0.09375,0.07692307692307693,89,0.6741573033707865,3.800687404394686,3.323316802816323,0.004054210587281393,0.1634170332368945
GSPC_SMA160_RATIO <= 6.322% AND pre20_tqqq_open_return >= 17.767%,97,0.6701030927835051,3.6372703711577916,8,3,5,0.375,1.9002102306961908,0.09375,0.07692307692307693,89,0.6741573033707865,3.7934106085026547,3.0941502907246177,0.004054210587281393,0.15614023734486304
GSPC_SMA160_RATIO <= 6.322% AND GSPC_CLOSE_RET_20D >= 4.929%,97,0.6701030927835051,3.6372703711577916,11,4,7,0.36363636363636365,2.5926764354692087,0.125,0.1076923076923077,86,0.6744186046511628,3.770881223397029,3.2087335467704703,0.004315511867657662,0.1336108522392374
GSPC_SMA160_RATIO <= 6.322% AND entry_rsi <= 70.175,97,0.6701030927835051,3.6372703711577916,9,6,3,0.6666666666666666,-1.0176194552097872,0.1875,0.046153846153846156,88,0.7045454545454546,4.1133386488544765,3.368681227295678,0.03444236176194948,0.4760682776966849
GSPC_SMA160_RATIO <= 6.322% AND pre10_tqqq_open_return >= 9.019%,97,0.6701030927835051,3.6372703711577916,9,5,4,0.5555555555555556,-0.8942655501762348,0.15625,0.06153846153846154,88,0.6931818181818182,4.100722908566954,3.4226469410141402,0.023078725398313127,0.4634525374091627
GSPC_SMA160_RATIO <= 6.322% AND GSPC_SMA50_RATIO <= 3.577%,97,0.6701030927835051,3.6372703711577916,9,5,4,0.5555555555555556,0.9164325117136758,0.15625,0.06153846153846154,88,0.6931818181818182,3.9155378795100306,3.2087335467704703,0.023078725398313127,0.278267508352239
GSPC_SMA160_RATIO <= 6.322% AND days_since_previous_exit >= 100.500,97,0.6701030927835051,3.6372703711577916,11,4,7,0.36363636363636365,1.4031165237071852,0.125,0.1076923076923077,86,0.6744186046511628,3.9230342353665897,3.2087335467704703,0.004315511867657662,0.28576386420879807
GSPC_SMA160_RATIO <= 6.322% AND pre5_tqqq_open_return <= 1.456%,97,0.6701030927835051,3.6372703711577916,9,2,7,0.2222222222222222,6.400816903004937,0.0625,0.1076923076923077,88,0.6590909090909091,3.3546349304006977,2.970274973487108,-0.011012183692596045,-0.2826354407570939
GSPC_SMA160_RATIO <= 6.322% AND GSPC_SMA20_RATIO <= 1.899%,97,0.6701030927835051,3.6372703711577916,12,6,6,0.5,1.7119889016973808,0.1875,0.09230769230769231,85,0.6941176470588235,3.9090748139051437,3.0941502907246177,0.0240145542753184,0.27180444274735205
GSPC_SMA160_RATIO <= 6.322% AND pre5_tqqq_open_return >= 3.805%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,-1.0972015184688506,0.15625,0.07692307692307693,87,0.6896551724137931,4.181462542379244,3.323316802816323,0.019552079630288044,0.5441921712214528
GSPC_SMA160_RATIO <= 6.322% AND pre20_tqqq_open_return >= 15.976%,97,0.6701030927835051,3.6372703711577916,8,3,5,0.375,1.9002102306961908,0.09375,0.07692307692307693,89,0.6741573033707865,3.7934106085026547,3.0941502907246177,0.004054210587281393,0.15614023734486304
GSPC_SMA160_RATIO <= 6.322% AND pre10_tqqq_open_return >= 8.575%,97,0.6701030927835051,3.6372703711577916,9,5,4,0.5555555555555556,-0.8942655501762348,0.15625,0.06153846153846154,88,0.6931818181818182,4.100722908566954,3.4226469410141402,0.023078725398313127,0.4634525374091627
GSPC_SMA160_RATIO <= 6.322% AND GSPC_CLOSE_RET_10D >= 3.009%,97,0.6701030927835051,3.6372703711577916,10,5,5,0.5,0.5491298103261798,0.15625,0.07692307692307693,87,0.6896551724137931,3.9922290563108507,3.414045651775033,0.019552079630288044,0.35495868515305906
GSPC_SMA160_RATIO <= 6.322% AND GSPC_CLOSE_RET_5D >= 1.548%,97,0.6701030927835051,3.6372703711577916,8,5,3,0.625,-2.0250008083435547,0.15625,0.046153846153846156,89,0.6966292134831461,4.146238567068025,3.4312482302532477,0.026526120699640998,0.5089681959102332
GSPC_SMA160_RATIO <= 6.322% AND GSPC_SMA160_Z >= 2.209,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,1.7145236822905248,0.125,0.09230769230769231,87,0.6781609195402298,3.8582757376942585,3.323316802816323,0.008057826756724729,0.22100536653646685
GSPC_SMA160_RATIO <= 6.322% AND pre5_tqqq_open_return >= 4.259%,97,0.6701030927835051,3.6372703711577916,8,4,4,0.5,-0.8328924476292683,0.125,0.06153846153846154,89,0.6853932584269663,4.03908275936337,3.323316802816323,0.015290165643461195,0.4018123882055784
GSPC_SMA160_RATIO <= 6.322% AND GSPC_SMA160_SLOPE_20D <= 0.494%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,3.4890836803655234,0.125,0.09230769230769231,87,0.6781609195402298,3.6543033241224205,3.0941502907246177,0.008057826756724729,0.017032952964628922
GSPC_SMA160_RATIO <= 6.322% AND days_since_previous_exit >= 51.500,97,0.6701030927835051,3.6372703711577916,15,6,9,0.4,1.2075396530031315,0.1875,0.13846153846153847,82,0.6829268292682927,4.081733307405595,3.368681227295678,0.012823736484787629,0.4444629362478034
GSPC_SMA160_RATIO <= 6.322% AND days_since_previous_exit >= 83.000,97,0.6701030927835051,3.6372703711577916,14,5,9,0.35714285714285715,2.164008644608664,0.15625,0.13846153846153847,83,0.6746987951807228,3.885772349129934,3.323316802816323,0.004595702397217738,0.24850197797214246
GSPC_SMA160_RATIO <= 6.322% AND GSPC_SMA20_RATIO <= 1.711%,97,0.6701030927835051,3.6372703711577916,8,4,4,0.5,1.11511302713982,0.125,0.06153846153846154,89,0.6853932584269663,3.8639811436537896,3.0941502907246177,0.015290165643461195,0.22671077249599803
GSPC_SMA160_RATIO <= 6.322% AND GSPC_SMA50_RATIO <= 3.691%,97,0.6701030927835051,3.6372703711577916,9,5,4,0.5555555555555556,0.9164325117136758,0.15625,0.06153846153846154,88,0.6931818181818182,3.9155378795100306,3.2087335467704703,0.023078725398313127,0.278267508352239
GSPC_SMA160_RATIO <= 6.322% AND GSPC_SMA160_SLOPE_20D <= 0.562%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,3.4890836803655234,0.125,0.09230769230769231,87,0.6781609195402298,3.6543033241224205,3.0941502907246177,0.008057826756724729,0.017032952964628922
GSPC_SMA160_RATIO <= 6.322% AND GSPC_SMA50_RATIO >= 5.114%,97,0.6701030927835051,3.6372703711577916,10,2,8,0.2,4.385035946304738,0.0625,0.12307692307692308,87,0.6551724137931034,3.5513203050489475,2.500685484671905,-0.01493067899040168,-0.08595006610884415
