date,sp500_forward_pe,sp500_forward_pe_source,qqq_forward_pe,qqq_forward_pe_source,sp500_forward_pe_doinoff_monthly,sp500_forward_pe_trendonify_monthly,sp500_forward_pe_factset_latest_in_month,sp500_factset_forward_report_date,qqq_underlier_nasdaq100_forward_pe_trendonify_monthly,sp500_level,sp500_mpe_doinoff,sp500_monthly_return_pct_doinoff
2015-06-17,16.5,doinoff_embedded_monthly,18.88,trendonify_nasdaq100_forward_pe_monthly,16.5,20.73,,,18.88,2094.14,17.5,-0.081987704
2015-06-18,16.5,doinoff_embedded_monthly,18.88,trendonify_nasdaq100_forward_pe_monthly,16.5,20.73,,,18.88,2094.14,17.5,-0.081987704
2015-06-19,16.5,doinoff_embedded_monthly,18.88,trendonify_nasdaq100_forward_pe_monthly,16.5,20.73,,,18.88,2094.14,17.5,-0.081987704
2015-06-22,16.5,doinoff_embedded_monthly,18.88,trendonify_nasdaq100_forward_pe_monthly,16.5,20.73,,,18.88,2094.14,17.5,-0.081987704
2015-06-23,16.5,doinoff_embedded_monthly,18.88,trendonify_nasdaq100_forward_pe_monthly,16.5,20.73,,,18.88,2094.14,17.5,-0.081987704
2015-06-24,16.5,doinoff_embedded_monthly,18.88,trendonify_nasdaq100_forward_pe_monthly,16.5,20.73,,,18.88,2094.14,17.5,-0.081987704
2015-06-25,16.5,doinoff_embedded_monthly,18.88,trendonify_nasdaq100_forward_pe_monthly,16.5,20.73,,,18.88,2094.14,17.5,-0.081987704
2015-06-26,16.5,doinoff_embedded_monthly,18.88,trendonify_nasdaq100_forward_pe_monthly,16.5,20.73,,,18.88,2094.14,17.5,-0.081987704
2015-06-29,16.5,doinoff_embedded_monthly,18.88,trendonify_nasdaq100_forward_pe_monthly,16.5,20.73,,,18.88,2094.14,17.5,-0.081987704
2015-06-30,16.5,doinoff_embedded_monthly,18.88,trendonify_nasdaq100_forward_pe_monthly,16.5,20.73,,,18.88,2094.14,17.5,-0.081987704
2015-07-01,16.0,doinoff_embedded_monthly,19.68,trendonify_nasdaq100_forward_pe_monthly,16.0,21.24,,,19.68,2039.87,17.0,-2.425683948
2015-07-02,16.0,doinoff_embedded_monthly,19.68,trendonify_nasdaq100_forward_pe_monthly,16.0,21.24,,,19.68,2039.87,17.0,-2.425683948
2015-07-06,16.0,doinoff_embedded_monthly,19.68,trendonify_nasdaq100_forward_pe_monthly,16.0,21.24,,,19.68,2039.87,17.0,-2.425683948
2015-07-07,16.0,doinoff_embedded_monthly,19.68,trendonify_nasdaq100_forward_pe_monthly,16.0,21.24,,,19.68,2039.87,17.0,-2.425683948
2015-07-08,16.0,doinoff_embedded_monthly,19.68,trendonify_nasdaq100_forward_pe_monthly,16.0,21.24,,,19.68,2039.87,17.0,-2.425683948
2015-07-09,16.0,doinoff_embedded_monthly,19.68,trendonify_nasdaq100_forward_pe_monthly,16.0,21.24,,,19.68,2039.87,17.0,-2.425683948
2015-07-10,16.0,doinoff_embedded_monthly,19.68,trendonify_nasdaq100_forward_pe_monthly,16.0,21.24,,,19.68,2039.87,17.0,-2.425683948
2015-07-13,16.0,doinoff_embedded_monthly,19.68,trendonify_nasdaq100_forward_pe_monthly,16.0,21.24,,,19.68,2039.87,17.0,-2.425683948
2015-07-14,16.0,doinoff_embedded_monthly,19.68,trendonify_nasdaq100_forward_pe_monthly,16.0,21.24,,,19.68,2039.87,17.0,-2.425683948
2015-07-15,16.0,doinoff_embedded_monthly,19.68,trendonify_nasdaq100_forward_pe_monthly,16.0,21.24,,,19.68,2039.87,17.0,-2.425683948
2015-07-16,16.0,doinoff_embedded_monthly,19.68,trendonify_nasdaq100_forward_pe_monthly,16.0,21.24,,,19.68,2039.87,17.0,-2.425683948
2015-07-17,16.0,doinoff_embedded_monthly,19.68,trendonify_nasdaq100_forward_pe_monthly,16.0,21.24,,,19.68,2039.87,17.0,-2.425683948
2015-07-20,16.0,doinoff_embedded_monthly,19.68,trendonify_nasdaq100_forward_pe_monthly,16.0,21.24,,,19.68,2039.87,17.0,-2.425683948
2015-07-21,16.0,doinoff_embedded_monthly,19.68,trendonify_nasdaq100_forward_pe_monthly,16.0,21.24,,,19.68,2039.87,17.0,-2.425683948
2015-07-22,16.0,doinoff_embedded_monthly,19.68,trendonify_nasdaq100_forward_pe_monthly,16.0,21.24,,,19.68,2039.87,17.0,-2.425683948
2015-07-23,16.0,doinoff_embedded_monthly,19.68,trendonify_nasdaq100_forward_pe_monthly,16.0,21.24,,,19.68,2039.87,17.0,-2.425683948
2015-07-24,16.0,doinoff_embedded_monthly,19.68,trendonify_nasdaq100_forward_pe_monthly,16.0,21.24,,,19.68,2039.87,17.0,-2.425683948
2015-07-27,16.0,doinoff_embedded_monthly,19.68,trendonify_nasdaq100_forward_pe_monthly,16.0,21.24,,,19.68,2039.87,17.0,-2.425683948
2015-07-28,16.0,doinoff_embedded_monthly,19.68,trendonify_nasdaq100_forward_pe_monthly,16.0,21.24,,,19.68,2039.87,17.0,-2.425683948
2015-07-29,16.0,doinoff_embedded_monthly,19.68,trendonify_nasdaq100_forward_pe_monthly,16.0,21.24,,,19.68,2039.87,17.0,-2.425683948
2015-07-30,16.0,doinoff_embedded_monthly,19.68,trendonify_nasdaq100_forward_pe_monthly,16.0,21.24,,,19.68,2039.87,17.0,-2.425683948
2015-07-31,16.0,doinoff_embedded_monthly,19.68,trendonify_nasdaq100_forward_pe_monthly,16.0,21.24,,,19.68,2039.87,17.0,-2.425683948
2015-08-03,15.5,doinoff_embedded_monthly,18.33,trendonify_nasdaq100_forward_pe_monthly,15.5,19.91,,,18.33,1944.41,16.5,-4.512209982
2015-08-04,15.5,doinoff_embedded_monthly,18.33,trendonify_nasdaq100_forward_pe_monthly,15.5,19.91,,,18.33,1944.41,16.5,-4.512209982
2015-08-05,15.5,doinoff_embedded_monthly,18.33,trendonify_nasdaq100_forward_pe_monthly,15.5,19.91,,,18.33,1944.41,16.5,-4.512209982
2015-08-06,15.5,doinoff_embedded_monthly,18.33,trendonify_nasdaq100_forward_pe_monthly,15.5,19.91,,,18.33,1944.41,16.5,-4.512209982
2015-08-07,15.5,doinoff_embedded_monthly,18.33,trendonify_nasdaq100_forward_pe_monthly,15.5,19.91,,,18.33,1944.41,16.5,-4.512209982
2015-08-10,15.5,doinoff_embedded_monthly,18.33,trendonify_nasdaq100_forward_pe_monthly,15.5,19.91,,,18.33,1944.41,16.5,-4.512209982
2015-08-11,15.5,doinoff_embedded_monthly,18.33,trendonify_nasdaq100_forward_pe_monthly,15.5,19.91,,,18.33,1944.41,16.5,-4.512209982
2015-08-12,15.5,doinoff_embedded_monthly,18.33,trendonify_nasdaq100_forward_pe_monthly,15.5,19.91,,,18.33,1944.41,16.5,-4.512209982
2015-08-13,15.5,doinoff_embedded_monthly,18.33,trendonify_nasdaq100_forward_pe_monthly,15.5,19.91,,,18.33,1944.41,16.5,-4.512209982
2015-08-14,15.5,doinoff_embedded_monthly,18.33,trendonify_nasdaq100_forward_pe_monthly,15.5,19.91,,,18.33,1944.41,16.5,-4.512209982
2015-08-17,15.5,doinoff_embedded_monthly,18.33,trendonify_nasdaq100_forward_pe_monthly,15.5,19.91,,,18.33,1944.41,16.5,-4.512209982
2015-08-18,15.5,doinoff_embedded_monthly,18.33,trendonify_nasdaq100_forward_pe_monthly,15.5,19.91,,,18.33,1944.41,16.5,-4.512209982
2015-08-19,15.5,doinoff_embedded_monthly,18.33,trendonify_nasdaq100_forward_pe_monthly,15.5,19.91,,,18.33,1944.41,16.5,-4.512209982
2015-08-20,15.5,doinoff_embedded_monthly,18.33,trendonify_nasdaq100_forward_pe_monthly,15.5,19.91,,,18.33,1944.41,16.5,-4.512209982
2015-08-21,15.5,doinoff_embedded_monthly,18.33,trendonify_nasdaq100_forward_pe_monthly,15.5,19.91,,,18.33,1944.41,16.5,-4.512209982
2015-08-24,15.5,doinoff_embedded_monthly,18.33,trendonify_nasdaq100_forward_pe_monthly,15.5,19.91,,,18.33,1944.41,16.5,-4.512209982
2015-08-25,15.5,doinoff_embedded_monthly,18.33,trendonify_nasdaq100_forward_pe_monthly,15.5,19.91,,,18.33,1944.41,16.5,-4.512209982
2015-08-26,15.5,doinoff_embedded_monthly,18.33,trendonify_nasdaq100_forward_pe_monthly,15.5,19.91,,,18.33,1944.41,16.5,-4.512209982
2015-08-27,15.5,doinoff_embedded_monthly,18.33,trendonify_nasdaq100_forward_pe_monthly,15.5,19.91,,,18.33,1944.41,16.5,-4.512209982
2015-08-28,15.5,doinoff_embedded_monthly,18.33,trendonify_nasdaq100_forward_pe_monthly,15.5,19.91,,,18.33,1944.41,16.5,-4.512209982
2015-08-31,15.5,doinoff_embedded_monthly,18.33,trendonify_nasdaq100_forward_pe_monthly,15.5,19.91,,,18.33,1944.41,16.5,-4.512209982
2015-09-01,15.0,doinoff_embedded_monthly,17.94,trendonify_nasdaq100_forward_pe_monthly,15.0,19.38,,,17.94,2024.81,16.0,4.30743039
2015-09-02,15.0,doinoff_embedded_monthly,17.94,trendonify_nasdaq100_forward_pe_monthly,15.0,19.38,,,17.94,2024.81,16.0,4.30743039
2015-09-03,15.0,doinoff_embedded_monthly,17.94,trendonify_nasdaq100_forward_pe_monthly,15.0,19.38,,,17.94,2024.81,16.0,4.30743039
2015-09-04,15.0,doinoff_embedded_monthly,17.94,trendonify_nasdaq100_forward_pe_monthly,15.0,19.38,,,17.94,2024.81,16.0,4.30743039
2015-09-08,15.0,doinoff_embedded_monthly,17.94,trendonify_nasdaq100_forward_pe_monthly,15.0,19.38,,,17.94,2024.81,16.0,4.30743039
2015-09-09,15.0,doinoff_embedded_monthly,17.94,trendonify_nasdaq100_forward_pe_monthly,15.0,19.38,,,17.94,2024.81,16.0,4.30743039
2015-09-10,15.0,doinoff_embedded_monthly,17.94,trendonify_nasdaq100_forward_pe_monthly,15.0,19.38,,,17.94,2024.81,16.0,4.30743039
2015-09-11,15.0,doinoff_embedded_monthly,17.94,trendonify_nasdaq100_forward_pe_monthly,15.0,19.38,,,17.94,2024.81,16.0,4.30743039
2015-09-14,15.0,doinoff_embedded_monthly,17.94,trendonify_nasdaq100_forward_pe_monthly,15.0,19.38,,,17.94,2024.81,16.0,4.30743039
2015-09-15,15.0,doinoff_embedded_monthly,17.94,trendonify_nasdaq100_forward_pe_monthly,15.0,19.38,,,17.94,2024.81,16.0,4.30743039
2015-09-16,15.0,doinoff_embedded_monthly,17.94,trendonify_nasdaq100_forward_pe_monthly,15.0,19.38,,,17.94,2024.81,16.0,4.30743039
2015-09-17,15.0,doinoff_embedded_monthly,17.94,trendonify_nasdaq100_forward_pe_monthly,15.0,19.38,,,17.94,2024.81,16.0,4.30743039
2015-09-18,15.0,doinoff_embedded_monthly,17.94,trendonify_nasdaq100_forward_pe_monthly,15.0,19.38,,,17.94,2024.81,16.0,4.30743039
2015-09-21,15.0,doinoff_embedded_monthly,17.94,trendonify_nasdaq100_forward_pe_monthly,15.0,19.38,,,17.94,2024.81,16.0,4.30743039
2015-09-22,15.0,doinoff_embedded_monthly,17.94,trendonify_nasdaq100_forward_pe_monthly,15.0,19.38,,,17.94,2024.81,16.0,4.30743039
2015-09-23,15.0,doinoff_embedded_monthly,17.94,trendonify_nasdaq100_forward_pe_monthly,15.0,19.38,,,17.94,2024.81,16.0,4.30743039
2015-09-24,15.0,doinoff_embedded_monthly,17.94,trendonify_nasdaq100_forward_pe_monthly,15.0,19.38,,,17.94,2024.81,16.0,4.30743039
2015-09-25,15.0,doinoff_embedded_monthly,17.94,trendonify_nasdaq100_forward_pe_monthly,15.0,19.38,,,17.94,2024.81,16.0,4.30743039
2015-09-28,15.0,doinoff_embedded_monthly,17.94,trendonify_nasdaq100_forward_pe_monthly,15.0,19.38,,,17.94,2024.81,16.0,4.30743039
2015-09-29,15.0,doinoff_embedded_monthly,17.94,trendonify_nasdaq100_forward_pe_monthly,15.0,19.38,,,17.94,2024.81,16.0,4.30743039
2015-09-30,15.0,doinoff_embedded_monthly,17.94,trendonify_nasdaq100_forward_pe_monthly,15.0,19.38,,,17.94,2024.81,16.0,4.30743039
2015-10-01,15.3,doinoff_embedded_monthly,19.49,trendonify_nasdaq100_forward_pe_monthly,15.3,20.32,,,19.49,2080.62,16.3,2.938807999
2015-10-02,15.3,doinoff_embedded_monthly,19.49,trendonify_nasdaq100_forward_pe_monthly,15.3,20.32,,,19.49,2080.62,16.3,2.938807999
2015-10-05,15.3,doinoff_embedded_monthly,19.49,trendonify_nasdaq100_forward_pe_monthly,15.3,20.32,,,19.49,2080.62,16.3,2.938807999
2015-10-06,15.3,doinoff_embedded_monthly,19.49,trendonify_nasdaq100_forward_pe_monthly,15.3,20.32,,,19.49,2080.62,16.3,2.938807999
2015-10-07,15.3,doinoff_embedded_monthly,19.49,trendonify_nasdaq100_forward_pe_monthly,15.3,20.32,,,19.49,2080.62,16.3,2.938807999
2015-10-08,15.3,doinoff_embedded_monthly,19.49,trendonify_nasdaq100_forward_pe_monthly,15.3,20.32,,,19.49,2080.62,16.3,2.938807999
2015-10-09,15.3,doinoff_embedded_monthly,19.49,trendonify_nasdaq100_forward_pe_monthly,15.3,20.32,,,19.49,2080.62,16.3,2.938807999
2015-10-12,15.3,doinoff_embedded_monthly,19.49,trendonify_nasdaq100_forward_pe_monthly,15.3,20.32,,,19.49,2080.62,16.3,2.938807999
2015-10-13,15.3,doinoff_embedded_monthly,19.49,trendonify_nasdaq100_forward_pe_monthly,15.3,20.32,,,19.49,2080.62,16.3,2.938807999
2015-10-14,15.3,doinoff_embedded_monthly,19.49,trendonify_nasdaq100_forward_pe_monthly,15.3,20.32,,,19.49,2080.62,16.3,2.938807999
2015-10-15,15.3,doinoff_embedded_monthly,19.49,trendonify_nasdaq100_forward_pe_monthly,15.3,20.32,,,19.49,2080.62,16.3,2.938807999
2015-10-16,15.3,doinoff_embedded_monthly,19.49,trendonify_nasdaq100_forward_pe_monthly,15.3,20.32,,,19.49,2080.62,16.3,2.938807999
2015-10-19,15.3,doinoff_embedded_monthly,19.49,trendonify_nasdaq100_forward_pe_monthly,15.3,20.32,,,19.49,2080.62,16.3,2.938807999
2015-10-20,15.3,doinoff_embedded_monthly,19.49,trendonify_nasdaq100_forward_pe_monthly,15.3,20.32,,,19.49,2080.62,16.3,2.938807999
2015-10-21,15.3,doinoff_embedded_monthly,19.49,trendonify_nasdaq100_forward_pe_monthly,15.3,20.32,,,19.49,2080.62,16.3,2.938807999
2015-10-22,15.3,doinoff_embedded_monthly,19.49,trendonify_nasdaq100_forward_pe_monthly,15.3,20.32,,,19.49,2080.62,16.3,2.938807999
2015-10-23,15.3,doinoff_embedded_monthly,19.49,trendonify_nasdaq100_forward_pe_monthly,15.3,20.32,,,19.49,2080.62,16.3,2.938807999
2015-10-26,15.3,doinoff_embedded_monthly,19.49,trendonify_nasdaq100_forward_pe_monthly,15.3,20.32,,,19.49,2080.62,16.3,2.938807999
2015-10-27,15.3,doinoff_embedded_monthly,19.49,trendonify_nasdaq100_forward_pe_monthly,15.3,20.32,,,19.49,2080.62,16.3,2.938807999
2015-10-28,15.3,doinoff_embedded_monthly,19.49,trendonify_nasdaq100_forward_pe_monthly,15.3,20.32,,,19.49,2080.62,16.3,2.938807999
2015-10-29,15.3,doinoff_embedded_monthly,19.49,trendonify_nasdaq100_forward_pe_monthly,15.3,20.32,,,19.49,2080.62,16.3,2.938807999
2015-10-30,15.3,doinoff_embedded_monthly,19.49,trendonify_nasdaq100_forward_pe_monthly,15.3,20.32,,,19.49,2080.62,16.3,2.938807999
2015-11-02,15.7,doinoff_embedded_monthly,19.87,trendonify_nasdaq100_forward_pe_monthly,15.7,20.33,,,19.87,2054.08,16.7,-1.099747984
2015-11-03,15.7,doinoff_embedded_monthly,19.87,trendonify_nasdaq100_forward_pe_monthly,15.7,20.33,,,19.87,2054.08,16.7,-1.099747984
2015-11-04,15.7,doinoff_embedded_monthly,19.87,trendonify_nasdaq100_forward_pe_monthly,15.7,20.33,,,19.87,2054.08,16.7,-1.099747984
2015-11-05,15.7,doinoff_embedded_monthly,19.87,trendonify_nasdaq100_forward_pe_monthly,15.7,20.33,,,19.87,2054.08,16.7,-1.099747984
2015-11-06,15.7,doinoff_embedded_monthly,19.87,trendonify_nasdaq100_forward_pe_monthly,15.7,20.33,,,19.87,2054.08,16.7,-1.099747984
2015-11-09,15.7,doinoff_embedded_monthly,19.87,trendonify_nasdaq100_forward_pe_monthly,15.7,20.33,,,19.87,2054.08,16.7,-1.099747984
2015-11-10,15.7,doinoff_embedded_monthly,19.87,trendonify_nasdaq100_forward_pe_monthly,15.7,20.33,,,19.87,2054.08,16.7,-1.099747984
2015-11-11,15.7,doinoff_embedded_monthly,19.87,trendonify_nasdaq100_forward_pe_monthly,15.7,20.33,,,19.87,2054.08,16.7,-1.099747984
2015-11-12,15.7,doinoff_embedded_monthly,19.87,trendonify_nasdaq100_forward_pe_monthly,15.7,20.33,,,19.87,2054.08,16.7,-1.099747984
2015-11-13,15.7,doinoff_embedded_monthly,19.87,trendonify_nasdaq100_forward_pe_monthly,15.7,20.33,,,19.87,2054.08,16.7,-1.099747984
2015-11-16,15.7,doinoff_embedded_monthly,19.87,trendonify_nasdaq100_forward_pe_monthly,15.7,20.33,,,19.87,2054.08,16.7,-1.099747984
2015-11-17,15.7,doinoff_embedded_monthly,19.87,trendonify_nasdaq100_forward_pe_monthly,15.7,20.33,,,19.87,2054.08,16.7,-1.099747984
2015-11-18,15.7,doinoff_embedded_monthly,19.87,trendonify_nasdaq100_forward_pe_monthly,15.7,20.33,,,19.87,2054.08,16.7,-1.099747984
2015-11-19,15.7,doinoff_embedded_monthly,19.87,trendonify_nasdaq100_forward_pe_monthly,15.7,20.33,,,19.87,2054.08,16.7,-1.099747984
2015-11-20,15.7,doinoff_embedded_monthly,19.87,trendonify_nasdaq100_forward_pe_monthly,15.7,20.33,,,19.87,2054.08,16.7,-1.099747984
2015-11-23,15.7,doinoff_embedded_monthly,19.87,trendonify_nasdaq100_forward_pe_monthly,15.7,20.33,,,19.87,2054.08,16.7,-1.099747984
2015-11-24,15.7,doinoff_embedded_monthly,19.87,trendonify_nasdaq100_forward_pe_monthly,15.7,20.33,,,19.87,2054.08,16.7,-1.099747984
2015-11-25,15.7,doinoff_embedded_monthly,19.87,trendonify_nasdaq100_forward_pe_monthly,15.7,20.33,,,19.87,2054.08,16.7,-1.099747984
2015-11-27,15.7,doinoff_embedded_monthly,19.87,trendonify_nasdaq100_forward_pe_monthly,15.7,20.33,,,19.87,2054.08,16.7,-1.099747984
2015-11-30,15.7,doinoff_embedded_monthly,19.87,trendonify_nasdaq100_forward_pe_monthly,15.7,20.33,,,19.87,2054.08,16.7,-1.099747984
2015-12-01,16.0,doinoff_embedded_monthly,19.9,trendonify_nasdaq100_forward_pe_monthly,16.0,19.97,,,19.9,1918.6,17.0,-6.423153529
2015-12-02,16.0,doinoff_embedded_monthly,19.9,trendonify_nasdaq100_forward_pe_monthly,16.0,19.97,,,19.9,1918.6,17.0,-6.423153529
2015-12-03,16.0,doinoff_embedded_monthly,19.9,trendonify_nasdaq100_forward_pe_monthly,16.0,19.97,,,19.9,1918.6,17.0,-6.423153529
2015-12-04,16.0,doinoff_embedded_monthly,19.9,trendonify_nasdaq100_forward_pe_monthly,16.0,19.97,,,19.9,1918.6,17.0,-6.423153529
2015-12-07,16.0,doinoff_embedded_monthly,19.9,trendonify_nasdaq100_forward_pe_monthly,16.0,19.97,,,19.9,1918.6,17.0,-6.423153529
2015-12-08,16.0,doinoff_embedded_monthly,19.9,trendonify_nasdaq100_forward_pe_monthly,16.0,19.97,,,19.9,1918.6,17.0,-6.423153529
2015-12-09,16.0,doinoff_embedded_monthly,19.9,trendonify_nasdaq100_forward_pe_monthly,16.0,19.97,,,19.9,1918.6,17.0,-6.423153529
2015-12-10,16.0,doinoff_embedded_monthly,19.9,trendonify_nasdaq100_forward_pe_monthly,16.0,19.97,,,19.9,1918.6,17.0,-6.423153529
2015-12-11,16.0,doinoff_embedded_monthly,19.9,trendonify_nasdaq100_forward_pe_monthly,16.0,19.97,,,19.9,1918.6,17.0,-6.423153529
2015-12-14,16.0,doinoff_embedded_monthly,19.9,trendonify_nasdaq100_forward_pe_monthly,16.0,19.97,,,19.9,1918.6,17.0,-6.423153529
2015-12-15,16.0,doinoff_embedded_monthly,19.9,trendonify_nasdaq100_forward_pe_monthly,16.0,19.97,,,19.9,1918.6,17.0,-6.423153529
2015-12-16,16.0,doinoff_embedded_monthly,19.9,trendonify_nasdaq100_forward_pe_monthly,16.0,19.97,,,19.9,1918.6,17.0,-6.423153529
2015-12-17,16.0,doinoff_embedded_monthly,19.9,trendonify_nasdaq100_forward_pe_monthly,16.0,19.97,,,19.9,1918.6,17.0,-6.423153529
2015-12-18,16.0,doinoff_embedded_monthly,19.9,trendonify_nasdaq100_forward_pe_monthly,16.0,19.97,,,19.9,1918.6,17.0,-6.423153529
2015-12-21,16.0,doinoff_embedded_monthly,19.9,trendonify_nasdaq100_forward_pe_monthly,16.0,19.97,,,19.9,1918.6,17.0,-6.423153529
2015-12-22,16.0,doinoff_embedded_monthly,19.9,trendonify_nasdaq100_forward_pe_monthly,16.0,19.97,,,19.9,1918.6,17.0,-6.423153529
2015-12-23,16.0,doinoff_embedded_monthly,19.9,trendonify_nasdaq100_forward_pe_monthly,16.0,19.97,,,19.9,1918.6,17.0,-6.423153529
2015-12-24,16.0,doinoff_embedded_monthly,19.9,trendonify_nasdaq100_forward_pe_monthly,16.0,19.97,,,19.9,1918.6,17.0,-6.423153529
2015-12-28,16.0,doinoff_embedded_monthly,19.9,trendonify_nasdaq100_forward_pe_monthly,16.0,19.97,,,19.9,1918.6,17.0,-6.423153529
2015-12-29,16.0,doinoff_embedded_monthly,19.9,trendonify_nasdaq100_forward_pe_monthly,16.0,19.97,,,19.9,1918.6,17.0,-6.423153529
2015-12-30,16.0,doinoff_embedded_monthly,19.9,trendonify_nasdaq100_forward_pe_monthly,16.0,19.97,,,19.9,1918.6,17.0,-6.423153529
2015-12-31,16.0,doinoff_embedded_monthly,19.9,trendonify_nasdaq100_forward_pe_monthly,16.0,19.97,,,19.9,1918.6,17.0,-6.423153529
2016-01-04,15.5,doinoff_embedded_monthly,17.56,trendonify_nasdaq100_forward_pe_monthly,15.5,18.1,,,17.56,1904.42,16.5,-0.563247246
2016-01-05,15.5,doinoff_embedded_monthly,17.56,trendonify_nasdaq100_forward_pe_monthly,15.5,18.1,,,17.56,1904.42,16.5,-0.563247246
2016-01-06,15.5,doinoff_embedded_monthly,17.56,trendonify_nasdaq100_forward_pe_monthly,15.5,18.1,,,17.56,1904.42,16.5,-0.563247246
2016-01-07,15.5,doinoff_embedded_monthly,17.56,trendonify_nasdaq100_forward_pe_monthly,15.5,18.1,,,17.56,1904.42,16.5,-0.563247246
2016-01-08,15.5,doinoff_embedded_monthly,17.56,trendonify_nasdaq100_forward_pe_monthly,15.5,18.1,,,17.56,1904.42,16.5,-0.563247246
2016-01-11,15.5,doinoff_embedded_monthly,17.56,trendonify_nasdaq100_forward_pe_monthly,15.5,18.1,,,17.56,1904.42,16.5,-0.563247246
2016-01-12,15.5,doinoff_embedded_monthly,17.56,trendonify_nasdaq100_forward_pe_monthly,15.5,18.1,,,17.56,1904.42,16.5,-0.563247246
2016-01-13,15.5,doinoff_embedded_monthly,17.56,trendonify_nasdaq100_forward_pe_monthly,15.5,18.1,,,17.56,1904.42,16.5,-0.563247246
2016-01-14,15.5,doinoff_embedded_monthly,17.56,trendonify_nasdaq100_forward_pe_monthly,15.5,18.1,,,17.56,1904.42,16.5,-0.563247246
2016-01-15,15.5,doinoff_embedded_monthly,17.56,trendonify_nasdaq100_forward_pe_monthly,15.5,18.1,,,17.56,1904.42,16.5,-0.563247246
2016-01-19,15.5,doinoff_embedded_monthly,17.56,trendonify_nasdaq100_forward_pe_monthly,15.5,18.1,,,17.56,1904.42,16.5,-0.563247246
2016-01-20,15.5,doinoff_embedded_monthly,17.56,trendonify_nasdaq100_forward_pe_monthly,15.5,18.1,,,17.56,1904.42,16.5,-0.563247246
2016-01-21,15.5,doinoff_embedded_monthly,17.56,trendonify_nasdaq100_forward_pe_monthly,15.5,18.1,,,17.56,1904.42,16.5,-0.563247246
2016-01-22,15.5,doinoff_embedded_monthly,17.56,trendonify_nasdaq100_forward_pe_monthly,15.5,18.1,,,17.56,1904.42,16.5,-0.563247246
2016-01-25,15.5,doinoff_embedded_monthly,17.56,trendonify_nasdaq100_forward_pe_monthly,15.5,18.1,,,17.56,1904.42,16.5,-0.563247246
2016-01-26,15.5,doinoff_embedded_monthly,17.56,trendonify_nasdaq100_forward_pe_monthly,15.5,18.1,,,17.56,1904.42,16.5,-0.563247246
2016-01-27,15.5,doinoff_embedded_monthly,17.56,trendonify_nasdaq100_forward_pe_monthly,15.5,18.1,,,17.56,1904.42,16.5,-0.563247246
2016-01-28,15.5,doinoff_embedded_monthly,17.56,trendonify_nasdaq100_forward_pe_monthly,15.5,18.1,,,17.56,1904.42,16.5,-0.563247246
2016-01-29,15.5,doinoff_embedded_monthly,17.56,trendonify_nasdaq100_forward_pe_monthly,15.5,18.1,,,17.56,1904.42,16.5,-0.563247246
2016-02-01,15.0,doinoff_embedded_monthly,17.21,trendonify_nasdaq100_forward_pe_monthly,15.0,18.02,,,17.21,2021.95,16.0,6.360599439
2016-02-02,15.0,doinoff_embedded_monthly,17.21,trendonify_nasdaq100_forward_pe_monthly,15.0,18.02,,,17.21,2021.95,16.0,6.360599439
2016-02-03,15.0,doinoff_embedded_monthly,17.21,trendonify_nasdaq100_forward_pe_monthly,15.0,18.02,,,17.21,2021.95,16.0,6.360599439
2016-02-04,15.0,doinoff_embedded_monthly,17.21,trendonify_nasdaq100_forward_pe_monthly,15.0,18.02,,,17.21,2021.95,16.0,6.360599439
2016-02-05,15.0,doinoff_embedded_monthly,17.21,trendonify_nasdaq100_forward_pe_monthly,15.0,18.02,,,17.21,2021.95,16.0,6.360599439
2016-02-08,15.0,doinoff_embedded_monthly,17.21,trendonify_nasdaq100_forward_pe_monthly,15.0,18.02,,,17.21,2021.95,16.0,6.360599439
2016-02-09,15.0,doinoff_embedded_monthly,17.21,trendonify_nasdaq100_forward_pe_monthly,15.0,18.02,,,17.21,2021.95,16.0,6.360599439
2016-02-10,15.0,doinoff_embedded_monthly,17.21,trendonify_nasdaq100_forward_pe_monthly,15.0,18.02,,,17.21,2021.95,16.0,6.360599439
2016-02-11,15.0,doinoff_embedded_monthly,17.21,trendonify_nasdaq100_forward_pe_monthly,15.0,18.02,,,17.21,2021.95,16.0,6.360599439
2016-02-12,15.0,doinoff_embedded_monthly,17.21,trendonify_nasdaq100_forward_pe_monthly,15.0,18.02,,,17.21,2021.95,16.0,6.360599439
2016-02-16,15.0,doinoff_embedded_monthly,17.21,trendonify_nasdaq100_forward_pe_monthly,15.0,18.02,,,17.21,2021.95,16.0,6.360599439
2016-02-17,15.0,doinoff_embedded_monthly,17.21,trendonify_nasdaq100_forward_pe_monthly,15.0,18.02,,,17.21,2021.95,16.0,6.360599439
2016-02-18,15.0,doinoff_embedded_monthly,17.21,trendonify_nasdaq100_forward_pe_monthly,15.0,18.02,,,17.21,2021.95,16.0,6.360599439
2016-02-19,15.0,doinoff_embedded_monthly,17.21,trendonify_nasdaq100_forward_pe_monthly,15.0,18.02,,,17.21,2021.95,16.0,6.360599439
2016-02-22,15.0,doinoff_embedded_monthly,17.21,trendonify_nasdaq100_forward_pe_monthly,15.0,18.02,,,17.21,2021.95,16.0,6.360599439
2016-02-23,15.0,doinoff_embedded_monthly,17.21,trendonify_nasdaq100_forward_pe_monthly,15.0,18.02,,,17.21,2021.95,16.0,6.360599439
