signal,start,signal_window,below_entry_drawdown_pct,cagr,annualized_vol,max_drawdown,final_multiple,below_regime_share,wait_regime_share
QQQ,2010-02-12,160,64.5,0.3337620182509504,0.4828646971077469,-0.6934534646975606,104.62084185345685,0.010321946424182845,0.16465962152863112
QQQ,2010-02-12,160,65.0,0.33394848708948066,0.4820862911730558,-0.6934534646975606,104.85726673275751,0.009830425165888425,0.16515114278692553
QQQ,2010-02-12,160,65.5,0.33394848708948066,0.4820862911730558,-0.6934534646975606,104.85726673275751,0.009830425165888425,0.16515114278692553
QQQ,2010-02-12,160,66.0,0.3417151796639346,0.4816419162142683,-0.6934534646975606,115.16197678920781,0.009584664536741214,0.16539690341607274
QQQ,2010-02-12,160,66.5,0.3417151796639346,0.4816419162142683,-0.6934534646975606,115.16197678920781,0.009584664536741214,0.16539690341607274
QQQ,2010-02-12,160,67.0,0.3417151796639346,0.4816419162142683,-0.6934534646975606,115.16197678920781,0.009584664536741214,0.16539690341607274
QQQ,2010-02-12,160,67.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,68.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,68.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,69.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,69.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,70.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,70.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,71.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,71.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,72.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,72.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,73.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,73.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,74.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,74.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,75.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,75.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,76.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,76.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,77.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,77.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,78.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,78.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,79.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,79.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,80.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,80.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,81.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,81.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,82.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,82.5,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
QQQ,2010-02-12,160,83.0,0.30112606606300374,0.47633613700877875,-0.6934534646975606,70.12857690623062,0.0,0.17498156795281397
