Date,TQQQ_OPEN,TQQQ_CLOSE,TQQQ_CTO_RETURN,TQQQ_OTC_RETURN,TQQQ_RETURN,TQQQ_CC_RETURN_REBUILT,TQQQ_SOURCE,TMF_OPEN,TMF_CLOSE,TMF_CTO_RETURN,TMF_OTC_RETURN,TMF_RETURN,TMF_CC_RETURN_REBUILT,TMF_SOURCE,GLD_OPEN,GLD_CLOSE,GLD_CTO_RETURN,GLD_OTC_RETURN,GLD_RETURN,GLD_CC_RETURN_REBUILT,GLD_SOURCE
2007-07-10,0.7034432354638436,0.695371763927409,-0.015015895833103587,-0.011474232929558847,-0.0263178328762275,-0.026317832876227354,synthetic_calibrated,55.843770014259334,57.2370000395863,0.02467635436584259,0.024948710034641497,0.0502407076102696,0.05024070761026955,synthetic_calibrated,2.3527166036778935,2.349493835211218,0.0048944586764645415,-0.001369807337457285,0.003517946873599298,0.003517946873599298,actual
2007-07-11,0.6926397797977069,0.7081204416022138,-0.003928810848275011,0.022350234936012736,0.0183336142422598,0.018333614242259655,synthetic_calibrated,56.70255668792097,55.428921534472885,-0.009337375321831987,-0.02246168828784756,-0.0315893303957741,-0.03158933039577383,synthetic_calibrated,2.3570139015087124,2.343406201523996,0.003200717611935522,-0.005773279477056081,-0.0025910405024214267,-0.0025910405024214267,actual
2007-07-12,0.7174023246768941,0.747532410316718,0.013107774510334513,0.04199886814333076,0.0556571543469772,0.05565715434697749,synthetic_calibrated,55.857362495826635,54.82345490520529,0.007729556150344541,-0.0185097817803086,-0.0109232980275655,-0.010923298027565642,synthetic_calibrated,2.3595205902745437,2.3641757913514923,0.006876481226373743,0.0019729436124169553,0.008862991748502358,0.008862991748502358,actual
2007-07-13,0.745426513326582,0.7597236212200082,-0.0028171313525305886,0.0191797684115409,0.0163086051320839,0.016308605132083764,synthetic_calibrated,55.623825985969845,55.2401679416277,0.014599063159161929,-0.006897368844043794,0.0076009991917319,0.00760099919173185,synthetic_calibrated,2.3663245768711945,2.364533967806207,0.0009088941387365157,-0.0007567047574492669,0.00015150161676835694,0.00015150161676857898,actual
2007-07-16,0.7577850805305592,0.7549185303046924,-0.00255163935318492,-0.0037828010863710793,-0.0063247880954387,-0.006324788095438683,synthetic_calibrated,55.73873388330047,56.79978436435923,0.009025424075459032,0.019036142501555053,0.0282333758358514,0.028233375835851504,synthetic_calibrated,2.370263698247299,2.3570139015087124,0.0024231965026106916,-0.005590009562389309,-0.00318035875139977,-0.00318035875139977,actual
2007-07-17,0.7587852368297932,0.7701244956170661,0.005122018297179842,0.01494396337315207,0.0201425249241619,0.020142524924161576,synthetic_calibrated,56.36404956196001,56.404712139314384,-0.007671416489965388,0.000721427535288699,-0.0069555233257673,-0.00695552332576721,synthetic_calibrated,2.3512844442762053,2.3545072127428806,-0.002430811811860667,0.0013706416824730283,-0.0010635019013791602,-0.0010635019013792713,actual
2007-07-18,0.757835935303052,0.7656610439741279,-0.015956589335816118,0.01032559727844884,-0.0057957533727866,-0.005795753372786594,synthetic_calibrated,56.47156006193668,57.00839071055823,0.0011851478375988211,0.00950621247284067,0.0107026265775955,0.010702626577595353,synthetic_calibrated,2.3673988330267526,2.3856620072970025,0.005475294454016177,0.007714447610375874,0.013231980936608823,0.013231980936608823,actual
2007-07-19,0.7816962263181672,0.7824155296587566,0.020942925685247582,0.0009201826954921,0.0218823796985484,0.021882379698548116,synthetic_calibrated,56.37827518087965,56.933615237193905,-0.011053031348977949,0.009850249134663036,-0.0013116573267955,-0.0013116573267955012,synthetic_calibrated,2.3885265993089635,2.3996278837364327,0.0012007535028848437,0.0046477541555036694,0.005854088465471419,0.005854088465471197,actual
2007-07-20,0.7757418875753388,0.762686752615407,-0.008529536838728702,-0.016829225247507296,-0.0252152165895201,-0.025215216589520084,synthetic_calibrated,57.30314892136611,58.44275978868142,0.006490606342714589,0.019887403899550682,0.0265070915521559,0.026507091552155915,synthetic_calibrated,2.403924908358667,2.4200395703177993,0.001790704571887014,0.006703479756418496,0.008506188280152926,0.008506188280152704,actual
2007-07-23,0.7715240866231051,0.7630288474063172,0.011587108308087402,-0.01101098379698151,0.0004485390492719,0.0004485390492716679,synthetic_calibrated,57.87935195942421,58.12136362911172,-0.009640335796844424,0.004181312704695905,-0.0054993323506934,-0.005499332350693442,synthetic_calibrated,2.4279178130700085,2.416100448941695,0.003255418981093161,-0.004867283424792257,-0.0016277094905465805,-0.0016277094905464695,actual
2007-07-24,0.7462632541523676,0.7226441453363435,-0.021972423861743917,-0.031649834940421395,-0.0529268352137002,-0.05292683521370012,synthetic_calibrated,58.48959054191502,58.735909009241915,0.006335483027429589,0.004211321451299543,0.0105734852343068,0.0105734852343069,synthetic_calibrated,2.425052947849463,2.416100448941695,0.003705350459120682,-0.0036916715223503926,0.0,0.0,actual
2007-07-25,0.7408950276117907,0.733965938086062,0.025255697971444446,-0.00935232288987542,0.0156671756393308,0.015667175639330733,synthetic_calibrated,58.57990097040893,59.047831886224266,-0.002656093035155682,0.007987908959622647,0.0053105992951138,0.005310599295113905,synthetic_calibrated,2.406073693878369,2.3956887623603285,-0.004149974421683522,-0.0043161319391265,-0.008448194523662078,-0.008448194523662078,actual
2007-07-26,0.7185170144506473,0.7069434918673616,-0.021048556661498963,-0.016107513601656853,-0.0368170303504355,-0.03681703035043549,synthetic_calibrated,59.91126557355246,60.49012124621958,0.014622614577820547,0.009661883572739116,0.0244257801501396,0.02442578015013952,synthetic_calibrated,2.3799322768559104,2.35092626782149,-0.006577016911368028,-0.01218774555750779,-0.018684603460232596,-0.018684603460232707,actual
2007-07-27,0.7090251814046326,0.6743314354808895,0.00294463356862118,-0.048931613197449764,-0.0461310652996168,-0.046131065299616414,synthetic_calibrated,60.517574693930165,60.9754435271825,0.0004538501022148811,0.007565882069267005,0.0080231659478323,0.008023165947832256,synthetic_calibrated,2.3376764710829034,2.3423319453684366,-0.005635989915951156,0.001991496403852988,-0.0036557175657478957,-0.003655717565748118,actual
2007-07-30,0.680235906108346,0.6925342041416493,0.008756036448524407,0.018079460262047098,0.0269938011235957,0.026993801123595507,synthetic_calibrated,60.765684398655054,60.414561923367664,-0.0034400590859816615,-0.0057783019933395074,-0.0091984833790475,-0.009198483379047495,synthetic_calibrated,2.3408995127581638,2.3552232924437244,-0.0006115412519157593,0.006118921212762141,0.00550363798810749,0.005503637988107712,actual
2007-07-31,0.711753958024587,0.6483181221147156,0.02775278645877033,-0.08912607396793704,-0.0638467844079074,-0.06384678440790759,synthetic_calibrated,60.61174298024736,61.68975647686375,0.0032638001601303923,0.017785555135210407,0.0211074037930389,0.021107403793038992,synthetic_calibrated,2.369905521792584,2.3559396453531534,0.006233901216909921,-0.005893009789211701,0.0003041549868019189,0.0003041549868019189,actual
2007-08-01,0.6456697704662765,0.6612889078026941,-0.004084956995804134,0.024190597192025987,0.0200068226469895,0.020006822646989608,synthetic_calibrated,61.54393512949643,61.25238407996838,-0.0023637854271966185,-0.0047372831931301596,-0.0070898706993504,-0.007089870699350298,synthetic_calibrated,2.3455547138351127,2.3609530228848166,-0.004407978590845407,0.006564890155355441,0.0021279736692538798,0.002127973669254102,actual
2007-08-02,0.6674220481994376,0.6830993314129425,0.009274524832304287,0.023489309734071373,0.032981686752798,0.03298168675279811,synthetic_calibrated,61.40435442735349,61.67966330049535,0.002481051956878977,0.0044835399005387355,0.0069757157528615,0.0069757157528616,synthetic_calibrated,2.362027279040375,2.3595205902745437,0.00045500954281840755,-0.0010612446300154454,-0.0006067179636309872,-0.0006067179636308762,actual
2007-08-03,0.679337428734053,0.6328969642238189,-0.00550710929713305,-0.06836141002384633,-0.0734920455642719,-0.07349204556427191,synthetic_calibrated,61.52631450008873,62.87173293490576,-0.002486213318959374,0.02186736595144323,0.0193267856960049,0.019326785696004878,synthetic_calibrated,2.3580881576642705,2.388168696062834,-0.0006070862937909149,0.012756324779799044,0.01214149429607514,0.01214149429607514,actual
2007-08-06,0.6456098387208175,0.6682035022844279,0.02008679961451465,0.034995847659906376,0.0557856018537056,0.055785601853705735,synthetic_calibrated,62.35137710503383,61.46140162739047,-0.008276467111391295,-0.014273549662650709,-0.0224318822096964,-0.022431882209696274,synthetic_calibrated,2.3870944399072753,2.3820807891670275,-0.00044982423449801967,-0.002100315201790992,-0.002549194663611143,-0.002549194663611032,actual
2007-08-07,0.6575077367043713,0.6755190230729996,-0.016006748757661837,0.027393269102666817,0.0109480431688276,0.010948043168827581,synthetic_calibrated,61.73393376187068,61.276336469480974,0.004434199794733473,-0.007412411043735245,-0.0030110793605305,-0.0030110793605302444,synthetic_calibrated,2.3666824801173236,2.380648629765339,-0.006464226200778134,0.005901150562167112,-0.0006012220106896837,-0.0006012220106897948,actual
2007-08-08,0.6886108811634024,0.701926289181224,0.019380443249172652,0.019336621569681522,0.0390918171158163,0.03909181711581611,synthetic_calibrated,60.5451951506946,59.005254746117465,-0.011931870619427798,-0.025434560095880188,-0.0370629488349819,-0.037062948834981846,synthetic_calibrated,2.3896011286731063,2.391033288074794,0.003760529292661685,0.0005993298984099393,0.004362112988710809,0.004362112988710365,actual
2007-08-09,0.6727881322643152,0.6481867192707107,-0.041511704812905004,-0.03656635991899371,-0.076560132792859,-0.07656013279285911,synthetic_calibrated,60.19291557289197,59.21704645206577,0.020128051846986628,-0.016212358406936578,0.0035893702494733,0.003589370249473367,synthetic_calibrated,2.3616691025856595,2.3441222812248386,-0.01228096055190342,-0.007429839066620203,-0.01961955405803939,-0.0196195540580395,actual
2007-08-10,0.6308190956013244,0.6363914663635687,-0.026794167719028428,0.008833548003064795,-0.0181973072827119,-0.01819730728271185,synthetic_calibrated,59.625326684927856,58.771861817538166,0.006894640265325824,-0.01431379775744579,-0.007517845978488,-0.007517845978488147,synthetic_calibrated,2.3434062015239947,2.3838713982320137,-0.0003054788167747846,0.017267683546157375,0.01695692981784447,0.01695692981784447,actual
2007-08-13,0.6523670751866131,0.6454545646960205,0.02510343030576956,-0.010596044395120963,0.0142413888486588,0.014241388848658776,synthetic_calibrated,58.4371576280438,59.249889411829884,-0.005694973396171865,0.013907791151636317,0.0081336132548563,0.008133613254856398,synthetic_calibrated,2.3795741004011948,2.372770387013129,-0.0018026550568147615,-0.0028592147590270622,-0.004656715637897935,-0.004656715637897935,actual
2007-08-14,0.649495280188663,0.6122015020713555,0.006260263252682252,-0.057419629141068684,-0.0515188278826809,-0.05151882788268092,synthetic_calibrated,58.610539239126474,59.689607363068255,-0.010790740354964412,0.018410820612642098,0.0074214138727251,0.00742141387272488,synthetic_calibrated,2.3724122105584144,2.3738446431686877,-0.00015095285101118794,0.0006037874041864288,0.00045274340974521543,0.00045274340974521543,actual
2007-08-15,0.6077763853642367,0.5769272080150692,-0.007228202956292229,-0.050757446475449663,-0.0576187643070743,-0.057618764307074244,synthetic_calibrated,59.852872512711464,59.01720954259169,0.002735235778150269,-0.013961952618770312,-0.0112649060729556,-0.011264906072955716,synthetic_calibrated,2.3555814688984382,2.368114912727596,-0.00769350021401205,0.005320743092370739,-0.002413692259761291,-0.00241369225976118,actual
2007-08-16,0.5634502301478058,0.5593534979759142,-0.023359927699772243,-0.007270796873784291,-0.0304608792842652,-0.030460879284264997,synthetic_calibrated,60.27164115668499,60.81622866215785,0.021255352867675104,0.009035551297783995,0.0304829579966473,0.030482957996647464,synthetic_calibrated,2.345196537380398,2.3161905283459783,-0.009677898324959577,-0.01236826362826704,-0.021926463155376053,-0.02192646315537583,actual
2007-08-17,0.5926185027080028,0.5980635177783602,0.05947045089100533,0.009188061198690534,0.0692049302319962,0.06920493023199592,synthetic_calibrated,59.27246645733092,60.054890757180985,-0.02538405025741941,0.01320046805228392,-0.012518663549596,-0.012518663549596187,synthetic_calibrated,2.3118932305151594,2.328007892474292,-0.0018553300249819493,0.006970331391792595,0.005102069101695417,0.005102069101695639,actual
2007-08-20,0.6003876086433917,0.6020326024617949,0.0038860268114411234,0.002739886357948196,0.0066365604412365,0.006636560441236616,synthetic_calibrated,60.392650540191205,60.13490270439455,0.005624184454449788,-0.0042678675880457595,0.0013323135918617,0.0013323135918617002,synthetic_calibrated,2.329798228330695,2.3319470138503973,0.0007690420046213564,0.0009223054140794495,0.0016920567103051454,0.0016920567103053674,actual
2007-08-21,0.5975285495933297,0.619050592566992,-0.0074814102260368776,0.03601843458075771,0.0282675556699226,0.02826755566992256,synthetic_calibrated,60.66105560987692,60.98039195133339,0.00874954280825535,0.005264272740490794,0.0140598755284435,0.014059875528443344,synthetic_calibrated,2.3340955261615144,2.3301564047854098,0.0009213383916342188,-0.0016876435998240957,-0.000767860099029849,-0.000767860099029849,actual
2007-08-22,0.6348199430775409,0.6440018317607803,0.02547344385078243,0.01446376848012454,0.0403056543251564,0.04030565432515609,synthetic_calibrated,60.52937512237029,60.65878906462935,-0.00739609593396906,0.0021380353257807183,-0.0052738737225679,-0.005273873722568045,synthetic_calibrated,2.335527958771787,2.341973768913723,0.0023052332347073268,0.0027598942319344566,0.005071489666549578,0.005071489666549578,actual
2007-08-23,0.6492736549140637,0.6390120896652143,0.008186037513076005,-0.0158046844673031,-0.007748024694159,-0.007748024694158806,synthetic_calibrated,60.58773482010917,61.25601445292977,-0.0011713759146176894,0.011029949127571603,0.0098456529962063,0.009845652996206322,synthetic_calibrated,2.3505680913667764,2.338750727238463,0.0036696920209484674,-0.005027450245630671,-0.0013762074187344542,-0.0013762074187343432,actual
2007-08-24,0.6365048107706596,0.6681664266810069,-0.003923679903878319,0.049742932613521695,0.0456240773645877,0.045624077364587734,synthetic_calibrated,61.973414421619665,62.127959376822524,0.011711502537292251,0.0024937298782903294,0.0142344377393798,0.01423443773937949,synthetic_calibrated,2.3426898486145675,2.3673988330267535,0.001684284404587233,0.01054727087616758,0.012249319884602317,0.012249319884602539,actual
2007-08-27,0.6616011947708409,0.6538371799555889,-0.009825743479476512,-0.011735188625137227,-0.0214456251514998,-0.021445625151499947,synthetic_calibrated,63.01891932349013,63.06849254087187,0.014340724459718679,0.0007866402330269917,0.0151386456835764,0.01513864568357648,synthetic_calibrated,2.3638178881053635,2.362743631949805,-0.001512607369503427,-0.0004544580870481374,-0.001966378039899963,-0.001966378039899963,actual
2007-08-28,0.6407783827604154,0.6051142391191061,-0.019972552181967473,-0.055657532464924,-0.0745184616754162,-0.0745184616754162,synthetic_calibrated,63.30773678677872,63.35561797019741,0.003793403588199018,0.0007563243585844148,0.004552596990319,0.004552596990319069,synthetic_calibrated,2.3616691025856613,2.3487774823017893,-0.0004547803450248855,-0.005458690326158644,-0.005910988166113573,-0.005910988166113684,actual
2007-08-29,0.6195014804564017,0.658160719149704,0.023776074676807868,0.06240378742084851,0.0876635792074898,0.08766357920749002,synthetic_calibrated,63.3991360350061,62.80876066538534,0.0006868856496540232,-0.009312041244454505,-0.0086315519023002,-0.00863155190230025,synthetic_calibrated,2.359520590274544,2.36596640041648,0.004573914750845898,0.0027318304271233274,0.007318240337456761,0.007318240337456761,actual
