feature,direction,threshold,available_n,skipped_n,skipped_loss_n,skipped_win_n,skipped_loss_rate,skipped_avg_return_pct,kept_n,kept_win_rate,kept_avg_return_pct,loss_recall_total,win_cost_total,score
FNG_PREV_CHANGE_20D,<=,17.0,81,41,12,29,0.2926829268292683,3.017567759906554,40,0.7,5.281051158096694,0.375,0.4461538461538462,2.210581638580256
HYG_LQD_PREV_CLOSE_RET_20D,>=,0.006706629168573968,97,39,14,25,0.358974358974359,4.081201275264812,58,0.6896551724137931,3.3387651080513474,0.4375,0.38461538461538464,2.2102627470029215
UUP_PREV_CLOSE_RET_20D,<=,-0.029809843515006016,97,10,2,8,0.2,6.1248497783427975,87,0.6551724137931034,3.351341703665262,0.0625,0.12307692307692308,2.2100074034856503
XLY_PREV_CLOSE_SMA20_RATIO,<=,0.02227442765332506,97,39,13,26,0.3333333333333333,1.3758134462812075,58,0.6724137931034483,5.157905199954117,0.40625,0.4,2.2084699726413843
HYG_TLT_PREV_CLOSE_RATIO_SMA20,<=,0.005016772209744549,97,39,13,26,0.3333333333333333,1.386431039455744,58,0.6724137931034483,5.150765783853997,0.40625,0.4,2.208113001836378
IEF_TLT_PREV_CLOSE_RET_20D,<=,-0.005452125438455211,97,29,9,20,0.3103448275862069,1.8538325719105258,68,0.6617647058823529,4.397854138483832,0.28125,0.3076923076923077,2.2078393444651496
HYG_TLT_PREV_CLOSE_RATIO_SMA20,<=,-0.0011445045153588118,97,29,9,20,0.3103448275862069,1.8876349635202136,68,0.6617647058823529,4.383438412650289,0.28125,0.3076923076923077,2.2071185581734722
UUP_PREV_CLOSE_RET_20D,>=,0.008644635188781294,97,29,9,20,0.3103448275862069,1.8922508980990398,68,0.6617647058823529,4.381469852315201,0.28125,0.3076923076923077,2.2070201301567183
SPY_PREV_CLOSE_RET_20D,>=,0.04710435010803729,97,29,10,19,0.3448275862068966,6.375967816768264,68,0.6764705882352942,2.469296460529796,0.3125,0.2923076923076923,2.2053964816315768
XLY_XLP_PREV_CLOSE_RATIO_SMA20,<=,0.006328031671587065,97,29,9,20,0.3103448275862069,2.067713941551433,68,0.6617647058823529,4.306640024960504,0.28125,0.3076923076923077,2.2032786387889836
UVIX_OPEN_SMA5_RATIO,>=,-0.05507313778326117,97,49,18,31,0.3673469387755102,3.5299734851008395,48,0.7083333333333334,3.7468026090075974,0.5625,0.47692307692307695,2.202763992302813
UUP_PREV_CLOSE_RET_5D,>=,0.0023386895996181166,97,39,13,26,0.3333333333333333,1.5908658700972556,58,0.6724137931034483,5.013300983939877,0.40625,0.4,2.201239761840672
GLD_PREV_CLOSE_RET_5D,>=,0.0009321287955430999,97,58,21,37,0.3620689655172414,2.7008989367177687,39,0.717948717948718,5.029822760837827,0.65625,0.5692307692307692,2.1981754881745177
TLT_PREV_CLOSE_RET_5D,<=,-0.009955078911851784,97,29,9,20,0.3103448275862069,2.466480084728793,68,0.6617647058823529,4.136577993311335,0.28125,0.3076923076923077,2.1947755372065245
XLY_PREV_CLOSE_SMA20_RATIO,<=,0.01609169206627521,97,29,9,20,0.3103448275862069,2.5218990907107908,68,0.6617647058823529,4.112943417230777,0.28125,0.3076923076923077,2.193593808402497
IWM_PREV_CLOSE_RET_5D,<=,-0.0068284831927382765,97,10,2,8,0.2,9.5022065454797,87,0.6551724137931034,2.9631397764081475,0.0625,0.12307692307692308,2.1905973071227947
XLY_XLP_PREV_CLOSE_RATIO_SMA20,>=,0.023823736817979047,97,29,10,19,0.3448275862068966,7.082049860445247,68,0.6764705882352942,2.168173236020495,0.3125,0.2923076923076923,2.1903403204061114
FNG_PREV_VALUE,>=,60.6,85,51,16,35,0.3137254901960784,4.6903489984358036,34,0.7352941176470589,4.176558586298528,0.5,0.5384615384615384,2.189974233990643
HYG_LQD_PREV_CLOSE_RATIO_SMA20,<=,-0.0009777382996437145,97,29,9,20,0.3103448275862069,2.756581908679475,68,0.6617647058823529,4.012858097802957,0.28125,0.3076923076923077,2.1885895424311057
QQQ_PREV_CLOSE_RET_20D,>=,0.06833757194023829,97,20,6,14,0.3,8.639320579288633,77,0.6623376623376623,2.3380365508640675,0.1875,0.2153846153846154,2.1885301991715744
UVIX_OPEN_SMA20_RATIO,>=,-0.19822432819835561,97,68,24,44,0.35294117647058826,2.296715663195123,29,0.7241379310344828,6.780640031208187,0.75,0.676923076923077,2.187463894211369
XLY_XLP_PREV_CLOSE_RET_20D,>=,0.03671520157461741,97,39,14,25,0.358974358974359,4.78439514964551,58,0.6896551724137931,2.865927847691912,0.4375,0.38461538461538464,2.1866208839849497
HYG_TLT_PREV_CLOSE_RET_20D,>=,-0.011462506745524263,97,77,28,49,0.36363636363636365,3.6763636707881058,20,0.8,3.4867611675810815,0.875,0.7538461538461538,2.1841282681692644
QQQ_SPY_PREV_CLOSE_RATIO_SMA20,>=,0.01187861457080253,97,20,6,14,0.3,9.036665994045602,77,0.6623376623376623,2.23482994962849,0.1875,0.2153846153846154,2.1833698691097956
SPY_PREV_CLOSE_RET_5D,>=,0.016217897238097346,97,29,9,20,0.3103448275862069,3.0431397462944565,68,0.6617647058823529,3.8906496082318616,0.28125,0.3076923076923077,2.1824791179525507
SPY_PREV_CLOSE_RET_5D,>=,0.009794367301633189,97,58,21,37,0.3620689655172414,2.9193504315207686,39,0.717948717948718,4.704946178823111,0.65625,0.5692307692307692,2.181931659073782
FNG_PREV_SMA20_RATIO,>=,0.5077989601386481,81,25,6,19,0.24,4.516035494878449,56,0.6785714285714286,3.9653828055013443,0.1875,0.2923076923076923,2.1816757336816606
TLT_PREV_CLOSE_RET_5D,>=,0.002856090204356488,97,39,14,25,0.358974358974359,4.967169228823912,58,0.6896551724137931,2.7430280358305734,0.4375,0.38461538461538464,2.1804758933918826
QQQ_PREV_CLOSE_RET_5D,<=,0.008941058099073463,97,29,9,20,0.3103448275862069,3.1826121986175138,68,0.6617647058823529,3.8311687094470273,0.28125,0.3076923076923077,2.179505073013309
FNG_PREV_CHANGE_20D,>=,26.0,81,34,10,24,0.29411764705882354,5.771221079911929,47,0.7021276595744681,2.951932080064486,0.3125,0.36923076923076925,2.178866460554683
QQQ_SPY_PREV_CLOSE_RET_20D,>=,0.02110625188407274,97,20,6,14,0.3,9.460300104973085,77,0.6623376623376623,2.124795115621353,0.1875,0.2153846153846154,2.1778681274094387
IWM_SPY_PREV_CLOSE_RATIO_SMA20,>=,9.071146245731853e-05,97,58,21,37,0.3620689655172414,2.974922932972267,39,0.717948717948718,4.622299894613189,0.65625,0.5692307692307692,2.1777993448632857
UVIX_PREV_CLOSE_RET_20D,>=,-0.19715947741796538,97,20,5,15,0.25,1.5371299468540587,77,0.6493506493506493,4.182761390457462,0.15625,0.23076923076923078,2.1764207868055903
^VIX_PREV_CLOSE_SMA20_RATIO,<=,-0.09357988838365715,97,29,9,20,0.3103448275862069,3.340895281728522,68,0.6617647058823529,3.763665629884981,0.28125,0.3076923076923077,2.1761299190352075
SPY_PREV_CLOSE_RET_20D,<=,0.033145829635505476,97,29,9,20,0.3103448275862069,3.3484668240870317,68,0.6617647058823529,3.7604365897614986,0.28125,0.3076923076923077,2.1759684670290333
UUP_PREV_CLOSE_SMA20_RATIO,<=,-0.005263638830682236,97,29,9,20,0.3103448275862069,3.424749074861389,68,0.6617647058823529,3.7279044534018464,0.28125,0.3076923076923077,2.17434186021105
FNG_PREV_VALUE,<=,60.6,85,34,9,25,0.2647058823529412,4.176558586298528,51,0.6862745098039216,4.6903489984358036,0.28125,0.38461538461538464,2.1734314770711114
TLT_PREV_CLOSE_RET_20D,<=,0.016545857958783074,97,77,28,49,0.36363636363636365,3.733070415687225,20,0.8,3.2684401997194756,0.875,0.7538461538461538,2.173212219776184
FNG_PREV_CHANGE_20D,<=,35.0,81,57,17,40,0.2982456140350877,2.8017680964182916,24,0.7083333333333334,7.302564291008075,0.53125,0.6153846153846154,2.172989213200876
FNG_VALUE,<=,64.2,85,26,6,20,0.23076923076923078,4.864512139539456,59,0.6779661016949152,4.317516529260172,0.1875,0.3076923076923077,2.1728510546246778
FNG_VALUE,>=,70.0,85,43,13,30,0.3023255813953488,5.183899217938359,42,0.7142857142857143,3.769122011500631,0.40625,0.46153846153846156,2.1721003632890614
QQQ_PREV_CLOSE_RET_20D,>=,0.055830335026948195,97,39,14,25,0.358974358974359,5.226435549241032,58,0.6896551724137931,2.568693785894924,0.4375,0.38461538461538464,2.1717591808951
QQQ_PREV_CLOSE_RET_5D,<=,0.011657146032985602,97,39,13,26,0.3333333333333333,2.4728691270320016,58,0.6724137931034483,4.420229828414789,0.40625,0.4,2.171586204064418
TLT_PREV_CLOSE_RET_5D,>=,-0.0018063980544323899,97,49,18,31,0.3673469387755102,4.17277093857041,48,0.7083333333333334,3.0906135419240783,0.5625,0.47692307692307695,2.169954538948637
UVIX_PREV_CLOSE_RET_5D,<=,-0.13022976773115597,97,29,9,20,0.3103448275862069,3.6783378608590125,68,0.6617647058823529,3.6197562946675657,0.28125,0.3076923076923077,2.1689344522743363
UVIX_PREV_CLOSE_RET_20D,>=,-0.2965283399164893,97,49,17,32,0.3469387755102041,2.27640980588402,48,0.6875,5.026482198208101,0.53125,0.49230769230769234,2.168455193112917
^VIX_OPEN_SMA20_RATIO,<=,-0.10596101841925876,97,20,5,15,0.25,2.189521546822114,77,0.6493506493506493,4.013309026829397,0.15625,0.23076923076923078,2.167948168624187
SPY_GLD_PREV_CLOSE_RATIO_SMA20,>=,0.007308240392509727,97,68,25,43,0.36764705882352944,3.6114142031236485,29,0.7586206896551724,3.697898627237852,0.78125,0.6615384615384615,2.1668655976124773
^VIX3M_OPEN_SMA20_RATIO,>=,-0.06696532731280344,97,68,25,43,0.36764705882352944,3.6168050626763595,29,0.7586206896551724,3.6852579910452876,0.78125,0.6615384615384615,2.166233565802849
XLY_PREV_CLOSE_RET_5D,<=,0.014676358439059678,97,49,17,32,0.3469387755102041,2.338761436145075,48,0.6875,4.962831575649941,0.53125,0.49230769230769234,2.165272661985009
IEF_TLT_PREV_CLOSE_RET_20D,>=,0.005573686783256672,97,39,14,25,0.358974358974359,5.431259903142628,58,0.6896551724137931,2.4309670651679878,0.4375,0.38461538461538464,2.164872844858753
IWM_PREV_CLOSE_RET_5D,>=,0.02082013400260818,97,29,9,20,0.3103448275862069,3.8973132545486973,68,0.6617647058823529,3.526369729711671,0.28125,0.3076923076923077,2.1642651240265414
HYG_TLT_PREV_CLOSE_RET_20D,>=,0.014520602575499364,97,49,18,31,0.3673469387755102,4.316575692758496,48,0.7083333333333334,2.943812855357073,0.5625,0.47692307692307695,2.162614504620287
SPY_GLD_PREV_CLOSE_RATIO_SMA20,>=,0.030434890107462687,97,29,9,20,0.3103448275862069,4.008374194147034,68,0.6617647058823529,3.4790055054712035,0.28125,0.3076923076923077,2.161896912814518
GLD_PREV_CLOSE_SMA20_RATIO,<=,-0.008589325290575208,97,29,9,20,0.3103448275862069,4.054288206689512,68,0.6617647058823529,3.4594245295339707,0.28125,0.3076923076923077,2.160917864017657
UVIX_PREV_CLOSE_SMA5_RATIO,>=,-0.057609295409893915,97,58,21,37,0.3620689655172414,3.20359009551444,39,0.717948717948718,4.28223078108893,0.65625,0.5692307692307692,2.1607958891870727
TLT_PREV_CLOSE_SMA20_RATIO,>=,-0.003290105653603548,97,49,17,32,0.3469387755102041,2.4507013690817865,48,0.6875,4.848559560777048,0.53125,0.49230769230769234,2.159559061241364
QQQ_SPY_PREV_CLOSE_RATIO_SMA20,>=,0.007595178726920704,97,39,14,25,0.358974358974359,5.592592303325328,58,0.6896551724137931,2.322484934010656,0.4375,0.38461538461538464,2.159448738300887
HYG_PREV_CLOSE_RET_5D,<=,-0.0021669613300118826,97,20,5,15,0.25,2.84445466596849,77,0.6493506493506493,3.843196528349818,0.15625,0.23076923076923078,2.1594425437002083
UVIX_PREV_CLOSE_SMA10_RATIO,>=,-0.10340505502851804,97,58,21,37,0.3620689655172414,3.228245137519336,39,0.717948717948718,4.245564308363701,0.65625,0.5692307692307692,2.1589625655508113
^VIX3M_PREV_CLOSE_RET_5D,>=,0.0006837437457555054,97,20,5,15,0.25,2.931998524408578,77,0.6493506493506493,3.820457863819925,0.15625,0.23076923076923078,2.1583056104737133
QQQ_PREV_CLOSE_RET_20D,<=,0.033358938882203586,97,20,5,15,0.25,2.9325463798475746,77,0.6493506493506493,3.8203155637059,0.15625,0.23076923076923078,2.1582984954680122
HYG_PREV_CLOSE_RET_5D,>=,0.0016103428876521608,97,49,18,31,0.3673469387755102,4.444499302300228,48,0.7083333333333334,2.8132241706165555,0.5625,0.47692307692307695,2.156085070383261
SPY_PREV_CLOSE_SMA20_RATIO,<=,0.020009498903028167,97,49,17,32,0.3469387755102041,2.522805538839565,48,0.6875,4.774953220815983,0.53125,0.49230769230769234,2.155878744243311
HYG_PREV_CLOSE_SMA20_RATIO,<=,-0.0012078386820830954,97,20,5,15,0.25,3.1781387243149655,77,0.6493506493506493,3.7565253443637205,0.15625,0.23076923076923078,2.1551089845009033
IEF_TLT_PREV_CLOSE_RET_20D,<=,-0.009395477131365038,97,20,5,15,0.25,3.2313662719825706,77,0.6493506493506493,3.742700007307201,0.15625,0.23076923076923078,2.1544177176480774
FNG_PREV_VALUE,>=,55.0,85,61,19,42,0.3114754098360656,4.368761748444834,24,0.75,4.779846841635045,0.59375,0.6461538461538462,2.154313905763972
UVIX_PREV_CLOSE_SMA10_RATIO,<=,-0.11433239256016564,97,29,9,20,0.3103448275862069,4.369595354209377,68,0.6617647058823529,3.3249553048563816,0.28125,0.3076923076923077,2.1541944027837774
UVIX_OPEN_SMA10_RATIO,>=,-0.11070479533899291,97,58,21,37,0.3620689655172414,3.295275297405246,39,0.717948717948718,4.145878429559014,0.65625,0.5692307692307692,2.153978271610577
UUP_PREV_CLOSE_RET_20D,>=,0.013767692697350233,97,20,5,15,0.25,3.4085522320590798,77,0.6493506493506493,3.696677680014601,0.15625,0.23076923076923078,2.1521166012834474
HYG_PREV_CLOSE_SMA20_RATIO,<=,0.0005884136202552368,97,29,9,20,0.3103448275862069,4.501233293131482,68,0.6617647058823529,3.2688155956101888,0.28125,0.3076923076923077,2.1513874173214678
UUP_SPY_PREV_CLOSE_RET_20D,<=,-0.03605888337095964,97,49,18,31,0.3673469387755102,4.540957420686722,48,0.7083333333333334,2.714756508097009,0.5625,0.47692307692307695,2.1511616872572836
UVIX_PREV_CLOSE_RET_5D,<=,-0.11480783991172658,97,39,13,26,0.3333333333333333,3.0916967417273375,58,0.6724137931034483,4.00412160474034,0.40625,0.4,2.1507807928806955
UVIX_OPEN,>=,4.962599348067194e-07,97,39,13,26,0.3333333333333333,3.158542227064516,58,0.6724137931034483,3.9591737783929264,0.40625,0.4,2.148533401563325
UVIX_CLOSE,>=,5.413875939154275e-07,97,39,13,26,0.3333333333333333,3.158542227064516,58,0.6724137931034483,3.9591737783929264,0.40625,0.4,2.148533401563325
QQQ_PREV_CLOSE_RET_5D,<=,0.016573643486174437,97,58,20,38,0.3448275862068966,1.8958404838580496,39,0.6923076923076923,6.227089177911255,0.625,0.5846153846153846,2.148489737410151
^VIX_PREV_CLOSE_RET_5D,>=,-0.004420309310373619,97,29,9,20,0.3103448275862069,4.651626379440623,68,0.6617647058823529,3.204677367625408,0.28125,0.3076923076923077,2.1481805059222285
^VIX_PREV_CLOSE_RET_10D,<=,-0.16019723665704766,97,20,5,15,0.25,3.8373859678659636,77,0.6493506493506493,3.585292294090735,0.15625,0.23076923076923078,2.146547331987254
SPY_PREV_CLOSE_SMA20_RATIO,>=,0.021658850765759706,97,39,13,26,0.3333333333333333,3.2204880513518575,58,0.6724137931034483,3.9175205517169562,0.40625,0.4,2.1464507402295263
XLY_XLP_PREV_CLOSE_RATIO_SMA20,<=,0.0001730946414250326,97,20,5,15,0.25,3.8464529308845576,77,0.6493506493506493,3.5829372387612297,0.15625,0.23076923076923078,2.146429579220779
^VIX_PREV_CLOSE_RET_5D,<=,-0.04868618092705845,97,49,17,32,0.3469387755102041,2.729716799410881,48,0.6875,4.563731308982764,0.53125,0.49230769230769234,2.14531764865165
UVIX_PREV_CLOSE_SMA10_RATIO,>=,-0.060164745227468494,97,29,9,20,0.3103448275862069,4.791850491651015,68,0.6617647058823529,3.144875908006271,0.28125,0.3076923076923077,2.1451904329412717
UUP_SPY_PREV_CLOSE_RATIO_SMA20,<=,-0.022530688756341868,97,39,13,26,0.3333333333333333,3.309060548255113,58,0.6724137931034483,3.8579631831095935,0.40625,0.4,2.143472871799158
TLT_PREV_CLOSE_RET_20D,<=,-0.02158510146561576,97,20,5,15,0.25,4.1369887273884585,77,0.6493506493506493,3.5074733955134625,0.15625,0.23076923076923078,2.1426563870583903
XLY_PREV_CLOSE_SMA20_RATIO,>=,0.023541174316288993,97,49,18,31,0.3673469387755102,4.711022584710071,48,0.7083333333333334,2.5411483198231726,0.5625,0.47692307692307695,2.1424812778435918
UVIX_PREV_CLOSE_SMA50_RATIO,<=,-0.4142957129467595,97,20,5,15,0.25,4.172027799122145,77,0.6493506493506493,3.4983723379202973,0.15625,0.23076923076923078,2.1422013341787323
^VIX3M_PREV_CLOSE_RET_5D,<=,-0.03544283491232664,97,39,13,26,0.3333333333333333,3.4008375867716505,58,0.6724137931034483,3.7962510365208875,0.40625,0.4,2.1403872644697226
UVIX_PREV_CLOSE_SMA50_RATIO,>=,-0.3768992542183017,97,58,20,38,0.3448275862068966,2.00996309255214,39,0.6923076923076923,6.057368375237992,0.625,0.5846153846153846,2.1400036972764878
UVIX_OPEN_SMA20_RATIO,<=,-0.22703048467030304,97,20,5,15,0.25,4.388030072461306,77,0.6493506493506493,3.4422678513386975,0.15625,0.23076923076923078,2.139396109849652
UVIX_OPEN_SMA5_RATIO,>=,-0.06703271882560609,97,58,21,37,0.3620689655172414,3.5140989421729305,39,0.717948717948718,3.820448393750662,0.65625,0.5692307692307692,2.1377067698201593
^VIX_PREV_CLOSE_SMA20_RATIO,<=,-0.06940231574653066,97,49,17,32,0.3469387755102041,2.9090382193617645,48,0.6875,4.380674026116237,0.53125,0.49230769230769234,2.1361647845083236
^VIX_PREV_CLOSE_SMA20_RATIO,>=,-0.039451786433333,97,29,9,20,0.3103448275862069,5.222318449233497,68,0.6617647058823529,2.9612939849196227,0.28125,0.3076923076923077,2.1360113367869396
UVIX_PREV_CLOSE_SMA10_RATIO,>=,-0.07580505868317029,97,39,13,26,0.3333333333333333,3.584109010329787,58,0.6724137931034483,3.673016803438691,0.40625,0.4,2.1342255528156127
HYG_TLT_PREV_CLOSE_RATIO_SMA20,>=,0.007738310373662793,97,49,18,31,0.3673469387755102,4.956338100631296,48,0.7083333333333334,2.2907220639869235,0.5625,0.47692307692307695,2.1299599650517793
IWM_PREV_CLOSE_SMA20_RATIO,<=,0.013128922726384976,97,29,9,20,0.3103448275862069,5.57875138205294,68,0.6617647058823529,2.8092858223936847,0.28125,0.3076923076923077,2.1284109286606423
UVIX_OPEN_SMA50_RATIO,<=,-0.34329012403851356,97,49,18,31,0.3673469387755102,4.990088381115876,48,0.7083333333333334,2.2562686526589144,0.5625,0.47692307692307695,2.1282372944853787
XLY_XLP_PREV_CLOSE_RATIO_SMA20,>=,0.01467532848768549,97,49,18,31,0.3673469387755102,5.0171113188376415,48,0.7083333333333334,2.228682737067945,0.5625,0.47692307692307695,2.1268579987058303
QQQ_SPY_PREV_CLOSE_RET_20D,<=,0.02110625188407274,97,77,26,51,0.33766233766233766,2.124795115621353,20,0.7,9.460300104973085,0.8125,0.7846153846153846,2.126061958295607
UVIX_PREV_CLOSE_RET_10D,<=,-0.23878286986765587,97,20,5,15,0.25,5.439414551132503,77,0.6493506493506493,3.1691809737617636,0.15625,0.23076923076923078,2.1257417659708056
IEF_TLT_PREV_CLOSE_RATIO_SMA20,>=,0.0061189387683094594,97,29,9,20,0.3103448275862069,5.710110928570391,68,0.6617647058823529,2.7532648393200665,0.28125,0.3076923076923077,2.1256098795069613
FNG_PREV_CHANGE_20D,>=,1.0,81,57,18,39,0.3157894736842105,4.5356491288027545,24,0.75,3.184596839094977,0.5625,0.6,2.1250193156389594
QQQ_SPY_PREV_CLOSE_RATIO_SMA20,<=,0.0003194487025605321,97,29,8,21,0.27586206896551724,1.4095380945977065,68,0.6470588235294118,4.587332665573123,0.25,0.3230769230769231,2.1233282497554855
VIX3M_VIX_PREV_CLOSE_RATIO,<=,0.14624591427639927,97,20,5,15,0.25,5.65377270660561,77,0.6493506493506493,3.1135035307817356,0.15625,0.23076923076923078,2.122957893821804
VIX_VIX3M_PREV_CLOSE_RATIO,>=,-0.12758684591143732,97,20,5,15,0.25,5.65377270660561,77,0.6493506493506493,3.1135035307817356,0.15625,0.23076923076923078,2.122957893821804
UVIX_PREV_CLOSE_SMA10_RATIO,<=,-0.12910158927302492,97,20,5,15,0.25,5.659627077277682,77,0.6493506493506493,3.1119829150227556,0.15625,0.23076923076923078,2.122881863033855
GLD_PREV_CLOSE_SMA20_RATIO,>=,-0.014637574699630961,97,77,27,50,0.35064935064935066,3.0680748531458897,20,0.75,5.828673115503615,0.84375,0.7692307692307693,2.1228522371937624
GLD_PREV_CLOSE_SMA20_RATIO,<=,0.0071275915918855865,97,58,21,37,0.3620689655172414,3.7215142229503844,39,0.717948717948718,3.5119846428508605,0.65625,0.5692307692307692,2.122283582275169
TLT_PREV_CLOSE_RET_20D,<=,-0.019149551910839845,97,29,9,20,0.3103448275862069,5.886436218513969,68,0.6617647058823529,2.67806728919707,0.28125,0.3076923076923077,2.1218500020008113
GLD_PREV_CLOSE_SMA20_RATIO,<=,-0.014637574699630961,97,20,5,15,0.25,5.828673115503615,77,0.6493506493506493,3.0680748531458897,0.15625,0.23076923076923078,2.1206864599400115
FNG_PREV_CHANGE_20D,<=,26.0,81,51,15,36,0.29411764705882354,3.270927818507621,30,0.7,5.604833524538259,0.46875,0.5538461538461539,2.1205131694395822
HYG_TLT_PREV_CLOSE_RET_20D,>=,0.002854832316378177,97,68,25,43,0.36764705882352944,4.009358437909832,29,0.7586206896551724,2.7647880077392166,0.78125,0.6615384615384615,2.120210066637546
UVIX_PREV_CLOSE_SMA50_RATIO,<=,-0.26558769896548884,97,77,28,49,0.36363636363636365,4.017551562769675,20,0.8,2.173187783452039,0.875,0.7538461538461538,2.1184495989628123
SPY_PREV_CLOSE_RET_5D,<=,0.011605219655862253,97,49,17,32,0.3469387755102041,3.318641256504327,48,0.6875,3.9625375923665374,0.53125,0.49230769230769234,2.1152579628208388
UVIX_PREV_CLOSE_SMA10_RATIO,>=,-0.12910158927302492,97,77,27,50,0.35064935064935066,3.1119829150227556,20,0.75,5.659627077277682,0.84375,0.7692307692307693,2.114399935282466
UUP_PREV_CLOSE_SMA20_RATIO,>=,-0.0028771261778194972,97,58,21,37,0.3620689655172414,3.828075448112495,39,0.717948717948718,3.353508974661055,0.65625,0.5692307692307692,2.114359798865679
VIX3M_VIX_PREV_CLOSE_RATIO,>=,0.14624591427639927,97,77,27,50,0.35064935064935066,3.1135035307817356,20,0.75,5.65377270660561,0.84375,0.7692307692307693,2.114107216748862
VIX_VIX3M_PREV_CLOSE_RATIO,<=,-0.12758684591143732,97,77,27,50,0.35064935064935066,3.1135035307817356,20,0.75,5.65377270660561,0.84375,0.7692307692307693,2.114107216748862
^VIX3M_PREV_CLOSE_RET_5D,<=,-0.009867977320142579,97,68,24,44,0.35294117647058826,2.9361818090934473,29,0.7241379310344828,5.281202171860393,0.75,0.676923076923077,2.1124920012439796
