execution_timing,start,rsi_entry,rsi_exit,rsi_tolerance_equiv,rsi_center_equiv,cagr,annualized_vol,max_drawdown,final_multiple,trade_count,uvix_days,uvix_day_share,days,base_strategy,uvix_return,uvix_signal,rule
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,56.1,6.699999999999999,62.8,0.5973957006909274,0.7325268828763081,-0.7111345745480133,1925.1576620998821,91,761,0.18702383878102727,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,55.5,7.0,62.5,0.5961593025983065,0.7334750324554493,-0.7111345745480134,1901.2379849656988,91,775,0.19046448758908824,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,57.2,6.149999999999999,63.35,0.5955374795345127,0.7110542730753356,-0.6633672578814809,1889.313672658234,93,696,0.1710493978864586,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,57.3,6.100000000000001,63.4,0.5955374795345127,0.7110542730753356,-0.6633672578814809,1889.313672658234,93,696,0.1710493978864586,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,54.1,7.699999999999999,61.8,0.5884441044814146,0.7422496184844118,-0.7111345745480135,1758.1615504867543,91,828,0.20348980093389038,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,52.9,8.3,61.2,0.5855985790757097,0.7474682061855031,-0.820232251109481,1707.9903801109613,87,863,0.21209142295404276,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,54.9,7.300000000000001,62.2,0.5800882744776119,0.7380904127996804,-0.7111345745480131,1614.6302046527817,91,797,0.19587122143032687,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,56.2,6.649999999999999,62.85,0.5792574947907319,0.7320494752329819,-0.7111345745480134,1600.9769482755307,91,760,0.18677807815188008,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,53.6,7.949999999999999,61.55,0.5789865415560045,0.7439143842752138,-0.8202322511094808,1596.5475023743236,89,842,0.20693044974195135,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,53.7,7.899999999999999,61.6,0.5789865415560045,0.7439143842752138,-0.8202322511094808,1596.5475023743236,89,842,0.20693044974195135,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,53.4,8.05,61.45,0.5772581341437177,0.7438936233432513,-0.8202322511094808,1568.5615551882922,89,844,0.20742197100024576,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,53.5,8.0,61.5,0.5772581341437177,0.7438936233432513,-0.8202322511094808,1568.5615551882922,89,844,0.20742197100024576,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,54.2,7.649999999999999,61.85,0.5742458497290819,0.7416710966842293,-0.7111345745480135,1520.8842720069333,91,825,0.20275251904644875,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,54.3,7.600000000000001,61.9,0.5742458497290819,0.7416710966842293,-0.7111345745480135,1520.8842720069333,91,825,0.20275251904644875,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,54.4,7.550000000000001,61.95,0.5742458497290819,0.7416710966842293,-0.7111345745480135,1520.8842720069333,91,825,0.20275251904644875,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,54.5,7.5,62.0,0.5742415680464594,0.7414254566643234,-0.7111345745480135,1520.8174812619934,91,824,0.20250675841730154,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,53.8,7.850000000000001,61.65,0.5673127097733457,0.743676745762981,-0.8202322511094811,1416.2642522007748,89,841,0.20668468911280413,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,52.7,8.399999999999999,61.1,0.5582707496083901,0.7475757151235642,-0.8402554962862552,1289.9461189655526,85,871,0.21405750798722045,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,52.8,8.350000000000001,61.15,0.5582707496083901,0.7475757151235642,-0.8402554962862552,1289.9461189655526,85,871,0.21405750798722045,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,52.4,8.55,60.95,0.5538457528658389,0.7512607052444775,-0.8402554962862554,1232.0547933311095,85,879,0.21602359302039814,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,52.5,8.5,61.0,0.548681923566525,0.7500274745499139,-0.8402554962862554,1167.58080730518,85,878,0.21577783239125092,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,52.6,8.45,61.05,0.5476188679497795,0.7498505650045824,-0.840255496286255,1154.7068644667252,85,877,0.2155320717621037,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,53.9,7.800000000000001,61.7,0.5392052706879267,0.7431438830923982,-0.8202322511094812,1057.4127887866905,89,840,0.2064389284836569,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,54.0,7.75,61.75,0.5392052706879267,0.7431438830923982,-0.8202322511094812,1057.4127887866905,89,840,0.2064389284836569,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,47.9,10.8,58.7,0.5216861173944316,0.8013454400480179,-0.8148291786660172,878.9642427734433,73,1040,0.25559105431309903,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,52.3,8.600000000000001,60.9,0.5178006457968931,0.7519786343694107,-0.840255496286255,843.4175963451552,83,889,0.21848119931187024,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,48.0,10.75,58.75,0.5062592949406459,0.7964775649789188,-0.814829178666017,745.6174069835023,73,1033,0.25387072990906856,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,48.1,10.7,58.8,0.5062592949406459,0.7964775649789188,-0.814829178666017,745.6174069835023,73,1033,0.25387072990906856,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,48.2,10.649999999999999,58.85,0.5062592949406459,0.7964775649789188,-0.814829178666017,745.6174069835023,73,1033,0.25387072990906856,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,48.3,10.600000000000001,58.9,0.48511317481544114,0.7966533735179201,-0.82262017436038,593.4327055383168,73,1032,0.25362496927992134,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,48.4,10.55,58.95,0.48511317481544114,0.7966533735179201,-0.82262017436038,593.4327055383168,73,1032,0.25362496927992134,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,48.5,10.5,59.0,0.4769221633318126,0.7964985906702575,-0.8226201743603808,542.73486583805,73,1031,0.2533792086507741,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,48.6,10.45,59.05,0.47606197485461466,0.7964995487550214,-0.822620174360381,537.6533148270286,73,1030,0.25313344802162696,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,47.8,10.850000000000001,58.65,0.4721773958090698,0.8029140287541728,-0.8148291786660172,515.2560950296959,71,1064,0.2614893094126321,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,51.7,8.899999999999999,60.6,0.4676501767574772,0.7551302498955726,-0.8402554962862551,490.25862363379997,81,917,0.22536249692799212,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,48.7,10.399999999999999,59.1,0.4628985186800627,0.7953092506302812,-0.8226201743603805,465.2483513612659,73,1029,0.25288768739247974,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,47.2,11.149999999999999,58.35,0.46057782770555433,0.8046951971498697,-0.7748380729009959,453.4732376783838,69,1076,0.2644384369623986,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,47.3,11.100000000000001,58.4,0.46057782770555433,0.8046951971498697,-0.7748380729009959,453.4732376783838,69,1076,0.2644384369623986,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,47.1,11.2,58.3,0.45925539511438696,0.8046868981359727,-0.7748380729009966,446.88889905751324,69,1077,0.2646841975915458,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,51.8,8.850000000000001,60.65,0.45800242095735877,0.7556134534510798,-0.8402554962862552,440.73322475519336,81,916,0.22511673629884493,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,51.9,8.8,60.7,0.45800242095735877,0.7556134534510798,-0.8402554962862552,440.73322475519336,81,916,0.22511673629884493,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,52.0,8.75,60.75,0.45800242095735877,0.7556134534510798,-0.8402554962862552,440.73322475519336,81,916,0.22511673629884493,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,52.1,8.7,60.8,0.45800242095735877,0.7556134534510798,-0.8402554962862552,440.73322475519336,81,916,0.22511673629884493,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,52.2,8.649999999999999,60.85,0.45800242095735877,0.7556134534510798,-0.8402554962862552,440.73322475519336,81,916,0.22511673629884493,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,48.8,10.350000000000001,59.15,0.4562328492088741,0.7949404513696454,-0.8226201743603803,432.1749658424655,73,1026,0.2521504055050381,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,46.7,11.399999999999999,58.1,0.4481951139546587,0.8071558701878082,-0.7748380729009962,395.22712730680405,67,1088,0.26738756451216517,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,46.8,11.350000000000001,58.15,0.4481951139546587,0.8071558701878082,-0.7748380729009962,395.22712730680405,67,1088,0.26738756451216517,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,46.9,11.3,58.2,0.4418213128311448,0.8064542377376315,-0.7748380729009965,368.05717649716706,67,1086,0.26689604325387073,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,51.4,9.05,60.45,0.4378513132179114,0.756026820599755,-0.8424873985173402,352.0303212523588,79,937,0.23027770951093635,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,51.5,9.0,60.5,0.4378513132179114,0.756026820599755,-0.8424873985173402,352.0303212523588,79,937,0.23027770951093635,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,51.6,8.95,60.55,0.4378513132179114,0.756026820599755,-0.8424873985173402,352.0303212523588,79,937,0.23027770951093635,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,51.0,9.25,60.25,0.4321543461584674,0.7598847314568676,-0.8424873985173404,330.1721764580205,77,956,0.23494716146473335,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,47.4,11.05,58.45,0.4318981182820818,0.8059550325999908,-0.8174131656568033,329.2196526985855,69,1075,0.2641926763332514,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,47.5,11.0,58.5,0.4318981182820818,0.8059550325999908,-0.8174131656568033,329.2196526985855,69,1075,0.2641926763332514,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,47.6,10.95,58.55,0.4318981182820818,0.8059550325999908,-0.8174131656568033,329.2196526985855,69,1075,0.2641926763332514,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,47.7,10.899999999999999,58.6,0.4318981182820818,0.8059550325999908,-0.8174131656568033,329.2196526985855,69,1075,0.2641926763332514,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,50.9,9.3,60.2,0.42945689162018663,0.7591178538543452,-0.8424873985173403,320.27280072743315,77,959,0.23568444335217498,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,48.9,10.3,59.2,0.42744559535181903,0.78657361146819,-0.8580346774837098,313.07349887864973,73,1024,0.25165888424674365,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,49.0,10.25,59.25,0.42744559535181903,0.78657361146819,-0.8580346774837098,313.07349887864973,73,1024,0.25165888424674365,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,47.0,11.25,58.25,0.4271167052636933,0.8056661179840713,-0.7748380729009963,311.9108006343669,67,1085,0.2666502826247235,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,51.2,9.149999999999999,60.35,0.4227793564989373,0.7596648749230228,-0.8424873985173402,296.9513927178305,77,948,0.23298107643155566,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,51.1,9.2,60.3,0.4175153030440135,0.7599563907875514,-0.8424873985173404,279.69984161370155,77,955,0.23470140083558613,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,50.3,9.600000000000001,59.9,0.4102890995258217,0.7629921304134031,-0.8747647850106496,257.5446986261678,75,989,0.2430572622265913,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,50.1,9.7,59.8,0.4042899855919835,0.7651040349342427,-0.8830950139548648,240.41368397420004,75,995,0.24453182600147455,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,50.2,9.649999999999999,59.85,0.4042899855919835,0.7651040349342427,-0.8830950139548648,240.41368397420004,75,995,0.24453182600147455,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,49.7,9.899999999999999,59.6,0.4038819068674102,0.7736172707457889,-0.8779726715107905,239.28809986386344,75,1001,0.24600638977635783,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,49.8,9.850000000000001,59.65,0.4038819068674102,0.7736172707457889,-0.8779726715107905,239.28809986386344,75,1001,0.24600638977635783,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,49.9,9.8,59.7,0.4038819068674102,0.7736172707457889,-0.8779726715107905,239.28809986386344,75,1001,0.24600638977635783,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,51.3,9.100000000000001,60.4,0.4037554724144947,0.7567892261225891,-0.8424873985173404,238.9403660577378,77,946,0.23248955517326125,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
