series,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share,below_entry_drawdown_pct
strategy,0.9000998021561863,0.6449284687109854,-0.9167434908234254,3792294.790374441,1.3956583494526305,252,0.17266308002689978,0.07784129119031608,13.0
strategy,0.8880679183754248,0.644112244926256,-0.9167434908234254,3264349.134994306,1.3787471444159536,251,0.16980497646267653,0.08069939475453934,13.5
strategy,0.8965097429717293,0.642614733005617,-0.9167434908234255,3626763.5737512344,1.395096777160092,249,0.16711499663752521,0.08338937457969066,14.0
strategy,0.9230051773258448,0.6417862624625615,-0.9149747543682927,5031683.565097923,1.4381815743207624,249,0.16593813046402153,0.08456624075319435,14.5
strategy,0.9242246646253844,0.6417790061038916,-0.9149747543682927,5107527.811018721,1.44009800232663,249,0.1656018829858776,0.08490248823133827,15.0
strategy,0.9269361400724387,0.6411078267873398,-0.9157049623513378,5280106.910744043,1.445835008312744,249,0.1625756556825824,0.0879287155346335,15.5
strategy,0.933824443383908,0.6409837646864189,-0.9157049623513378,5744006.937899323,1.4568613041872474,249,0.16223940820443847,0.0882649630127774,16.0
strategy,0.9411264745160166,0.6408172453755229,-0.9157049623513376,6278296.781221289,1.468634749310641,249,0.16190316072629454,0.08860121049092132,16.5
strategy,0.9309327533505674,0.639843333139549,-0.9157049623513376,5544698.353071856,1.4549385843917704,247,0.16022192333557497,0.09028244788164089,17.0
strategy,0.9406849752095849,0.6389979823280367,-0.9157049623513379,6244684.369659412,1.472125110289744,246,0.15770006724949562,0.09280430396772024,17.5
strategy,0.9587819909813995,0.6380971547561137,-0.9047261953961365,7773923.868702261,1.5025642785507394,246,0.15685944855413583,0.09364492266308003,18.0
strategy,0.990588794889417,0.6371481332422708,-0.9018722634695644,11369134.723830074,1.5547229022685576,246,0.15601882985877605,0.09448554135843981,18.5
strategy,0.9865465052730624,0.6363669547713671,-0.9018722634695644,10836613.71242523,1.550279281279631,245,0.1546738399462004,0.09583053127101547,19.0
strategy,0.961438913490489,0.6334214909977633,-0.9018722634695645,8026621.3149567405,1.5178501632081252,243,0.14912575655682583,0.10137861466039005,19.5
strategy,0.9723943995984254,0.6321550063348926,-0.9018722634695645,9154162.787205152,1.538221464441407,242,0.1467720242098184,0.10373234700739745,20.0
strategy,0.978716199859414,0.6320338266102721,-0.9018722634695645,9872237.535046367,1.548518700507647,242,0.14660390047074648,0.1039004707464694,20.5
strategy,0.9864627046668031,0.631823178827062,-0.9018722634695645,10825830.890928263,1.5612955297051716,242,0.14643577673167452,0.10406859448554136,21.0
strategy,0.9847754025485627,0.6318649838893907,-0.9018722634695645,10610895.339493332,1.5585218799226097,242,0.14593140551445863,0.10457296570275723,21.5
strategy,0.9847754025485627,0.6318649838893907,-0.9018722634695645,10610895.339493332,1.5585218799226097,242,0.14593140551445863,0.10457296570275723,22.0
strategy,1.0029426775799104,0.6316113189294564,-0.8904288126668557,13156417.928403093,1.5879111844921312,242,0.14542703429724277,0.1050773369199731,22.5
strategy,0.9876011087875327,0.6305449808310557,-0.8904288126668557,10973194.241892194,1.5662659109360897,241,0.14391392064559516,0.10659045057162071,23.0
strategy,0.9895115223683941,0.6281207147670381,-0.8904288126668558,11224818.455672491,1.5753524746200915,240,0.1383658372562206,0.1121385339609953,23.5
strategy,1.0087724813285468,0.6267213772223091,-0.8904288126668558,14090463.665597511,1.6096027963806274,240,0.13819771351714863,0.11230665770006724,24.0
strategy,1.0227999670567303,0.6217989327181238,-0.8904288126668556,16605291.9002637,1.6449046681146198,239,0.13365837256220578,0.1168459986550101,24.5
