uvix_entry_rsi,uvix_exit_rsi_gap,uvix_exit_rsi,bb_window,uvix_bb_min_z,calmar_like,cagr,annualized_vol,max_drawdown,final_multiple,uvix_entries,uvix_exits,uvix_day_share,low_rsi_entries,low_rsi_exits,low_rsi_day_share,episode_count,episode_win_rate,episode_avg_return_pct,episode_median_return_pct
69.5,1.5,68.0,30,1.5,1.768067766374868,1.1612733278146714,0.6391941013923168,-0.6568036304375772,253804.30590247887,121,120,0.08060948636028509,11,11,0.005898255099533055,96,0.6979166666666666,4.131823475007438,3.2087335467704703
70.0,1.0,69.0,29,1.5,1.7671534842290386,1.1606728239820465,0.633867579772453,-0.6568036304375773,252668.0436075175,116,115,0.07225362496927992,11,11,0.005898255099533055,90,0.6888888888888889,4.705203347149061,3.2087335467704703
69.5,1.5,68.0,29,1.5,1.7661745136039386,1.1600298325213885,0.6387962097052469,-0.656803630437577,251456.67828468583,120,119,0.08060948636028509,11,11,0.005898255099533055,95,0.6842105263157895,4.177300765746844,3.0941502907246177
70.0,1.0,69.0,27,1.35,1.7656633894711715,1.1596941243353829,0.6347027160130503,-0.656803630437577,250826.38686620802,118,117,0.07520275251904644,11,11,0.005898255099533055,92,0.6847826086956522,4.5443910269371095,3.3686812272956668
69.5,1.0,68.5,25,1.5,1.7654896429869078,1.1595800070137439,0.6369827333197826,-0.6568036304375776,250612.4695659223,112,111,0.07790611943966577,11,11,0.005898255099533055,88,0.6931818181818182,4.4394000786484655,3.422646941014129
70.0,1.0,69.0,30,1.45,1.7643010041337701,1.158799304699723,0.6346925347461009,-0.6568036304375771,249153.59697468215,119,118,0.07421971000245761,11,11,0.005898255099533055,91,0.6813186813186813,4.58683599774475,3.323316802816323
69.5,2.0,67.5,24,1.55,1.7642270222364178,1.1587507131209556,0.6368249879988878,-0.6568036304375773,249063.05936604083,105,104,0.0764315556647825,11,11,0.005898255099533055,85,0.6588235294117647,4.366107907796459,3.8838792916128018
69.5,1.0,68.5,25,1.45,1.7615506101499676,1.1569928359460286,0.6382838497303458,-0.6568036304375776,245808.3949816293,114,113,0.08011796510199067,11,11,0.005898255099533055,91,0.6813186813186813,4.2398513048027375,3.323316802816323
69.5,1.0,68.5,28,1.5,1.7592629857686626,1.155490315947309,0.6380791263827938,-0.6568036304375771,243058.18544187138,115,114,0.07987220447284345,11,11,0.005898255099533055,93,0.6989247311827957,4.1656949453443755,3.4140456517750106
69.5,1.5,68.0,26,1.5,1.75924241683202,1.1554768061950487,0.6386867705011233,-0.6568036304375775,243033.58867103717,114,113,0.07987220447284345,11,11,0.005898255099533055,91,0.6813186813186813,4.147274833989511,3.323316802816323
