series,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share,below_entry_drawdown_pct
strategy,0.927870399423574,0.6417235479198479,-0.8985394242269442,5340853.419580548,1.4459036175799898,231,0.060020174848688636,0.19048419636852723,50.0
strategy,0.9262693640518862,0.6397307981551029,-0.8985394242269442,5237157.660407335,1.44790491050786,231,0.059011432414256895,0.19149293880295898,50.5
strategy,0.9384702579220818,0.6384730824797324,-0.8985394242269442,6078656.587211048,1.469866598411958,231,0.058338937457969066,0.1921654337592468,51.0
strategy,0.9384702579220818,0.6384730824797324,-0.8985394242269442,6078656.587211048,1.469866598411958,231,0.058338937457969066,0.1921654337592468,51.5
strategy,0.9533850594425948,0.63766548755618,-0.8985394242269442,7283879.48322088,1.4951178604575162,231,0.05817081371889711,0.19233355749831876,52.0
strategy,0.9533850594425948,0.63766548755618,-0.8985394242269442,7283879.48322088,1.4951178604575162,231,0.05817081371889711,0.19233355749831876,52.5
strategy,0.9533850594425948,0.63766548755618,-0.8985394242269442,7283879.48322088,1.4951178604575162,231,0.05817081371889711,0.19233355749831876,53.0
strategy,0.9494003261889241,0.6307197163804116,-0.8985394242269442,6941196.379936146,1.5052650195198654,230,0.05144586415601883,0.19905850706119704,53.5
strategy,0.9120401502840305,0.6214839585792552,-0.8915083653531991,4396488.787989326,1.4675200183267834,229,0.045225285810356425,0.20527908540685944,54.0
strategy,0.9334179338903772,0.6145673308007811,-0.8915083653531992,5715579.693653212,1.518821270037465,229,0.04421654337592468,0.20628782784129118,54.5
strategy,0.9334179338903772,0.6145673308007811,-0.8915083653531992,5715579.693653212,1.518821270037465,229,0.04421654337592468,0.20628782784129118,55.0
strategy,0.949340113637944,0.6125653034580795,-0.8915083653531992,6936138.527528159,1.549777808633119,229,0.04404841963685272,0.20645595158036315,55.5
strategy,0.9464672807785526,0.6124276837978246,-0.8915083653531992,6698879.773467654,1.5454351686214785,229,0.043880295897780766,0.2066240753194351,56.0
strategy,0.9464672807785526,0.6124276837978246,-0.8915083653531992,6698879.773467654,1.5454351686214785,229,0.043880295897780766,0.2066240753194351,56.5
strategy,0.9464672807785526,0.6124276837978246,-0.8915083653531992,6698879.773467654,1.5454351686214785,229,0.043880295897780766,0.2066240753194351,57.0
strategy,0.9464672807785526,0.6124276837978246,-0.8915083653531992,6698879.773467654,1.5454351686214785,229,0.043880295897780766,0.2066240753194351,57.5
strategy,0.9464672807785526,0.6124276837978246,-0.8915083653531992,6698879.773467654,1.5454351686214785,229,0.043880295897780766,0.2066240753194351,58.0
strategy,0.9464672807785526,0.6124276837978246,-0.8915083653531992,6698879.773467654,1.5454351686214785,229,0.043880295897780766,0.2066240753194351,58.5
strategy,0.9464672807785526,0.6124276837978246,-0.8915083653531992,6698879.773467654,1.5454351686214785,229,0.043880295897780766,0.2066240753194351,59.0
strategy,0.9694597891880532,0.6097197481304548,-0.8915083653531992,8838089.189653004,1.590008839570387,229,0.04303967720242098,0.2074646940147949,59.5
strategy,0.9694597891880532,0.6097197481304548,-0.8915083653531992,8838089.189653004,1.590008839570387,229,0.04303967720242098,0.2074646940147949,60.0
