condition,total_episodes,baseline_win_rate,baseline_avg_return_pct,skipped_n,skipped_loss_n,skipped_win_n,skipped_loss_rate,skipped_avg_return_pct,loss_recall,win_cost_rate,kept_n,kept_win_rate,kept_avg_return_pct,kept_median_return_pct,win_rate_improvement,avg_return_improvement_pct
GSPC_SMA20_RATIO >= 1.956%,97,0.6701030927835051,3.6372703711577916,58,18,40,0.3103448275862069,4.0949545990821585,0.5625,0.6153846153846154,39,0.6410256410256411,2.9566117757830925,2.500685484671905,-0.029077451757864026,-0.6806585953746991
GSPC_SMA20_RATIO <= 2.071%,97,0.6701030927835051,3.6372703711577916,44,16,28,0.36363636363636365,2.770988291703554,0.5,0.4307692307692308,53,0.6981132075471698,4.356447946553763,3.323316802816323,0.028010114763664662,0.719177575395971
GSPC_SMA20_RATIO >= 2.071%,97,0.6701030927835051,3.6372703711577916,53,16,37,0.3018867924528302,4.356447946553763,0.5,0.5692307692307692,44,0.6363636363636364,2.770988291703554,2.7306823106615252,-0.03373945641986875,-0.8662820794542374
GSPC_SMA20_RATIO <= 2.109%,97,0.6701030927835051,3.6372703711577916,49,18,31,0.3673469387755102,2.2983934100795014,0.5625,0.47692307692307695,48,0.7083333333333334,5.004040602258548,3.368681227295678,0.038230240549828265,1.3667702311007561
GSPC_SMA20_RATIO >= 2.109%,97,0.6701030927835051,3.6372703711577916,49,15,34,0.30612244897959184,4.5048090384472825,0.46875,0.5230769230769231,48,0.6458333333333334,2.7516579816331035,2.7306823106615252,-0.024269759450171735,-0.8856123895246881
GSPC_SMA20_RATIO <= 2.164%,97,0.6701030927835051,3.6372703711577916,53,19,34,0.3584905660377358,2.8140911135599778,0.59375,0.5230769230769231,44,0.7045454545454546,4.62882720417334,3.368681227295678,0.03444236176194948,0.9915568330155482
GSPC_SMA20_RATIO >= 2.164%,97,0.6701030927835051,3.6372703711577916,44,13,31,0.29545454545454547,4.62882720417334,0.40625,0.47692307692307695,53,0.6415094339622641,2.8140911135599778,2.500685484671905,-0.028593658821240986,-0.8231792575978139
GSPC_SMA20_RATIO <= 2.241%,97,0.6701030927835051,3.6372703711577916,58,21,37,0.3620689655172414,2.5998422011302944,0.65625,0.5692307692307692,39,0.717948717948718,5.18011226504484,3.846813831535645,0.047845625165212846,1.542841893887048
GSPC_SMA20_RATIO >= 2.241%,97,0.6701030927835051,3.6372703711577916,39,11,28,0.28205128205128205,5.18011226504484,0.34375,0.4307692307692308,58,0.6379310344827587,2.5998422011302944,2.1963204121990043,-0.03217205830074643,-1.0374281700274972
GSPC_SMA20_RATIO <= 2.423%,97,0.6701030927835051,3.6372703711577916,63,24,39,0.38095238095238093,2.1659739278764985,0.75,0.6,34,0.7647058823529411,6.363496133708425,4.055387808983591,0.09460278956943602,2.7262257625506336
GSPC_SMA20_RATIO >= 2.423%,97,0.6701030927835051,3.6372703711577916,34,8,26,0.23529411764705882,6.363496133708425,0.25,0.4,63,0.6190476190476191,2.1659739278764985,2.115097492596818,-0.05105547373588604,-1.4712964432812932
GSPC_SMA20_RATIO <= 2.534%,97,0.6701030927835051,3.6372703711577916,68,25,43,0.36764705882352944,2.167597344779428,0.78125,0.6615384615384615,29,0.7586206896551724,7.083400226113957,3.440716688657597,0.08851759687166727,3.4461298549561654
