Date,signal_date,gspc_prev_close_rsi14,GSPC_CLOSE_BB20_Z,GSPC_SIGNAL_CLOSE,base_target_regime_at_open,selected_leg,action,strategy_return,strategy_equity
2012-02-22,2012-02-21,70.82357716727424,1.6219174924861328,1362.2099609375,TQQQ,UVIX,,-0.04948214157606434,7.688356265581295
2012-02-23,2012-02-22,67.0173201269391,1.1801513164069692,1357.6600341796875,TQQQ,TQQQ,exit_uvix_gspc_profit,0.034645210731369946,7.954720988580208
2012-02-24,2012-02-23,69.28350190575355,1.4298040724179437,1363.4599609375,TQQQ,TQQQ,,0.009754763337008976,8.032317409235747
2012-02-27,2012-02-24,70.15172365749189,1.4181122281302914,1365.739990234375,TQQQ,TQQQ,,0.004829553257444497,8.07110991394435
2012-02-28,2012-02-27,70.87116005041514,1.3996117064934352,1367.5899658203125,TQQQ,TQQQ,,0.02991574235072636,8.312563158614301
2012-02-29,2012-02-28,72.63366167366148,1.5752110141714928,1372.1800537109375,TQQQ,TQQQ,,-0.013141985956790392,8.20331957031886
2012-03-01,2012-02-29,66.49760478474724,1.058854239179753,1365.6800537109375,TQQQ,TQQQ,,0.024319749833334514,8.40282225007191
2012-03-02,2012-03-01,70.02586699046267,1.709274424067524,1374.0899658203125,TQQQ,UVIX,enter_uvix_prev_close,0.02115097492596818,8.580550132790549
2012-03-05,2012-03-02,66.0530189988972,1.25332372389794,1369.6300048828125,TQQQ,TQQQ,exit_uvix_gspc_profit,-0.020570195390516854,8.404046540000921
2012-03-06,2012-03-05,61.58176746160532,0.7174143731209928,1364.3299560546875,TQQQ,TQQQ,,-0.028676461887018112,8.163048219699858
2012-03-07,2012-03-06,47.79600811352849,-1.534698985122476,1343.3599853515625,TQQQ,TQQQ,,0.022695762455691604,8.348314823008522
2012-03-08,2012-03-07,52.823713328143256,-0.5644460906456613,1352.6300048828125,TQQQ,TQQQ,,0.03171632218847509,8.613092665665883
2012-03-09,2012-03-08,58.92653282327225,0.7934330948410991,1365.9100341796875,TQQQ,TQQQ,,0.012086039983620012,8.717190848005746
2012-03-12,2012-03-09,60.957968542802696,1.2423512049956245,1370.8699951171875,TQQQ,TQQQ,,0.0015997963176783703,8.731136577824886
2012-03-13,2012-03-12,61.04997551200282,1.1439366977034453,1371.0899658203125,TQQQ,TQQQ,,0.056332773778315914,9.222985719491074
2012-03-14,2012-03-13,69.73156107157598,3.8368966379256086,1395.949951171875,TQQQ,UVIX,enter_uvix_prev_close,0.10250797743132045,10.168415331474057
2012-03-15,2012-03-14,68.62505452964805,2.6780942265033576,1394.280029296875,TQQQ,TQQQ,exit_uvix_gspc_profit,0.04261686593387859,10.601761324415483
2012-03-16,2012-03-15,71.08673033460039,2.8722479154528395,1402.5999755859375,TQQQ,UVIX,enter_uvix_prev_close,0.009636959159438296,10.703930065316987
2012-03-19,2012-03-16,71.54052304364274,2.5222977194976663,1404.1700439453125,TQQQ,UVIX,,-0.1225191423497266,9.392493733942898
2012-03-20,2012-03-19,73.1532082482309,2.455262046513388,1409.75,TQQQ,UVIX,,-0.07625957257217608,8.67622617640557
2012-03-21,2012-03-20,69.91869974245941,1.8113728698981504,1405.52001953125,TQQQ,UVIX,,-0.12287252410079508,7.610156366441228
2012-03-22,2012-03-21,67.9082180149311,1.4489893556587388,1402.8900146484375,TQQQ,TQQQ,exit_uvix_gspc_profit,0.12878149981008113,8.590203717100767
2012-03-23,2012-03-22,60.684463799460616,0.7702650147032962,1392.780029296875,TQQQ,TQQQ,,-0.0013696696807286024,8.578437975518172
2012-03-26,2012-03-23,62.52320543619075,0.9229968924499243,1397.1099853515625,TQQQ,TQQQ,,0.05222575550264863,9.02645337982222
2012-03-27,2012-03-26,69.42324229041374,1.8516558305770654,1416.510009765625,TQQQ,UVIX,enter_uvix_prev_close,0.18025314619271326,10.653500000497026
2012-03-28,2012-03-27,66.70311439809399,1.4251125013200696,1412.52001953125,TQQQ,TQQQ,exit_uvix_gspc_profit,-0.00562289336862809,10.593596505991552
2012-03-29,2012-03-28,62.117815376611496,0.9469558184826319,1405.5400390625,TQQQ,TQQQ,,-0.010267957800507044,10.484821904112433
2012-03-30,2012-03-29,60.66372494578493,0.7484113228953264,1403.280029296875,TQQQ,TQQQ,,-0.0069718540641365845,10.411723255908498
2012-04-02,2012-03-30,62.816329820138236,0.9250388258576133,1408.469970703125,TQQQ,TQQQ,,0.030507543077699317,10.72935935165121
2012-04-03,2012-04-02,66.8010305933602,1.3413872497874135,1419.0400390625,TQQQ,TQQQ,,8.252046132350976e-05,10.730244743334614
2012-04-04,2012-04-03,62.91316759314207,0.9439806775782993,1413.3800048828125,TQQQ,TQQQ,,-0.04079515883537088,10.292502704687875
2012-04-05,2012-04-04,54.25029189345501,0.09844741325389099,1398.9599609375,TQQQ,TQQQ,,0.01826358109269899,10.480480662481765
2012-04-09,2012-04-05,53.76375774460604,-0.10019326362624073,1398.0799560546875,TQQQ,TQQQ,,-0.023000919406417242,10.239419971423509
2012-04-10,2012-04-09,45.78422675642234,-1.5425941926450764,1382.199951171875,TQQQ,TQQQ,,-0.048275695207130376,9.745104853785264
2012-04-11,2012-04-10,36.99320297593022,-3.8948549028291226,1358.5899658203125,TQQQ,TQQQ,,0.014467615870987993,9.88609328743233
2012-04-12,2012-04-11,42.122985571817644,-2.4957218811973125,1368.7099609375,TQQQ,TQQQ,,0.03353715918294853,10.217644771710427
2012-04-13,2012-04-12,50.2519198766026,-0.8238596342972255,1387.5699462890625,TQQQ,TQQQ,,-0.04522550550687787,9.755546621820116
2012-04-16,2012-04-13,44.1261294351075,-1.949170068322904,1370.260009765625,TQQQ,TQQQ,,-0.03148887536868317,9.448355430092244
2012-04-17,2012-04-16,43.896400006794984,-1.7402469432908376,1369.5699462890625,TQQQ,TQQQ,,0.058947545671301116,10.005312793326292
2012-04-18,2012-04-17,52.14347537700035,-0.3048909592324933,1390.780029296875,TQQQ,TQQQ,,-0.007306087779620052,9.932213099795694
2012-04-19,2012-04-18,50.037155182614754,-0.5858723703918931,1385.1400146484375,TQQQ,TQQQ,,-0.032332021966965385,9.611084567672519
2012-04-20,2012-04-19,47.0538718329686,-1.0126568175228337,1376.9200439453125,TQQQ,TQQQ,,-0.010775438269821747,9.507520919207527
2012-04-23,2012-04-20,47.71144618044384,-0.8278378521890568,1378.530029296875,TQQQ,TQQQ,,-0.025170465109145446,9.268212195636144
2012-04-24,2012-04-23,43.52101106594839,-1.436982503294197,1366.93994140625,TQQQ,TQQQ,,-0.01765296152376894,9.104600802352453
2012-04-25,2012-04-24,45.74801331084026,-1.0173349877708875,1371.969970703125,TQQQ,TQQQ,,0.07942993960605826,9.827778694220578
2012-04-26,2012-04-25,53.15168349814961,0.13400087872616934,1390.68994140625,TQQQ,TQQQ,,0.01788742254803788,10.003572324432705
2012-04-27,2012-04-26,56.33624443275684,0.7592579721823299,1399.97998046875,TQQQ,TQQQ,,0.017137235293718245,10.175005897134236
2012-04-30,2012-04-27,57.469023967906196,0.9925623027065844,1403.3599853515625,TQQQ,TQQQ,,-0.02078303397283998,9.963538403900248
2012-05-01,2012-04-30,54.991707557461865,0.6624601475210515,1397.9100341796875,TQQQ,TQQQ,,0.005678430493729847,10.020115664198403
2012-05-02,2012-05-01,57.832804824287734,1.21205531137605,1405.8199462890625,TQQQ,TQQQ,,0.0066000871512787995,10.086249300848007
2012-05-03,2012-05-02,56.13937431491572,1.112391546472795,1402.31005859375,TQQQ,TQQQ,,-0.03106127052656893,9.77295758271595
2012-05-04,2012-05-03,51.199051530170856,0.45350699310664866,1391.5699462890625,TQQQ,TQQQ,,-0.07337544749866032,9.055862446698741
2012-05-07,2012-05-04,42.727326626569635,-1.1457982439129542,1369.0999755859375,TQQQ,TQQQ,,0.0014409243524526882,9.068911259430651
2012-05-08,2012-05-07,42.94450329288692,-1.0013540101641485,1369.5799560546875,TQQQ,TQQQ,,-0.011034303740390383,8.968842137999447
2012-05-09,2012-05-08,40.905110298561674,-1.3485710694715398,1363.719970703125,TQQQ,TQQQ,,-0.005531272822124067,8.91923302523561
2012-05-10,2012-05-09,37.883242067474235,-2.0727165752411763,1354.5799560546875,TQQQ,TQQQ,,-0.010245316604168275,8.827852659025718
2012-05-11,2012-05-10,39.67384833462224,-1.6475139947900121,1357.989990234375,TQQQ,TQQQ,,-0.0009841249316463463,8.81916494913107
2012-05-14,2012-05-11,38.079215189805225,-1.757003418071788,1353.3900146484375,TQQQ,TQQQ,,-0.02763100267816243,8.575482578802474
2012-05-15,2012-05-14,33.3581829608316,-2.5094390083251947,1338.3499755859375,TQQQ,TQQQ,,-0.00872716364042836,8.500642939041622
2012-05-16,2012-05-15,31.226461304523184,-2.538274127531026,1330.6600341796875,TQQQ,TQQQ,,-0.02170419751146213,8.316143305718247
2012-05-17,2012-05-16,29.670457900453528,-2.382131075370946,1324.800048828125,TQQQ,TQQQ,,-0.06153186236769448,7.8044355204007685
2012-05-18,2012-05-17,25.08915956010931,-2.839324748362671,1304.8599853515625,TQQQ,TQQQ,,-0.04014284440898308,7.49114327960538
2012-05-21,2012-05-18,23.222324868662113,-2.6345797575756964,1295.219970703125,wait_mix,low_rsi_tqqq_priority,enter_low_rsi_tqqq_priority,0.08410916177596373,8.121217061596631
2012-05-22,2012-05-21,34.52628522829826,-1.51677432016202,1315.989990234375,TQQQ,TQQQ,exit_low_rsi_tqqq_priority,-0.003643485817030112,8.091627522415681
2012-05-23,2012-05-22,34.84461968191138,-1.3462643138421806,1316.6300048828125,TQQQ,TQQQ,,0.005591824941838741,8.136874487015595
2012-05-24,2012-05-23,36.01199646517674,-1.1532533223121826,1318.8599853515625,TQQQ,TQQQ,,-0.017968025511656882,7.990670918647749
2012-05-25,2012-05-24,37.00407161707224,-0.9910927908498669,1320.6800537109375,TQQQ,TQQQ,,-0.00566240837562082,7.945424476711168
2012-05-29,2012-05-25,36.05799371362404,-0.9805162911713357,1317.8199462890625,TQQQ,TQQQ,,0.03723907205211585,8.24130471128406
2012-05-30,2012-05-29,43.937642206729706,-0.4533968986987836,1332.4200439453125,TQQQ,TQQQ,,-0.024286869344642747,8.041149220531716
2012-05-31,2012-05-30,37.437894340422346,-0.9876985759467071,1313.3199462890625,TQQQ,TQQQ,,-0.014285844282886817,7.926274614911743
2012-06-01,2012-05-31,36.52694959928352,-1.024905333628424,1310.3299560546875,wait_mix,wait_mix,,-0.029683489001128827,7.690995129560084
2012-06-04,2012-06-01,28.47029958625447,-2.250975383868972,1278.0400390625,wait_mix,low_rsi_tqqq_priority,enter_low_rsi_tqqq_priority,-0.0002712907035655743,7.688908634080266
2012-06-05,2012-06-04,28.5438985398455,-2.0703177329348708,1278.1800537109375,wait_mix,low_rsi_tqqq_priority,,0.013766146741463148,7.794755278618718
2012-06-06,2012-06-05,32.45668978559293,-1.5510613462178209,1285.5,wait_mix,low_rsi_tqqq_priority,,0.0683555260307187,8.327569875969422
2012-06-07,2012-06-06,45.47250607545246,-0.22194843394569383,1315.1300048828125,TQQQ,TQQQ,exit_low_rsi_tqqq_priority,-0.011202582030455988,8.23427959131952
2012-06-08,2012-06-07,45.4279569985257,-0.1404029851381413,1314.989990234375,TQQQ,TQQQ,,0.029412792238167507,8.476472746169984
2012-06-11,2012-06-08,49.489135156815124,0.45678263450626005,1325.6600341796875,TQQQ,TQQQ,,-0.04783132436703619,8.071031828759585
2012-06-12,2012-06-11,43.96456470908589,-0.3011809506909726,1308.9300537109375,wait_mix,wait_mix,,0.00704857273077919,8.12792108361703
2012-06-13,2012-06-12,49.498706092572924,0.7241476553873978,1324.1800537109375,TQQQ,TQQQ,,-0.005382706354146727,8.084170871154242
2012-06-14,2012-06-13,46.48369958186718,0.21065822207761753,1314.8800048828125,wait_mix,wait_mix,,-0.004302162422908706,8.049391455011989
2012-06-15,2012-06-14,51.36199725059813,1.2248118221999336,1329.0999755859375,TQQQ,TQQQ,,0.040143879095221324,8.372525252372098
2012-06-18,2012-06-15,55.575800294912355,2.0988627574882446,1342.8399658203125,TQQQ,TQQQ,,0.02578169329456559,8.588383130529762
2012-06-19,2012-06-18,56.15342843119182,1.9214696377871663,1344.780029296875,TQQQ,TQQQ,,0.03289794893037845,8.870923320152453
2012-06-20,2012-06-19,59.967449239246655,2.443205300214209,1357.97998046875,TQQQ,TQQQ,,0.0035606274374686553,8.902509373121868
2012-06-21,2012-06-20,59.00845301891114,1.933884916547353,1355.68994140625,TQQQ,TQQQ,,-0.07490744362561486,8.235645154128234
2012-06-22,2012-06-21,48.092969926513334,0.2822126544250366,1325.510009765625,TQQQ,TQQQ,,0.031111770893854862,8.491870659326556
2012-06-25,2012-06-22,51.15889546815378,0.7093907765389988,1335.02001953125,TQQQ,TQQQ,,-0.05931027780618614,7.988215451427697
2012-06-26,2012-06-25,44.77924983514976,-0.3129415376333102,1313.719970703125,wait_mix,wait_mix,,0.012284829516652218,8.086349316390773
2012-06-27,2012-06-26,46.879218573334306,-0.014708386082163953,1319.989990234375,wait_mix,wait_mix,,0.002487312874859704,8.106462597156044
2012-06-28,2012-06-27,50.698409744063696,0.5635736513168319,1331.8499755859375,TQQQ,TQQQ,,-0.00731061336143779,8.04719938337928
2012-06-29,2012-06-28,49.78513040730569,0.3885472507895045,1329.0400390625,TQQQ,TQQQ,,0.09769476709249014,8.833368652885348
2012-07-02,2012-06-29,59.130334947414966,1.878067434015867,1362.1600341796875,TQQQ,TQQQ,,0.008000482391653518,8.904039863251741
2012-07-03,2012-07-02,59.94237551189088,1.9002246874686095,1365.510009765625,TQQQ,TQQQ,,0.02380957771708081,9.116041292371818
2012-07-05,2012-07-03,62.00750623003592,2.23883113373703,1374.02001953125,TQQQ,TQQQ,,0.0034881761200131756,9.147839649916923
2012-07-06,2012-07-05,59.50729148487178,1.7369413067280766,1367.5799560546875,TQQQ,TQQQ,,-0.03939731359677734,8.787439342496112
2012-07-09,2012-07-06,54.74558012068106,0.8860621027820897,1354.6800537109375,TQQQ,TQQQ,,-0.0034181776074652115,8.757402314108633
2012-07-10,2012-07-09,53.94552902635439,0.6849667138523262,1352.4599609375,TQQQ,TQQQ,,-0.030662961854354354,8.488874421007885
2012-07-11,2012-07-10,50.0465268999197,0.050282691063846155,1341.469970703125,TQQQ,TQQQ,,-0.013735624353947373,8.37227443077309
2012-07-12,2012-07-11,50.03943191188362,-0.03746260088072267,1341.449951171875,TQQQ,TQQQ,,-0.02890952267617064,8.130235973265531
2012-07-13,2012-07-12,47.61040305321037,-0.47031458160375866,1334.760009765625,TQQQ,TQQQ,,0.043458639630074014,8.483564968535141
2012-07-16,2012-07-13,55.30157610311288,0.7806224441370108,1356.780029296875,TQQQ,TQQQ,,-0.007496836347818281,8.419965070319948
2012-07-17,2012-07-16,54.082301992670445,0.5092726325555971,1353.6400146484375,TQQQ,TQQQ,,0.01531875802164051,8.548948477782846
2012-07-18,2012-07-17,57.3193565035243,1.0875063807447662,1363.6700439453125,TQQQ,TQQQ,,0.040708984640680734,8.896967490058879
2012-07-19,2012-07-18,60.07257909138726,1.5450155284153024,1372.780029296875,TQQQ,TQQQ,,0.03256689479483632,9.186714094300706
2012-07-20,2012-07-19,61.176847692116674,1.6464047853949482,1376.510009765625,TQQQ,TQQQ,,-0.03846265789794956,8.833368652885346
2012-07-23,2012-07-20,55.08481160493321,0.7542304596464604,1362.6600341796875,TQQQ,TQQQ,,-0.036998574986707444,8.506546600396337
2012-07-24,2012-07-23,50.35172339543021,0.001801605425299179,1350.52001953125,TQQQ,TQQQ,,-0.022846728061183152,8.3121998434773
2012-07-25,2012-07-24,46.064656014090865,-0.7319653040370816,1338.31005859375,TQQQ,TQQQ,,-0.02231567668596346,8.126707479221144
2012-07-26,2012-07-25,45.91980845689148,-0.9243749218000329,1337.8900146484375,TQQQ,TQQQ,,0.03913056733173148,8.444710153422093
2012-07-27,2012-07-26,54.10742081796243,0.461501142448474,1360.02001953125,TQQQ,TQQQ,,0.07573151093434993,9.084240812743394
