series,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share,signal_window,below_entry_drawdown_pct
strategy,11.803775924714172,0.465683861265986,-0.2792726274720462,6.37693356666214e+26,25.34718702216776,1346,0.0,0.4104245205703983,7,58.4
strategy,11.803775924714172,0.465683861265986,-0.2792726274720462,6.37693356666214e+26,25.34718702216776,1346,0.0,0.4104245205703983,7,58.5
strategy,11.803775924714172,0.465683861265986,-0.2792726274720462,6.37693356666214e+26,25.34718702216776,1346,0.0,0.4104245205703983,7,58.6
strategy,11.803775924714172,0.465683861265986,-0.2792726274720462,6.37693356666214e+26,25.34718702216776,1346,0.0,0.4104245205703983,7,58.7
strategy,11.803775924714172,0.465683861265986,-0.2792726274720462,6.37693356666214e+26,25.34718702216776,1346,0.0,0.4104245205703983,7,58.8
strategy,11.803775924714172,0.465683861265986,-0.2792726274720462,6.37693356666214e+26,25.34718702216776,1346,0.0,0.4104245205703983,7,58.9
strategy,11.803775924714172,0.465683861265986,-0.2792726274720462,6.37693356666214e+26,25.34718702216776,1346,0.0,0.4104245205703983,7,59.0
strategy,11.803775924714172,0.465683861265986,-0.2792726274720462,6.37693356666214e+26,25.34718702216776,1346,0.0,0.4104245205703983,7,59.1
strategy,11.803775924714172,0.465683861265986,-0.2792726274720462,6.37693356666214e+26,25.34718702216776,1346,0.0,0.4104245205703983,7,59.2
strategy,11.803775924714172,0.465683861265986,-0.2792726274720462,6.37693356666214e+26,25.34718702216776,1346,0.0,0.4104245205703983,7,59.3
strategy,11.803775924714172,0.465683861265986,-0.2792726274720462,6.37693356666214e+26,25.34718702216776,1346,0.0,0.4104245205703983,7,59.4
strategy,11.803775924714172,0.465683861265986,-0.2792726274720462,6.37693356666214e+26,25.34718702216776,1346,0.0,0.4104245205703983,7,59.5
strategy,11.803775924714172,0.465683861265986,-0.2792726274720462,6.37693356666214e+26,25.34718702216776,1346,0.0,0.4104245205703983,7,59.6
strategy,11.803775924714172,0.465683861265986,-0.2792726274720462,6.37693356666214e+26,25.34718702216776,1346,0.0,0.4104245205703983,7,59.7
strategy,11.803775924714172,0.465683861265986,-0.2792726274720462,6.37693356666214e+26,25.34718702216776,1346,0.0,0.4104245205703983,7,59.8
strategy,11.803775924714172,0.465683861265986,-0.2792726274720462,6.37693356666214e+26,25.34718702216776,1346,0.0,0.4104245205703983,7,59.9
strategy,11.803775924714172,0.465683861265986,-0.2792726274720462,6.37693356666214e+26,25.34718702216776,1346,0.0,0.4104245205703983,7,60.0
strategy,9.515327690649794,0.462848384173014,-0.2985755383571034,5.377060745896595e+24,20.558195763502848,1264,0.0,0.40442622950819673,8,58.0
strategy,9.515327690649794,0.462848384173014,-0.2985755383571034,5.377060745896595e+24,20.558195763502848,1264,0.0,0.40442622950819673,8,58.1
strategy,9.515327690649794,0.462848384173014,-0.2985755383571034,5.377060745896595e+24,20.558195763502848,1264,0.0,0.40442622950819673,8,58.2
strategy,9.515327690649794,0.462848384173014,-0.2985755383571034,5.377060745896595e+24,20.558195763502848,1264,0.0,0.40442622950819673,8,58.3
strategy,9.515327690649794,0.462848384173014,-0.2985755383571034,5.377060745896595e+24,20.558195763502848,1264,0.0,0.40442622950819673,8,58.4
strategy,9.515327690649794,0.462848384173014,-0.2985755383571034,5.377060745896595e+24,20.558195763502848,1264,0.0,0.40442622950819673,8,58.5
strategy,9.515327690649794,0.462848384173014,-0.2985755383571034,5.377060745896595e+24,20.558195763502848,1264,0.0,0.40442622950819673,8,58.6
strategy,9.515327690649794,0.462848384173014,-0.2985755383571034,5.377060745896595e+24,20.558195763502848,1264,0.0,0.40442622950819673,8,58.7
strategy,9.515327690649794,0.462848384173014,-0.2985755383571034,5.377060745896595e+24,20.558195763502848,1264,0.0,0.40442622950819673,8,58.8
strategy,9.515327690649794,0.462848384173014,-0.2985755383571034,5.377060745896595e+24,20.558195763502848,1264,0.0,0.40442622950819673,8,58.9
strategy,9.515327690649794,0.462848384173014,-0.2985755383571034,5.377060745896595e+24,20.558195763502848,1264,0.0,0.40442622950819673,8,59.0
strategy,9.515327690649794,0.462848384173014,-0.2985755383571034,5.377060745896595e+24,20.558195763502848,1264,0.0,0.40442622950819673,8,59.1
